Route:- 6064,Date:- 10/17/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,9,5.36,201,1.8,1636,1.77,39.6,5.36,0,0,0,0,0,0,0,0,9,5.33,201,1.8,1636,1.77,40,5.38
05:00:01-06:00:00,6,3.57,91,0.82,588,0.63,12,1.62,0,0,0,0,0,0,0,0,6,3.55,91,0.82,588,0.63,12,1.61
06:00:01-07:00:00,9,5.36,184,1.65,1413,1.52,18,2.44,0,0,0,0,0,0,0,0,9,5.33,184,1.65,1413,1.52,18,2.42
07:00:01-08:00:00,17,10.12,558,5,4978,5.37,52.7,7.13,0,0,0,0,0,0,0,0,17,10.06,558,5,4978,5.37,53,7.12
08:00:01-09:00:00,10,5.95,918,8.23,8045,8.68,20,2.71,0,0,0,0,0,0,0,0,10,5.92,918,8.23,8045,8.68,20,2.69
09:00:01-10:00:00,13,7.74,876,7.86,7923,8.55,57.2,7.74,0,0,0,0,0,0,0,0,13,7.69,876,7.86,7923,8.55,57,7.66
10:00:01-11:00:00,8,4.76,712,6.39,6262,6.76,16,2.16,0,0,0,0,0,0,0,0,8,4.73,712,6.39,6262,6.76,16,2.15
11:00:01-12:00:00,4,2.38,492,4.41,4435,4.79,17.6,2.38,0,0,0,0,0,0,0,0,4,2.37,492,4.41,4435,4.79,18,2.42
12:00:01-13:00:00,5,2.98,388,3.48,3270,3.53,10,1.35,0,0,0,0,0,0,0,0,5,2.96,388,3.48,3270,3.53,10,1.34
13:00:01-14:00:00,6,3.57,415,3.72,3487,3.76,12,1.62,0,0,0,0,0,0,0,0,6,3.55,415,3.72,3487,3.76,12,1.61
14:00:01-15:00:00,5,2.98,358,3.21,3032,3.27,22,2.98,0,0,0,0,0,0,0,0,5,2.96,358,3.21,3032,3.27,22,2.96
15:00:01-16:00:00,13,7.74,563,5.05,4479,4.83,26,3.52,0,0,0,0,0,0,0,0,13,7.69,563,5.05,4479,4.83,26,3.49
16:00:01-17:00:00,6,3.57,650,5.83,5238,5.65,26.4,3.57,0,0,0,0,0,0,0,0,6,3.55,650,5.83,5238,5.65,26,3.49
17:00:01-18:00:00,7,4.17,659,5.91,5282,5.7,21.7,2.94,0,0,0,0,0,0,0,0,7,4.14,659,5.91,5282,5.7,22,2.96
18:00:01-19:00:00,11,6.55,829,7.44,6614,7.14,26.4,3.57,0,0,0,0,0,0,0,0,11,6.51,829,7.44,6614,7.14,26,3.49
19:00:01-20:00:00,11,6.55,983,8.82,7810,8.43,22,2.98,0,0,0,0,0,0,0,0,11,6.51,983,8.82,7810,8.43,22,2.96
20:00:01-21:00:00,9,5.36,766,6.87,6073,6.55,21.6,2.92,0,0,0,0,0,0,0,0,9,5.33,766,6.87,6073,6.55,22,2.96
21:00:01-22:00:00,7,4.17,722,6.48,5810,6.27,16.8,2.27,0,0,0,0,0,0,0,0,7,4.14,722,6.48,5810,6.27,17,2.28
22:00:01-23:00:00,5,2.98,445,3.99,3588,3.87,12,1.62,1,100,0,0,0,0,4.4,100,6,3.55,445,3.99,3588,3.87,16,2.15
23:00:01-24:00:00,7,4.17,339,3.04,2697,2.91,14,1.89,0,0,0,0,0,0,0,0,7,4.14,339,3.04,2697,2.91,14,1.88
,168,,11149,,92660,,739.2,,1,,0,,0,,4.4,,169,,11149,,92660,,744,
