Route:- 3860,Date:- 10/17/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,3,6.52,8,0.62,36,0.31,21,6.52,5,11.11,27,3.02,196,2.39,35,11.11,8,8.79,35,1.61,232,1.18,56,8.79
07:00:01-08:00:00,5,10.87,49,3.82,368,3.19,35,10.87,5,11.11,48,5.38,360,4.4,35,11.11,10,10.99,97,4.46,728,3.69,70,10.99
08:00:01-09:00:00,6,13.04,93,7.25,750,6.5,42,13.04,5,11.11,49,5.49,569,6.95,12,3.81,11,12.09,142,6.53,1319,6.68,54,8.48
09:00:01-10:00:00,2,4.35,148,11.54,1420,12.3,8,2.48,4,8.89,92,10.3,792,9.67,24,7.62,6,6.59,240,11.03,2212,11.21,32,5.02
10:00:01-11:00:00,6,13.04,149,11.61,1420,12.3,42,13.04,3,6.67,93,10.41,913,11.15,21,6.67,9,9.89,242,11.12,2333,11.82,63,9.89
11:00:01-12:00:00,3,6.52,51,3.98,523,4.53,13.2,4.1,5,11.11,93,10.41,910,11.11,35,11.11,8,8.79,144,6.62,1433,7.26,48,7.54
12:00:01-13:00:00,3,6.52,112,8.73,1050,9.1,21,6.52,1,2.22,19,2.13,203,2.48,1.1,0.35,4,4.4,131,6.02,1253,6.35,22,3.45
13:00:01-14:00:00,4,8.7,63,4.91,510,4.42,18.4,5.71,3,6.67,61,6.83,544,6.64,21,6.67,7,7.69,124,5.7,1054,5.34,39,6.12
14:00:01-15:00:00,1,2.17,97,7.56,976,8.45,4,1.24,1,2.22,40,4.48,352,4.3,1.1,0.35,2,2.2,137,6.3,1328,6.73,5,0.78
15:00:01-16:00:00,1,2.17,50,3.9,353,3.06,7,2.17,4,8.89,103,11.53,839,10.24,28,8.89,5,5.49,153,7.03,1192,6.04,35,5.49
16:00:01-17:00:00,1,2.17,39,3.04,313,2.71,7,2.17,1,2.22,7,0.78,68,0.83,7,2.22,2,2.2,46,2.11,381,1.93,14,2.2
17:00:01-18:00:00,2,4.35,41,3.2,404,3.5,14,4.35,1,2.22,39,4.37,360,4.4,4.9,1.56,3,3.3,80,3.68,764,3.87,19,2.98
18:00:01-19:00:00,2,4.35,106,8.26,989,8.57,14,4.35,1,2.22,2,0.22,32,0.39,7,2.22,3,3.3,108,4.96,1021,5.17,21,3.3
19:00:01-20:00:00,1,2.17,91,7.09,829,7.18,4,1.24,3,6.67,158,17.69,1520,18.56,21,6.67,4,4.4,249,11.44,2349,11.9,25,3.92
20:00:01-21:00:00,2,4.35,97,7.56,796,6.9,14,4.35,3,6.67,28,3.14,210,2.56,7.2,2.29,5,5.49,125,5.74,1006,5.1,21,3.3
21:00:01-22:00:00,2,4.35,67,5.22,621,5.38,14,4.35,0,0,34,3.81,322,3.93,0,0,2,2.2,101,4.64,943,4.78,14,2.2
22:00:01-23:00:00,2,4.35,22,1.71,186,1.61,14,4.35,0,0,0,0,0,0,0,0,2,2.2,22,1.01,186,0.94,14,2.2
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,46,,1283,,11544,,322,,45,,893,,8190,,315,,91,,2176,,19734,,637,
