Route:- 6074,Date:- 10/17/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,4.62,24,0.7,234,0.73,16.5,4.62,0,0,0,0,0,0,0,0,3,4.62,24,0.7,234,0.73,16,4.47
06:00:01-07:00:00,10,15.38,103,3,782,2.44,55,15.38,0,0,0,0,0,0,0,0,10,15.38,103,3,782,2.44,55,15.36
07:00:01-08:00:00,7,10.77,221,6.43,1962,6.13,30.1,8.42,0,0,0,0,0,0,0,0,7,10.77,221,6.43,1962,6.13,30,8.38
08:00:01-09:00:00,4,6.15,248,7.22,2471,7.72,22,6.15,0,0,0,0,0,0,0,0,4,6.15,248,7.22,2471,7.72,22,6.15
09:00:01-10:00:00,4,6.15,249,7.25,2290,7.16,11.2,3.13,0,0,0,0,0,0,0,0,4,6.15,249,7.25,2290,7.16,11,3.07
10:00:01-11:00:00,3,4.62,182,5.3,1691,5.28,16.5,4.62,0,0,0,0,0,0,0,0,3,4.62,182,5.3,1691,5.28,16,4.47
11:00:01-12:00:00,5,7.69,201,5.85,2057,6.43,8,2.24,0,0,0,0,0,0,0,0,5,7.69,201,5.85,2057,6.43,8,2.23
12:00:01-13:00:00,4,6.15,181,5.27,1679,5.25,17.2,4.81,0,0,0,0,0,0,0,0,4,6.15,181,5.27,1679,5.25,17,4.75
13:00:01-14:00:00,4,6.15,124,3.61,1079,3.37,11.2,3.13,0,0,0,0,0,0,0,0,4,6.15,124,3.61,1079,3.37,11,3.07
14:00:01-15:00:00,3,4.62,162,4.72,1451,4.53,16.5,4.62,0,0,0,0,0,0,0,0,3,4.62,162,4.72,1451,4.53,16,4.47
15:00:01-16:00:00,2,3.08,128,3.73,1090,3.41,8.6,2.41,0,0,0,0,0,0,0,0,2,3.08,128,3.73,1090,3.41,9,2.51
16:00:01-17:00:00,2,3.08,172,5.01,1592,4.97,7.8,2.18,0,0,0,0,0,0,0,0,2,3.08,172,5.01,1592,4.97,8,2.23
17:00:01-18:00:00,3,4.62,324,9.43,2995,9.36,8.1,2.27,0,0,0,0,0,0,0,0,3,4.62,324,9.43,2995,9.36,8,2.23
18:00:01-19:00:00,4,6.15,222,6.46,2095,6.55,22,6.15,0,0,0,0,0,0,0,0,4,6.15,222,6.46,2095,6.55,22,6.15
19:00:01-20:00:00,1,1.54,242,7.05,2307,7.21,1.6,0.45,0,0,0,0,0,0,0,0,1,1.54,242,7.05,2307,7.21,2,0.56
20:00:01-21:00:00,3,4.62,255,7.42,2447,7.65,16.5,4.62,0,0,0,0,0,0,0,0,3,4.62,255,7.42,2447,7.65,16,4.47
21:00:01-22:00:00,0,0,163,4.75,1546,4.83,0,0,0,0,0,0,0,0,0,0,0,0,163,4.75,1546,4.83,0,0
22:00:01-23:00:00,2,3.08,198,5.76,1922,6.01,5.4,1.51,0,0,0,0,0,0,0,0,2,3.08,198,5.76,1922,6.01,5,1.4
23:00:01-24:00:00,1,1.54,36,1.05,312,0.97,4.3,1.2,0,0,0,0,0,0,0,0,1,1.54,36,1.05,312,0.97,4,1.12
,65,,3435,,32002,,357.5,,0,,0,,0,,0,,65,,3435,,32002,,358,
