Route:- 4100,Date:- 10/17/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,5.41,18,0.94,130,0.62,29,5.41,0,0,0,0,0,0,0,0,2,2.7,18,0.46,130,0.32,29,2.7
06:00:01-07:00:00,2,5.41,86,4.5,770,3.65,29,5.41,3,8.11,7,0.36,68,0.34,43.5,8.11,5,6.76,93,2.4,838,2.03,72,6.71
07:00:01-08:00:00,1,2.7,52,2.72,892,4.23,4,0.75,1,2.7,86,4.38,713,3.54,14.5,2.7,2,2.7,138,3.56,1605,3.89,18,1.68
08:00:01-09:00:00,4,10.81,204,10.67,2402,11.38,58,10.81,2,5.41,123,6.27,1508,7.49,2.2,0.41,6,8.11,327,8.44,3910,9.48,60,5.59
09:00:01-10:00:00,2,5.41,250,13.08,3354,15.89,15.6,2.91,4,10.81,125,6.37,1302,6.47,58,10.81,6,8.11,375,9.68,4656,11.29,74,6.9
10:00:01-11:00:00,2,5.41,141,7.37,1702,8.07,15.6,2.91,1,2.7,127,6.47,1383,6.87,5.4,1.01,3,4.05,268,6.92,3085,7.48,21,1.96
11:00:01-12:00:00,3,8.11,76,3.97,910,4.31,43.5,8.11,3,8.11,86,4.38,1044,5.18,9.9,1.85,6,8.11,162,4.18,1954,4.74,53,4.94
12:00:01-13:00:00,4,10.81,94,4.92,1150,5.45,58,10.81,1,2.7,93,4.74,1127,5.6,14.5,2.7,5,6.76,187,4.83,2277,5.52,72,6.71
13:00:01-14:00:00,1,2.7,119,6.22,1296,6.14,1.6,0.3,2,5.41,97,4.94,825,4.1,29,5.41,3,4.05,216,5.58,2121,5.14,31,2.89
14:00:01-15:00:00,2,5.41,130,6.8,1411,6.69,8.4,1.57,5,13.51,126,6.42,1295,6.43,11,2.05,7,9.46,256,6.61,2706,6.56,19,1.77
15:00:01-16:00:00,2,5.41,47,2.46,388,1.84,4,0.75,2,5.41,112,5.71,1169,5.81,4.8,0.89,4,5.41,159,4.1,1557,3.78,9,0.84
16:00:01-17:00:00,2,5.41,61,3.19,684,3.24,25.4,4.73,0,0,93,4.74,1014,5.04,0,0,2,2.7,154,3.98,1698,4.12,25,2.33
17:00:01-18:00:00,1,2.7,99,5.18,1018,4.82,7.2,1.34,1,2.7,39,1.99,388,1.93,2.4,0.45,2,2.7,138,3.56,1406,3.41,10,0.93
18:00:01-19:00:00,1,2.7,113,5.91,1136,5.38,2.8,0.52,2,5.41,79,4.03,928,4.61,9.2,1.71,3,4.05,192,4.96,2064,5.01,12,1.12
19:00:01-20:00:00,1,2.7,142,7.43,1470,6.97,14.5,2.7,2,5.41,181,9.23,1664,8.26,29,5.41,3,4.05,323,8.34,3134,7.6,44,4.1
20:00:01-21:00:00,3,8.11,136,7.11,1262,5.98,43.5,8.11,2,5.41,311,15.85,3038,15.09,29,5.41,5,6.76,447,11.54,4300,10.43,72,6.71
21:00:01-22:00:00,3,8.11,100,5.23,800,3.79,7.8,1.45,6,16.22,161,8.21,1536,7.63,87,16.22,9,12.16,261,6.74,2336,5.66,95,8.85
22:00:01-23:00:00,1,2.7,44,2.3,326,1.54,1.8,0.34,0,0,116,5.91,1134,5.63,0,0,1,1.35,160,4.13,1460,3.54,2,0.19
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,37,,1912,,21101,,536.5,,37,,1962,,20136,,536.5,,74,,3874,,41237,,1073,
