Route:- 6080,Date:- 10/17/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.59,0,0,0,0,2.2,1.59,1,1.45,11,0.91,58,0.54,2.2,1.45,2,1.52,11,0.42,58,0.26,4,1.38
06:00:01-07:00:00,3,4.76,6,0.43,50,0.43,6.6,4.76,7,10.14,68,5.62,458,4.26,14,9.22,10,7.58,74,2.83,508,2.26,21,7.24
07:00:01-08:00:00,6,9.52,34,2.41,244,2.08,13.2,9.52,7,10.14,149,12.3,1636,15.21,15.4,10.14,13,9.85,183,6.99,1880,8.37,29,10
08:00:01-09:00:00,3,4.76,28,1.99,182,1.55,6.6,4.76,4,5.8,214,17.67,2028,18.86,8,5.27,7,5.3,242,9.24,2210,9.84,15,5.17
09:00:01-10:00:00,6,9.52,26,1.85,220,1.88,13.2,9.52,4,5.8,184,15.19,1686,15.68,8.8,5.8,10,7.58,210,8.02,1906,8.49,22,7.59
10:00:01-11:00:00,4,6.35,18,1.28,146,1.25,8,5.77,3,4.35,123,10.16,1126,10.47,6.6,4.35,7,5.3,141,5.38,1272,5.66,15,5.17
11:00:01-12:00:00,3,4.76,20,1.42,152,1.3,6.6,4.76,4,5.8,81,6.69,694,6.45,8.8,5.8,7,5.3,101,3.86,846,3.77,15,5.17
12:00:01-13:00:00,3,4.76,38,2.7,277,2.37,6.6,4.76,4,5.8,73,6.03,607,5.64,8.8,5.8,7,5.3,111,4.24,884,3.94,15,5.17
13:00:01-14:00:00,3,4.76,33,2.34,256,2.19,6.6,4.76,4,5.8,39,3.22,298,2.77,8.8,5.8,7,5.3,72,2.75,554,2.47,15,5.17
14:00:01-15:00:00,3,4.76,32,2.27,224,1.91,6.6,4.76,4,5.8,28,2.31,233,2.17,8,5.27,7,5.3,60,2.29,457,2.03,15,5.17
15:00:01-16:00:00,4,6.35,52,3.69,396,3.38,8.8,6.35,3,4.35,22,1.82,186,1.73,6,3.95,7,5.3,74,2.83,582,2.59,15,5.17
16:00:01-17:00:00,2,3.17,82,5.82,708,6.05,4.4,3.17,2,2.9,11,0.91,66,0.61,4,2.64,4,3.03,93,3.55,774,3.45,8,2.76
17:00:01-18:00:00,3,4.76,101,7.17,842,7.19,6.6,4.76,3,4.35,17,1.4,147,1.37,6.6,4.35,6,4.55,118,4.51,989,4.4,13,4.48
18:00:01-19:00:00,4,6.35,169,12,1434,12.25,8.8,6.35,3,4.35,39,3.22,286,2.66,6.6,4.35,7,5.3,208,7.94,1720,7.66,15,5.17
19:00:01-20:00:00,5,7.94,182,12.93,1517,12.96,10,7.22,2,2.9,33,2.73,274,2.55,4.4,2.9,7,5.3,215,8.21,1791,7.97,14,4.83
20:00:01-21:00:00,0,0,149,10.58,1273,10.87,0,0,2,2.9,24,1.98,175,1.63,4.4,2.9,2,1.52,173,6.61,1448,6.45,4,1.38
21:00:01-22:00:00,3,4.76,184,13.07,1595,13.62,6.6,4.76,6,8.7,54,4.46,462,4.3,13.2,8.7,9,6.82,238,9.09,2057,9.16,20,6.9
22:00:01-23:00:00,5,7.94,202,14.35,1750,14.95,11,7.94,4,5.8,33,2.73,272,2.53,8.8,5.8,9,6.82,235,8.97,2022,9,20,6.9
23:00:01-24:00:00,2,3.17,52,3.69,441,3.77,4,2.89,2,2.9,8,0.66,62,0.58,4.4,2.9,4,3.03,60,2.29,503,2.24,8,2.76
,63,,1408,,11707,,138.6,,69,,1211,,10754,,151.8,,132,,2619,,22461,,290,
