Route:- 6050,Date:- 10/10/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,5,3.45,129,2.61,914,2.11,13,3.45,8,5.59,46,1.23,394,1.19,20.8,5.59,13,4.51,175,2.01,1308,1.71,34,4.54
05:00:01-06:00:00,9,6.21,36,0.73,274,0.63,23.4,6.21,8,5.59,160,4.26,1276,3.86,20.8,5.59,17,5.9,196,2.26,1550,2.03,44,5.87
06:00:01-07:00:00,8,5.52,55,1.11,452,1.04,20.8,5.52,12,8.39,335,8.93,2885,8.72,31.2,8.39,20,6.94,390,4.49,3337,4.37,52,6.94
07:00:01-08:00:00,10,6.9,81,1.64,585,1.35,26,6.9,10,6.99,398,10.61,3299,9.97,26,6.99,20,6.94,479,5.51,3884,5.09,52,6.94
08:00:01-09:00:00,8,5.52,134,2.72,956,2.21,16,4.24,6,4.2,340,9.06,3330,10.07,15.6,4.2,14,4.86,474,5.46,4286,5.61,32,4.27
09:00:01-10:00:00,8,5.52,213,4.32,1668,3.85,20.8,5.52,8,5.59,430,11.46,4202,12.7,20.8,5.59,16,5.56,643,7.4,5870,7.69,42,5.61
10:00:01-11:00:00,6,4.14,187,3.79,1465,3.38,15.6,4.14,8,5.59,269,7.17,2912,8.8,20.8,5.59,14,4.86,456,5.25,4377,5.73,36,4.81
11:00:01-12:00:00,5,3.45,138,2.8,1239,2.86,13,3.45,4,2.8,211,5.62,1776,5.37,8,2.15,9,3.13,349,4.02,3015,3.95,21,2.8
12:00:01-13:00:00,4,2.76,206,4.18,1783,4.12,10.4,2.76,6,4.2,212,5.65,1838,5.56,12,3.23,10,3.47,418,4.81,3621,4.74,22,2.94
13:00:01-14:00:00,5,3.45,184,3.73,1694,3.91,13,3.45,4,2.8,150,4,1357,4.1,8,2.15,9,3.13,334,3.85,3051,4,21,2.8
14:00:01-15:00:00,9,6.21,199,4.03,1742,4.02,23.4,6.21,7,4.9,197,5.25,1728,5.22,14,3.77,16,5.56,396,4.56,3470,4.54,37,4.94
15:00:01-16:00:00,5,3.45,214,4.34,1819,4.2,13,3.45,6,4.2,96,2.56,761,2.3,15.6,4.2,11,3.82,310,3.57,2580,3.38,29,3.87
16:00:01-17:00:00,10,6.9,369,7.48,3177,7.34,26,6.9,6,4.2,131,3.49,1071,3.24,15.6,4.2,16,5.56,500,5.76,4248,5.56,42,5.61
17:00:01-18:00:00,8,5.52,360,7.3,3330,7.69,20.8,5.52,8,5.59,161,4.29,1348,4.08,20.8,5.59,16,5.56,521,6,4678,6.13,42,5.61
18:00:01-19:00:00,5,3.45,348,7.05,3239,7.48,13,3.45,5,3.5,126,3.36,1046,3.16,10,2.69,10,3.47,474,5.46,4285,5.61,23,3.07
19:00:01-20:00:00,7,4.83,530,10.74,4791,11.07,18.2,4.83,7,4.9,130,3.46,1027,3.1,18.2,4.9,14,4.86,660,7.6,5818,7.62,36,4.81
20:00:01-21:00:00,9,6.21,487,9.87,4421,10.21,23.4,6.21,9,6.29,153,4.08,1120,3.39,23.4,6.29,18,6.25,640,7.37,5541,7.26,47,6.28
21:00:01-22:00:00,8,5.52,344,6.97,3180,7.35,20.8,5.52,8,5.59,130,3.46,1064,3.22,20.8,5.59,16,5.56,474,5.46,4244,5.56,42,5.61
22:00:01-23:00:00,9,6.21,462,9.36,4306,9.95,23.4,6.21,7,4.9,63,1.68,512,1.55,18.2,4.9,16,5.56,525,6.04,4818,6.31,42,5.61
23:00:01-24:00:00,7,4.83,257,5.21,2244,5.18,18.2,4.83,6,4.2,14,0.37,130,0.39,15.6,4.2,13,4.51,271,3.12,2374,3.11,34,4.54
,145,,4934,,43287,,377,,143,,3752,,33076,,371.8,,288,,8686,,76363,,749,
