Route:- 3860,Date:- 10/10/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,3,5.77,6,0.39,26,0.18,21,5.77,8,13.33,58,5.07,476,4.56,56,13.33,11,9.82,64,2.39,502,2.04,77,9.82
07:00:01-08:00:00,6,11.54,51,3.33,450,3.19,42,11.54,5,8.33,64,5.59,581,5.57,12,2.86,11,9.82,115,4.3,1031,4.2,54,6.89
08:00:01-09:00:00,5,9.62,135,8.82,1266,8.96,35,9.62,6,10,125,10.92,1204,11.54,24,5.71,11,9.82,260,9.72,2470,10.06,59,7.53
09:00:01-10:00:00,4,7.69,150,9.8,1334,9.44,28,7.69,6,10,117,10.22,1324,12.7,42,10,10,8.93,267,9.98,2658,10.82,70,8.93
10:00:01-11:00:00,6,11.54,302,19.74,2949,20.87,42,11.54,5,8.33,74,6.46,650,6.23,13.5,3.21,11,9.82,376,14.06,3599,14.66,56,7.14
11:00:01-12:00:00,3,5.77,87,5.69,934,6.61,12,3.3,3,5,76,6.64,807,7.74,21,5,6,5.36,163,6.09,1741,7.09,33,4.21
12:00:01-13:00:00,3,5.77,101,6.6,873,6.18,21,5.77,2,3.33,42,3.67,378,3.62,2.2,0.52,5,4.46,143,5.35,1251,5.09,23,2.93
13:00:01-14:00:00,5,9.62,79,5.16,763,5.4,35,9.62,4,6.67,62,5.41,435,4.17,28,6.67,9,8.04,141,5.27,1198,4.88,63,8.04
14:00:01-15:00:00,3,5.77,83,5.42,633,4.48,21,5.77,3,5,42,3.67,110,1.05,21,5,6,5.36,125,4.67,743,3.03,42,5.36
15:00:01-16:00:00,1,1.92,61,3.99,537,3.8,5.9,1.62,4,6.67,86,7.51,649,6.22,28,6.67,5,4.46,147,5.5,1186,4.83,34,4.34
16:00:01-17:00:00,1,1.92,50,3.27,503,3.56,2.4,0.66,3,5,29,2.53,239,2.29,12,2.86,4,3.57,79,2.95,742,3.02,14,1.79
17:00:01-18:00:00,3,5.77,64,4.18,609,4.31,12,3.3,2,3.33,94,8.21,920,8.82,7.2,1.71,5,4.46,158,5.91,1529,6.23,19,2.42
18:00:01-19:00:00,1,1.92,81,5.29,722,5.11,2.9,0.8,1,1.67,33,2.88,346,3.32,1.1,0.26,2,1.79,114,4.26,1068,4.35,4,0.51
19:00:01-20:00:00,1,1.92,61,3.99,602,4.26,7,1.92,3,5,163,14.24,1556,14.92,21,5,4,3.57,224,8.37,2158,8.79,28,3.57
20:00:01-21:00:00,4,7.69,158,10.33,1442,10.21,28,7.69,1,1.67,38,3.32,360,3.45,1.1,0.26,5,4.46,196,7.33,1802,7.34,29,3.7
21:00:01-22:00:00,3,5.77,47,3.07,370,2.62,17.7,4.86,3,5,42,3.67,394,3.78,21,5,6,5.36,89,3.33,764,3.11,39,4.97
22:00:01-23:00:00,0,0,14,0.92,114,0.81,0,0,1,1.67,0,0,0,0,7,1.67,1,0.89,14,0.52,114,0.46,7,0.89
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,52,,1530,,14127,,364,,60,,1145,,10429,,420,,112,,2675,,24556,,784,
