Route:- 6120,Date:- 10/10/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.23,2,0.23,8,0.12,2.8,3.23,1,2.94,5,0.52,30,0.37,2.8,2.94,2,3.08,7,0.38,38,0.26,6,3.3
06:00:01-07:00:00,1,3.23,5,0.58,42,0.63,2.8,3.23,3,8.82,97,10.05,591,7.31,7.8,8.19,4,6.15,102,5.59,633,4.3,11,6.04
07:00:01-08:00:00,3,9.68,19,2.21,122,1.84,8.4,9.68,3,8.82,86,8.91,708,8.76,8.4,8.82,6,9.23,105,5.75,830,5.64,17,9.34
08:00:01-09:00:00,5,16.13,39,4.53,318,4.8,14,16.13,3,8.82,144,14.92,1226,15.16,8.4,8.82,8,12.31,183,10.02,1544,10.49,22,12.09
09:00:01-10:00:00,2,6.45,47,5.46,305,4.6,5.6,6.45,4,11.76,191,19.79,1908,23.6,11.2,11.76,6,9.23,238,13.03,2213,15.04,17,9.34
10:00:01-11:00:00,4,12.9,50,5.81,358,5.4,11.2,12.9,3,8.82,91,9.43,795,9.83,8.4,8.82,7,10.77,141,7.72,1153,7.84,20,10.99
11:00:01-12:00:00,1,3.23,38,4.41,298,4.5,2.8,3.23,2,5.88,51,5.28,418,5.17,5.6,5.88,3,4.62,89,4.87,716,4.87,8,4.4
12:00:01-13:00:00,1,3.23,60,6.97,492,7.42,2.8,3.23,2,5.88,119,12.33,907,11.22,5.6,5.88,3,4.62,179,9.8,1399,9.51,8,4.4
13:00:01-14:00:00,2,6.45,56,6.5,433,6.53,5.6,6.45,1,2.94,19,1.97,154,1.9,2.6,2.73,3,4.62,75,4.11,587,3.99,8,4.4
14:00:01-15:00:00,2,6.45,24,2.79,204,3.08,5.6,6.45,2,5.88,48,4.97,409,5.06,5.6,5.88,4,6.15,72,3.94,613,4.17,11,6.04
15:00:01-16:00:00,1,3.23,31,3.6,240,3.62,2.8,3.23,2,5.88,36,3.73,374,4.63,5.2,5.46,3,4.62,67,3.67,614,4.17,8,4.4
16:00:01-17:00:00,1,3.23,67,7.78,479,7.23,2.8,3.23,1,2.94,6,0.62,50,0.62,1.3,1.37,2,3.08,73,4,529,3.59,4,2.2
17:00:01-18:00:00,1,3.23,60,6.97,480,7.24,2.8,3.23,1,2.94,10,1.04,78,0.96,2.8,2.94,2,3.08,70,3.83,558,3.79,6,3.3
18:00:01-19:00:00,1,3.23,50,5.81,367,5.54,2.8,3.23,1,2.94,13,1.35,86,1.06,1.3,1.37,2,3.08,63,3.45,453,3.08,4,2.2
19:00:01-20:00:00,1,3.23,74,8.59,604,9.11,2.8,3.23,1,2.94,6,0.62,50,0.62,2.8,2.94,2,3.08,80,4.38,654,4.44,6,3.3
20:00:01-21:00:00,1,3.23,79,9.18,585,8.82,2.8,3.23,1,2.94,4,0.41,28,0.35,2.8,2.94,2,3.08,83,4.55,613,4.17,6,3.3
21:00:01-22:00:00,2,6.45,123,14.29,984,14.84,5.6,6.45,1,2.94,25,2.59,194,2.4,2.8,2.94,3,4.62,148,8.11,1178,8.01,8,4.4
22:00:01-23:00:00,1,3.23,37,4.3,310,4.68,2.8,3.23,2,5.88,14,1.45,80,0.99,5.6,5.88,3,4.62,51,2.79,390,2.65,8,4.4
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,31,,861,,6629,,86.8,,34,,965,,8086,,95.2,,65,,1826,,14715,,182,
