Route:- 6080,Date:- 10/10/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,2,2.82,34,2.47,234,1.89,4.4,2.82,2,1.44,34,1.09,234,0.87,4,1.31
06:00:01-07:00:00,5,7.35,19,1.09,150,1.03,11,7.35,7,9.86,104,7.57,767,6.2,15.4,9.86,12,8.63,123,3.94,917,3.4,26,8.5
07:00:01-08:00:00,7,10.29,49,2.8,257,1.76,15.4,10.29,6,8.45,204,14.85,1856,15.01,13.2,8.45,13,9.35,253,8.1,2113,7.84,29,9.48
08:00:01-09:00:00,6,8.82,48,2.74,328,2.25,13.2,8.82,8,11.27,290,21.11,2908,23.52,17.6,11.27,14,10.07,338,10.82,3236,12.01,31,10.13
09:00:01-10:00:00,5,7.35,23,1.31,138,0.95,11,7.35,5,7.04,259,18.85,2522,20.39,11,7.04,10,7.19,282,9.03,2660,9.87,22,7.19
10:00:01-11:00:00,3,4.41,18,1.03,142,0.97,6.6,4.41,3,4.23,65,4.73,574,4.64,6.6,4.23,6,4.32,83,2.66,716,2.66,13,4.25
11:00:01-12:00:00,2,2.94,12,0.69,94,0.65,4.4,2.94,2,2.82,29,2.11,337,2.73,4.4,2.82,4,2.88,41,1.31,431,1.6,9,2.94
12:00:01-13:00:00,2,2.94,49,2.8,385,2.64,4.4,2.94,3,4.23,40,2.91,392,3.17,6.6,4.23,5,3.6,89,2.85,777,2.88,11,3.59
13:00:01-14:00:00,3,4.41,48,2.74,362,2.48,6.6,4.41,3,4.23,93,6.77,732,5.92,6.6,4.23,6,4.32,141,4.51,1094,4.06,13,4.25
14:00:01-15:00:00,3,4.41,43,2.46,346,2.37,6.6,4.41,2,2.82,38,2.77,318,2.57,4,2.56,5,3.6,81,2.59,664,2.46,11,3.59
15:00:01-16:00:00,3,4.41,23,1.31,188,1.29,6.6,4.41,3,4.23,36,2.62,266,2.15,6,3.84,6,4.32,59,1.89,454,1.69,13,4.25
16:00:01-17:00:00,2,2.94,91,5.2,772,5.3,4.4,2.94,3,4.23,27,1.97,216,1.75,6.6,4.23,5,3.6,118,3.78,988,3.67,11,3.59
17:00:01-18:00:00,4,5.88,156,8.91,1299,8.91,8.8,5.88,3,4.23,25,1.82,194,1.57,6.6,4.23,7,5.04,181,5.79,1493,5.54,15,4.9
18:00:01-19:00:00,4,5.88,189,10.8,1610,11.05,8.8,5.88,4,5.63,30,2.18,242,1.96,8.8,5.63,8,5.76,219,7.01,1852,6.88,18,5.88
19:00:01-20:00:00,4,5.88,194,11.09,1640,11.25,8.8,5.88,4,5.63,21,1.53,162,1.31,8.8,5.63,8,5.76,215,6.88,1802,6.69,18,5.88
20:00:01-21:00:00,3,4.41,227,12.97,1944,13.34,6.6,4.41,2,2.82,19,1.38,150,1.21,4,2.56,5,3.6,246,7.87,2094,7.77,11,3.59
21:00:01-22:00:00,5,7.35,260,14.86,2254,15.47,11,7.35,4,5.63,17,1.24,134,1.08,8.8,5.63,9,6.47,277,8.87,2388,8.86,20,6.54
22:00:01-23:00:00,5,7.35,194,11.09,1721,11.81,11,7.35,4,5.63,36,2.62,304,2.46,8,5.12,9,6.47,230,7.36,2025,7.52,19,6.21
23:00:01-24:00:00,2,2.94,107,6.11,942,6.46,4,2.67,3,4.23,7,0.51,58,0.47,6.6,4.23,5,3.6,114,3.65,1000,3.71,11,3.59
,68,,1750,,14572,,149.6,,71,,1374,,12366,,156.2,,139,,3124,,26938,,306,
