Route:- 3310,Date:- 10/10/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.57,0,0,0,0,9,3.57,0,0,0,0,0,0,0,0,1,1.85,0,0,0,0,9,1.85
06:00:01-07:00:00,2,7.14,131,8.83,1032,6.98,15.2,6.03,3,11.54,49,3.76,614,4.64,27,11.54,5,9.26,180,6.46,1646,5.87,42,8.64
07:00:01-08:00:00,3,10.71,92,6.2,1066,7.21,27,10.71,2,7.69,160,12.28,1412,10.66,18,7.69,5,9.26,252,9.04,2478,8.84,45,9.26
08:00:01-09:00:00,3,10.71,131,8.83,1476,9.98,21.6,8.57,1,3.85,110,8.44,1280,9.67,6.3,2.69,4,7.41,241,8.65,2756,9.83,28,5.76
09:00:01-10:00:00,1,3.57,138,9.3,1766,11.94,4.4,1.75,3,11.54,86,6.6,750,5.66,27,11.54,4,7.41,224,8.04,2516,8.98,31,6.38
10:00:01-11:00:00,3,10.71,156,10.51,1652,11.17,27,10.71,1,3.85,32,2.46,402,3.04,1.8,0.77,4,7.41,188,6.75,2054,7.33,29,5.97
11:00:01-12:00:00,0,0,57,3.84,684,4.63,0,0,2,7.69,78,5.99,791,5.97,18,7.69,2,3.7,135,4.84,1475,5.26,18,3.7
12:00:01-13:00:00,1,3.57,47,3.17,638,4.31,9,3.57,2,7.69,51,3.91,497,3.75,18,7.69,3,5.56,98,3.52,1135,4.05,27,5.56
13:00:01-14:00:00,2,7.14,66,4.45,687,4.65,18,7.14,0,0,36,2.76,274,2.07,0,0,2,3.7,102,3.66,961,3.43,18,3.7
14:00:01-15:00:00,1,3.57,102,6.87,388,2.62,7.2,2.86,2,7.69,68,5.22,717,5.42,18,7.69,3,5.56,170,6.1,1105,3.94,25,5.14
15:00:01-16:00:00,2,7.14,51,3.44,562,3.8,18,7.14,0,0,31,2.38,324,2.45,0,0,2,3.7,82,2.94,886,3.16,18,3.7
16:00:01-17:00:00,2,7.14,63,4.25,476,3.22,3.6,1.43,1,3.85,62,4.76,846,6.39,9,3.85,3,5.56,125,4.49,1322,4.72,13,2.67
17:00:01-18:00:00,1,3.57,28,1.89,238,1.61,9,3.57,3,11.54,139,10.67,1199,9.06,27,11.54,4,7.41,167,5.99,1437,5.13,36,7.41
18:00:01-19:00:00,1,3.57,157,10.58,1685,11.4,9,3.57,0,0,88,6.75,828,6.25,0,0,1,1.85,245,8.79,2513,8.97,9,1.85
19:00:01-20:00:00,3,10.71,102,6.87,946,6.4,27,10.71,1,3.85,69,5.3,900,6.8,9,3.85,4,7.41,171,6.14,1846,6.59,36,7.41
20:00:01-21:00:00,0,0,106,7.14,908,6.14,0,0,2,7.69,108,8.29,1098,8.29,5.8,2.48,2,3.7,214,7.68,2006,7.16,6,1.23
21:00:01-22:00:00,2,7.14,19,1.28,248,1.68,10,3.97,1,3.85,42,3.22,430,3.25,9,3.85,3,5.56,61,2.19,678,2.42,19,3.91
22:00:01-23:00:00,0,0,38,2.56,334,2.26,0,0,2,7.69,72,5.53,708,5.35,8,3.42,2,3.7,110,3.95,1042,3.72,8,1.65
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,22,1.69,170,1.28,0,0,0,0,22,0.79,170,0.61,0,0
,28,,1484,,14786,,252,,26,,1303,,13240,,234,,54,,2787,,28026,,486,
