Route:- 3400,Date:- 10/10/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,2,6.06,88,3.87,1014,4.19,17.2,6.06,0,0,0,0,0,0,0,0,2,2.99,88,1.98,1014,2.16,17,2.95
07:00:01-08:00:00,4,12.12,250,10.99,2573,10.63,27.2,9.58,5,14.71,102,4.72,1142,5.02,43,14.71,9,13.43,352,7.93,3715,7.91,70,12.15
08:00:01-09:00:00,2,6.06,122,5.36,1276,5.27,17.2,6.06,3,8.82,333,15.4,3427,15.05,5.4,1.85,5,7.46,455,10.25,4703,10.01,23,3.99
09:00:01-10:00:00,1,3.03,180,7.91,1978,8.17,7.9,2.78,1,2.94,142,6.56,1574,6.91,4,1.37,2,2.99,322,7.26,3552,7.56,12,2.08
10:00:01-11:00:00,3,9.09,176,7.74,2060,8.51,12,4.23,1,2.94,90,4.16,878,3.86,8.6,2.94,4,5.97,266,5.99,2938,6.25,21,3.65
11:00:01-12:00:00,1,3.03,157,6.9,1940,8.01,4,1.41,2,5.88,189,8.74,1956,8.59,17.2,5.88,3,4.48,346,7.8,3896,8.29,21,3.65
12:00:01-13:00:00,4,12.12,160,7.03,1773,7.32,34.4,12.12,3,8.82,236,10.91,2489,10.93,16.2,5.54,7,10.45,396,8.92,4262,9.07,51,8.85
13:00:01-14:00:00,1,3.03,103,4.53,1257,5.19,1.8,0.63,3,8.82,276,12.76,3070,13.49,25.8,8.82,4,5.97,379,8.54,4327,9.21,28,4.86
14:00:01-15:00:00,1,3.03,80,3.52,749,3.09,8.6,3.03,3,8.82,122,5.64,1424,6.25,25.8,8.82,4,5.97,202,4.55,2173,4.63,34,5.9
15:00:01-16:00:00,2,6.06,45,1.98,464,1.92,17.2,6.06,0,0,51,2.36,456,2,0,0,2,2.99,96,2.16,920,1.96,17,2.95
16:00:01-17:00:00,4,12.12,202,8.88,2041,8.43,34.4,12.12,4,11.76,88,4.07,932,4.09,34.4,11.76,8,11.94,290,6.53,2973,6.33,69,11.98
17:00:01-18:00:00,1,3.03,73,3.21,728,3.01,2.2,0.78,2,5.88,147,6.8,1562,6.86,17.2,5.88,3,4.48,220,4.96,2290,4.87,19,3.3
18:00:01-19:00:00,0,0,0,0,0,0,0,0,0,0,93,4.3,1044,4.59,0,0,0,0,93,2.1,1044,2.22,0,0
19:00:01-20:00:00,3,9.09,345,15.16,3505,14.48,25.8,9.09,0,0,23,1.06,218,0.96,0,0,3,4.48,368,8.29,3723,7.93,26,4.51
20:00:01-21:00:00,2,6.06,115,5.05,1088,4.49,17.2,6.06,3,8.82,147,6.8,1586,6.97,25.8,8.82,5,7.46,262,5.9,2674,5.69,43,7.47
21:00:01-22:00:00,2,6.06,139,6.11,1355,5.6,8,2.82,2,5.88,57,2.64,474,2.08,17.2,5.88,4,5.97,196,4.42,1829,3.89,25,4.34
22:00:01-23:00:00,0,0,40,1.76,410,1.69,0,0,1,2.94,35,1.62,290,1.27,4.6,1.57,1,1.49,75,1.69,700,1.49,5,0.87
23:00:01-24:00:00,0,0,0,0,0,0,0,0,1,2.94,32,1.48,244,1.07,8.6,2.94,1,1.49,32,0.72,244,0.52,9,1.56
,33,,2275,,24211,,283.8,,34,,2163,,22766,,292.4,,67,,4438,,46977,,576,
