Route:- 6020,Date:- 10/10/2017,,,,,,,,Day:- Tuesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,2.26,2,0.04,18,0.03,15.6,2.26,0,0,0,0,0,0,0,0,3,1.14,2,0.02,18,0.02,16,1.17
06:00:01-07:00:00,5,3.76,328,6.51,3213,6.22,24.5,3.54,5,3.85,64,1.5,508,1.23,26,3.85,10,3.8,392,4.21,3721,4.01,50,3.65
07:00:01-08:00:00,12,9.02,369,7.33,3786,7.33,62.4,9.02,10,7.69,116,2.72,976,2.37,52,7.69,22,8.37,485,5.21,4762,5.13,114,8.33
08:00:01-09:00:00,12,9.02,536,10.64,5424,10.49,62.4,9.02,9,6.92,162,3.8,1490,3.62,44.1,6.52,21,7.98,698,7.5,6914,7.44,106,7.75
09:00:01-10:00:00,9,6.77,548,10.88,5940,11.49,46.8,6.77,8,6.15,112,2.62,1155,2.8,41.6,6.15,17,6.46,660,7.09,7095,7.64,88,6.43
10:00:01-11:00:00,9,6.77,566,11.24,6372,12.33,38.7,5.6,9,6.92,104,2.44,933,2.26,46.8,6.92,18,6.84,670,7.2,7305,7.87,86,6.29
11:00:01-12:00:00,7,5.26,310,6.15,3464,6.7,14.7,2.13,8,6.15,137,3.21,1634,3.97,41.6,6.15,15,5.7,447,4.8,5098,5.49,56,4.09
12:00:01-13:00:00,6,4.51,335,6.65,3655,7.07,18,2.6,7,5.38,112,2.62,1064,2.58,36.4,5.38,13,4.94,447,4.8,4719,5.08,54,3.95
13:00:01-14:00:00,8,6.02,251,4.98,2626,5.08,41.6,6.02,6,4.62,123,2.88,1110,2.69,25.2,3.73,14,5.32,374,4.02,3736,4.02,67,4.9
14:00:01-15:00:00,7,5.26,244,4.84,2399,4.64,36.4,5.26,5,3.85,136,3.19,1276,3.1,15,2.22,12,4.56,380,4.08,3675,3.96,51,3.73
15:00:01-16:00:00,7,5.26,200,3.97,1972,3.82,21,3.04,10,7.69,259,6.07,2519,6.11,42,6.21,17,6.46,459,4.93,4491,4.84,63,4.61
16:00:01-17:00:00,11,8.27,225,4.47,2076,4.02,57.2,8.27,9,6.92,312,7.31,2735,6.64,27,3.99,20,7.6,537,5.77,4811,5.18,84,6.14
17:00:01-18:00:00,9,6.77,193,3.83,1878,3.63,46.8,6.77,10,7.69,495,11.6,4728,11.48,52,7.69,19,7.22,688,7.39,6606,7.11,99,7.24
18:00:01-19:00:00,9,6.77,259,5.14,2368,4.58,46.8,6.77,10,7.69,621,14.55,6002,14.57,42,6.21,19,7.22,880,9.46,8370,9.01,89,6.51
19:00:01-20:00:00,6,4.51,293,5.82,2734,5.29,31.2,4.51,7,5.38,510,11.95,5064,12.29,29.4,4.35,13,4.94,803,8.63,7798,8.4,61,4.46
20:00:01-21:00:00,5,3.76,165,3.28,1652,3.2,26,3.76,7,5.38,450,10.55,4588,11.14,36.4,5.38,12,4.56,615,6.61,6240,6.72,62,4.53
21:00:01-22:00:00,5,3.76,173,3.43,1692,3.27,21,3.04,5,3.85,257,6.02,2522,6.12,26,3.85,10,3.8,430,4.62,4214,4.54,47,3.44
22:00:01-23:00:00,3,2.26,40,0.79,416,0.8,15.6,2.26,4,3.08,264,6.19,2572,6.24,20.8,3.08,7,2.66,304,3.27,2988,3.22,36,2.63
23:00:01-24:00:00,0,0,0,0,0,0,0,0,1,0.77,33,0.77,318,0.77,5.2,0.77,1,0.38,33,0.35,318,0.34,5,0.37
,133,,5037,,51685,,691.6,,130,,4267,,41194,,676,,263,,9304,,92879,,1368,
