Route:- 6040,Date:- 10/18/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,5,7.14,15,1.29,82,0.9,17.5,7.14,4,5.97,18,1.17,166,1.37,14,5.97,9,6.57,33,1.23,248,1.17,32,6.67
07:00:01-08:00:00,6,8.57,23,1.98,132,1.46,15,6.12,4,5.97,32,2.09,294,2.43,14,5.97,10,7.3,55,2.04,426,2.01,29,6.04
08:00:01-09:00:00,3,4.29,41,3.54,288,3.18,10.5,4.29,4,5.97,51,3.33,436,3.6,10,4.26,7,5.11,92,3.42,724,3.42,20,4.17
09:00:01-10:00:00,3,4.29,53,4.57,416,4.59,10.5,4.29,2,2.99,76,4.96,620,5.12,5,2.13,5,3.65,129,4.79,1036,4.89,16,3.33
10:00:01-11:00:00,2,2.86,86,7.42,755,8.33,3.4,1.39,4,5.97,54,3.52,577,4.76,14,5.97,6,4.38,140,5.2,1332,6.29,17,3.54
11:00:01-12:00:00,5,7.14,52,4.49,462,5.09,17.5,7.14,4,5.97,55,3.59,442,3.65,10,4.26,9,6.57,107,3.97,904,4.27,28,5.83
12:00:01-13:00:00,1,1.43,21,1.81,201,2.22,1.7,0.69,2,2.99,35,2.28,247,2.04,5,2.13,3,2.19,56,2.08,448,2.12,7,1.46
13:00:01-14:00:00,4,5.71,18,1.55,142,1.57,14,5.71,2,2.99,25,1.63,188,1.55,3.4,1.45,6,4.38,43,1.6,330,1.56,17,3.54
14:00:01-15:00:00,5,7.14,49,4.23,346,3.82,17.5,7.14,4,5.97,55,3.59,431,3.56,14,5.97,9,6.57,104,3.86,777,3.67,32,6.67
15:00:01-16:00:00,3,4.29,37,3.19,284,3.13,6.6,2.69,5,7.46,42,2.74,324,2.67,17.5,7.46,8,5.84,79,2.93,608,2.87,24,5
16:00:01-17:00:00,3,4.29,30,2.59,216,2.38,5.1,2.08,4,5.97,89,5.81,719,5.94,14,5.97,7,5.11,119,4.42,935,4.41,19,3.96
17:00:01-18:00:00,8,11.43,99,8.54,757,8.35,28,11.43,5,7.46,119,7.76,920,7.6,12.5,5.33,13,9.49,218,8.1,1677,7.92,40,8.33
18:00:01-19:00:00,7,10,132,11.39,1100,12.13,24.5,10,6,8.96,252,16.44,1906,15.74,21,8.96,13,9.49,384,14.26,3006,14.19,46,9.58
19:00:01-20:00:00,3,4.29,194,16.74,1498,16.52,5.1,2.08,5,7.46,229,14.94,1805,14.9,17.5,7.46,8,5.84,423,15.71,3303,15.59,23,4.79
20:00:01-21:00:00,6,8.57,166,14.32,1316,14.51,21,8.57,3,4.48,149,9.72,1138,9.39,10.5,4.48,9,6.57,315,11.7,2454,11.59,32,6.67
21:00:01-22:00:00,3,4.29,76,6.56,594,6.55,10.5,4.29,4,5.97,134,8.74,1008,8.32,6.8,2.9,7,5.11,210,7.8,1602,7.56,17,3.54
22:00:01-23:00:00,2,2.86,66,5.69,472,5.2,3.4,1.39,2,2.99,59,3.85,436,3.6,3.4,1.45,4,2.92,125,4.64,908,4.29,7,1.46
23:00:01-24:00:00,1,1.43,1,0.09,8,0.09,3.5,1.43,3,4.48,59,3.85,456,3.76,10.5,4.48,4,2.92,60,2.23,464,2.19,14,2.92
,70,,1159,,9069,,245,,67,,1533,,12113,,234.5,,137,,2692,,21182,,480,
