Route:- 3860,Date:- 10/18/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.52,0,0,0,0,7,1.52,1,0.82,0,0,0,0,7,0.82
06:00:01-07:00:00,3,5.36,13,0.97,114,0.91,21,5.36,7,10.61,34,2.84,316,2.71,49,10.61,10,8.2,47,1.85,430,1.78,70,8.2
07:00:01-08:00:00,6,10.71,41,3.06,266,2.13,42,10.71,5,7.58,54,4.51,676,5.79,5.5,1.19,11,9.02,95,3.75,942,3.9,48,5.62
08:00:01-09:00:00,6,10.71,121,9.04,1122,9,42,10.71,5,7.58,94,7.85,925,7.92,20,4.33,11,9.02,215,8.48,2047,8.48,62,7.26
09:00:01-10:00:00,5,8.93,156,11.65,1564,12.55,24,6.12,5,7.58,52,4.34,520,4.46,24,5.19,10,8.2,208,8.2,2084,8.63,48,5.62
10:00:01-11:00:00,4,7.14,166,12.4,1518,12.18,28,7.14,6,9.09,60,5.01,635,5.44,24,5.19,10,8.2,226,8.91,2153,8.92,52,6.09
11:00:01-12:00:00,4,7.14,55,4.11,569,4.56,19.6,5,5,7.58,64,5.35,651,5.58,35,7.58,9,7.38,119,4.69,1220,5.05,55,6.44
12:00:01-13:00:00,5,8.93,105,7.84,915,7.34,35,8.93,3,4.55,42,3.51,415,3.56,7.2,1.56,8,6.56,147,5.8,1330,5.51,42,4.92
13:00:01-14:00:00,5,8.93,35,2.61,379,3.04,12,3.06,6,9.09,94,7.85,858,7.35,36,7.79,11,9.02,129,5.09,1237,5.12,48,5.62
14:00:01-15:00:00,2,3.57,76,5.68,727,5.83,14,3.57,2,3.03,8,0.67,68,0.58,14,3.03,4,3.28,84,3.31,795,3.29,28,3.28
15:00:01-16:00:00,2,3.57,35,2.61,269,2.16,14,3.57,3,4.55,127,10.61,1217,10.43,21,4.55,5,4.1,162,6.39,1486,6.16,35,4.1
16:00:01-17:00:00,2,3.57,73,5.45,638,5.12,14,3.57,4,6.06,94,7.85,898,7.69,16,3.46,6,4.92,167,6.59,1536,6.36,30,3.51
17:00:01-18:00:00,2,3.57,56,4.18,542,4.35,8,2.04,3,4.55,122,10.19,1176,10.08,3.3,0.71,5,4.1,178,7.02,1718,7.12,11,1.29
18:00:01-19:00:00,2,3.57,99,7.39,935,7.5,14,3.57,0,0,79,6.6,756,6.48,0,0,2,1.64,178,7.02,1691,7.01,14,1.64
19:00:01-20:00:00,1,1.79,73,5.45,708,5.68,7,1.79,4,6.06,155,12.95,1471,12.6,28,6.06,5,4.1,228,8.99,2179,9.03,35,4.1
20:00:01-21:00:00,3,5.36,126,9.41,1184,9.5,21,5.36,3,4.55,65,5.43,604,5.17,7.2,1.56,6,4.92,191,7.53,1788,7.41,28,3.28
21:00:01-22:00:00,4,7.14,87,6.5,804,6.45,16,4.08,3,4.55,52,4.34,478,4.1,21,4.55,7,5.74,139,5.48,1282,5.31,37,4.33
22:00:01-23:00:00,0,0,22,1.64,211,1.69,0,0,1,1.52,1,0.08,8,0.07,7,1.52,1,0.82,23,0.91,219,0.91,7,0.82
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,56,,1339,,12465,,392,,66,,1197,,11672,,462,,122,,2536,,24137,,854,
