Route:- 4100,Date:- 10/18/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,8.11,7,0.35,112,0.52,43.5,8.11,0,0,0,0,0,0,0,0,3,3.9,7,0.18,112,0.27,44,3.94
06:00:01-07:00:00,1,2.7,80,4,774,3.58,7,1.3,3,7.5,27,1.39,232,1.17,43.5,7.5,4,5.19,107,2.71,1006,2.43,50,4.48
07:00:01-08:00:00,2,5.41,49,2.45,674,3.12,29,5.41,2,5,57,2.94,494,2.49,12.4,2.14,4,5.19,106,2.69,1168,2.82,41,3.67
08:00:01-09:00:00,2,5.41,272,13.59,3648,16.88,20.6,3.84,1,2.5,124,6.39,1516,7.64,14.5,2.5,3,3.9,396,10.04,5164,12.46,35,3.14
09:00:01-10:00:00,3,8.11,185,9.24,1956,9.05,43.5,8.11,4,10,169,8.71,1838,9.27,58,10,7,9.09,354,8.98,3794,9.15,102,9.14
10:00:01-11:00:00,2,5.41,96,4.8,1059,4.9,12.4,2.31,2,5,78,4.02,802,4.04,29,5,4,5.19,174,4.41,1861,4.49,41,3.67
11:00:01-12:00:00,1,2.7,103,5.14,1142,5.29,14.5,2.7,2,5,82,4.22,1039,5.24,25.4,4.38,3,3.9,185,4.69,2181,5.26,40,3.58
12:00:01-13:00:00,3,8.11,50,2.5,479,2.22,32.4,6.04,2,5,68,3.5,666,3.36,2.2,0.38,5,6.49,118,2.99,1145,2.76,35,3.14
13:00:01-14:00:00,2,5.41,111,5.54,1274,5.9,8.8,1.64,3,7.5,115,5.92,1088,5.48,16.8,2.9,5,6.49,226,5.73,2362,5.7,26,2.33
14:00:01-15:00:00,6,16.22,71,3.55,754,3.49,87,16.22,4,10,93,4.79,893,4.5,14.8,2.55,10,12.99,164,4.16,1647,3.97,102,9.14
15:00:01-16:00:00,2,5.41,118,5.89,1219,5.64,14.6,2.72,3,7.5,86,4.43,1032,5.2,43.5,7.5,5,6.49,204,5.17,2251,5.43,58,5.2
16:00:01-17:00:00,2,5.41,63,3.15,542,2.51,4.4,0.82,2,5,72,3.71,673,3.39,4,0.69,4,5.19,135,3.42,1215,2.93,8,0.72
17:00:01-18:00:00,1,2.7,106,5.29,1043,4.83,5.4,1.01,3,7.5,192,9.89,1776,8.95,28.5,4.91,4,5.19,298,7.56,2819,6.8,34,3.05
18:00:01-19:00:00,3,8.11,206,10.29,2045,9.46,43.5,8.11,0,0,220,11.33,2196,11.07,0,0,3,3.9,426,10.8,4241,10.23,44,3.94
19:00:01-20:00:00,1,2.7,158,7.89,1598,7.4,1.8,0.34,2,5,84,4.33,928,4.68,9.2,1.59,3,3.9,242,6.14,2526,6.1,11,0.99
20:00:01-21:00:00,1,2.7,227,11.34,2293,10.61,5.6,1.04,1,2.5,137,7.06,1360,6.86,14.5,2.5,2,2.6,364,9.23,3653,8.81,20,1.79
21:00:01-22:00:00,1,2.7,88,4.4,896,4.15,4.6,0.86,4,10,239,12.31,2307,11.63,58,10,5,6.49,327,8.29,3203,7.73,63,5.65
22:00:01-23:00:00,1,2.7,12,0.6,98,0.45,2,0.37,2,5,98,5.05,996,5.02,4.8,0.83,3,3.9,110,2.79,1094,2.64,7,0.63
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,37,,2002,,21606,,536.5,,40,,1941,,19836,,580,,77,,3943,,41442,,1116,
