Route:- 3870,Date:- 10/18/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,2.22,2,0.09,0,0,7.2,2.22,1,1.12,1,0.05,0,0,3.6,1.12,3,1.68,3,0.07,0,0,11,1.71
05:00:01-06:00:00,1,1.11,4,0.19,20,0.1,3.6,1.11,4,4.49,22,1.03,146,0.74,14.4,4.49,5,2.79,26,0.61,166,0.42,18,2.8
06:00:01-07:00:00,5,5.56,12,0.56,138,0.7,18,5.56,6,6.74,79,3.72,652,3.29,21.6,6.74,11,6.15,91,2.12,790,2,40,6.21
07:00:01-08:00:00,7,7.78,41,1.9,280,1.43,25.2,7.78,10,11.24,79,3.72,824,4.15,36,11.24,17,9.5,120,2.8,1104,2.8,61,9.47
08:00:01-09:00:00,8,8.89,46,2.13,392,2,28.8,8.89,8,8.99,258,12.14,2424,12.22,28.8,8.99,16,8.94,304,7.09,2816,7.14,58,9.01
09:00:01-10:00:00,7,7.78,144,6.66,1204,6.14,25.2,7.78,7,7.87,209,9.83,1980,9.98,25.2,7.87,14,7.82,353,8.23,3184,8.07,50,7.76
10:00:01-11:00:00,6,6.67,157,7.27,1480,7.54,21.6,6.67,7,7.87,129,6.07,1459,7.35,22.4,6.99,13,7.26,286,6.67,2939,7.45,44,6.83
11:00:01-12:00:00,5,5.56,78,3.61,714,3.64,18,5.56,4,4.49,132,6.21,1267,6.39,10,3.12,9,5.03,210,4.9,1981,5.02,28,4.35
12:00:01-13:00:00,3,3.33,137,6.34,1259,6.42,10.8,3.33,4,4.49,100,4.7,1031,5.2,14.4,4.49,7,3.91,237,5.53,2290,5.8,25,3.88
13:00:01-14:00:00,4,4.44,147,6.8,1283,6.54,12.8,3.95,6,6.74,84,3.95,743,3.74,14.4,4.49,10,5.59,231,5.39,2026,5.13,27,4.19
14:00:01-15:00:00,3,3.33,53,2.45,464,2.36,10.8,3.33,2,2.25,69,3.25,601,3.03,7.2,2.25,5,2.79,122,2.85,1065,2.7,18,2.8
15:00:01-16:00:00,3,3.33,110,5.09,954,4.86,10.8,3.33,5,5.62,121,5.69,1026,5.17,18,5.62,8,4.47,231,5.39,1980,5.02,29,4.5
16:00:01-17:00:00,5,5.56,100,4.63,880,4.48,18,5.56,5,5.62,94,4.42,789,3.98,12,3.75,10,5.59,194,4.53,1669,4.23,30,4.66
17:00:01-18:00:00,5,5.56,149,6.89,1378,7.02,18,5.56,1,1.12,229,10.77,2140,10.78,3.6,1.12,6,3.35,378,8.82,3518,8.91,22,3.42
18:00:01-19:00:00,2,2.22,134,6.2,1213,6.18,2.2,0.68,2,2.25,154,7.24,1413,7.12,2.2,0.69,4,2.23,288,6.72,2626,6.65,4,0.62
19:00:01-20:00:00,4,4.44,244,11.29,2336,11.91,14.4,4.44,3,3.37,130,6.11,1167,5.88,10.8,3.37,7,3.91,374,8.72,3503,8.88,25,3.88
20:00:01-21:00:00,5,5.56,250,11.57,2309,11.77,18,5.56,4,4.49,158,7.43,1472,7.42,14.4,4.49,9,5.03,408,9.52,3781,9.58,32,4.97
21:00:01-22:00:00,3,3.33,207,9.58,1984,10.11,3.3,1.02,5,5.62,50,2.35,447,2.25,18,5.62,8,4.47,257,5.99,2431,6.16,21,3.26
22:00:01-23:00:00,7,7.78,98,4.53,903,4.6,25.2,7.78,3,3.37,24,1.13,224,1.13,10.8,3.37,10,5.59,122,2.85,1127,2.86,36,5.59
23:00:01-24:00:00,5,5.56,48,2.22,430,2.19,5.5,1.7,2,2.25,4,0.19,38,0.19,7.2,2.25,7,3.91,52,1.21,468,1.19,13,2.02
,90,,2161,,19621,,324,,89,,2126,,19843,,320.4,,179,,4287,,39464,,644,
