Route:- 6080,Date:- 10/18/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.64,7,0.69,54,0.62,2.2,1.64,1,0.81,7,0.3,54,0.28,2,0.73
06:00:01-07:00:00,3,4.76,7,0.54,58,0.53,6.6,4.76,5,8.2,49,4.84,302,3.47,11,8.2,8,6.45,56,2.41,360,1.83,18,6.59
07:00:01-08:00:00,6,9.52,16,1.22,106,0.97,13.2,9.52,4,6.56,83,8.2,806,9.27,8,5.96,10,8.06,99,4.27,912,4.65,21,7.69
08:00:01-09:00:00,4,6.35,20,1.53,164,1.5,8.8,6.35,5,8.2,172,17,1496,17.21,11,8.2,9,7.26,192,8.28,1660,8.46,20,7.33
09:00:01-10:00:00,7,11.11,21,1.61,128,1.17,15.4,11.11,5,8.2,212,20.95,1980,22.77,10,7.45,12,9.68,233,10.05,2108,10.74,25,9.16
10:00:01-11:00:00,2,3.17,29,2.22,206,1.88,4.4,3.17,3,4.92,115,11.36,830,9.55,6.6,4.92,5,4.03,144,6.21,1036,5.28,11,4.03
11:00:01-12:00:00,2,3.17,15,1.15,111,1.01,4,2.89,3,4.92,67,6.62,530,6.1,6.6,4.92,5,4.03,82,3.54,641,3.27,11,4.03
12:00:01-13:00:00,2,3.17,34,2.6,270,2.47,4.4,3.17,3,4.92,30,2.96,301,3.46,6.6,4.92,5,4.03,64,2.76,571,2.91,11,4.03
13:00:01-14:00:00,3,4.76,21,1.61,168,1.54,6.6,4.76,2,3.28,30,2.96,300,3.45,4.4,3.28,5,4.03,51,2.2,468,2.38,11,4.03
14:00:01-15:00:00,2,3.17,29,2.22,189,1.73,4.4,3.17,2,3.28,12,1.19,93,1.07,4.4,3.28,4,3.23,41,1.77,282,1.44,9,3.3
15:00:01-16:00:00,4,6.35,38,2.91,312,2.85,8.8,6.35,4,6.56,18,1.78,192,2.21,8.8,6.56,8,6.45,56,2.41,504,2.57,18,6.59
16:00:01-17:00:00,2,3.17,44,3.37,360,3.29,4.4,3.17,3,4.92,23,2.27,193,2.22,6.6,4.92,5,4.03,67,2.89,553,2.82,11,4.03
17:00:01-18:00:00,4,6.35,121,9.26,995,9.1,8.8,6.35,1,1.64,26,2.57,256,2.94,2,1.49,5,4.03,147,6.34,1251,6.37,11,4.03
18:00:01-19:00:00,4,6.35,147,11.25,1238,11.32,8.8,6.35,4,6.56,32,3.16,230,2.65,8.8,6.56,8,6.45,179,7.72,1468,7.48,18,6.59
19:00:01-20:00:00,5,7.94,225,17.21,1929,17.64,11,7.94,5,8.2,38,3.75,322,3.7,11,8.2,10,8.06,263,11.34,2251,11.47,22,8.06
20:00:01-21:00:00,3,4.76,119,9.1,1006,9.2,6.6,4.76,2,3.28,31,3.06,242,2.78,4,2.98,5,4.03,150,6.47,1248,6.36,11,4.03
21:00:01-22:00:00,4,6.35,207,15.84,1790,16.37,8.8,6.35,2,3.28,27,2.67,224,2.58,4.4,3.28,6,4.84,234,10.09,2014,10.26,13,4.76
22:00:01-23:00:00,3,4.76,168,12.85,1492,13.64,6.6,4.76,5,8.2,35,3.46,308,3.54,11,8.2,8,6.45,203,8.75,1800,9.17,18,6.59
23:00:01-24:00:00,3,4.76,46,3.52,415,3.79,6.6,4.76,2,3.28,5,0.49,36,0.41,4.4,3.28,5,4.03,51,2.2,451,2.3,11,4.03
,63,,1307,,10937,,138.6,,61,,1012,,8695,,134.2,,124,,2319,,19632,,273,
