Route:- 0071,Date:- 10/18/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,5,11,0.77,90,0.51,5.7,0.94,1,5,2,0.13,0,0,30.4,5,2,5,13,0.43,90,0.23,36,2.96
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,0,0,0,0,0,0,0,0,2,10,1,0.06,0,0,60.8,10,2,5,1,0.03,0,0,61,5.02
07:00:01-08:00:00,0,0,0,0,0,0,0,0,4,20,66,4.14,804,3.9,121.6,20,4,10,66,2.18,804,2.1,122,10.03
08:00:01-09:00:00,1,5,1,0.07,16,0.09,30.4,5,1,5,290,18.18,4322,20.97,5,0.82,2,5,291,9.63,4338,11.31,35,2.88
09:00:01-10:00:00,2,10,85,5.96,1076,6.07,60.8,10,1,5,201,12.6,2372,11.51,10.3,1.69,3,7.5,286,9.46,3448,8.99,71,5.84
10:00:01-11:00:00,2,10,134,9.39,1725,9.73,5,0.82,1,5,51,3.2,572,2.78,5.6,0.92,3,7.5,185,6.12,2297,5.99,11,0.9
11:00:01-12:00:00,1,5,130,9.11,1461,8.24,4.3,0.71,0,0,123,7.71,1561,7.57,0,0,1,2.5,253,8.37,3022,7.88,4,0.33
12:00:01-13:00:00,1,5,93,6.52,1129,6.37,3.5,0.58,2,10,91,5.71,1136,5.51,60.8,10,3,7.5,184,6.09,2265,5.91,64,5.26
13:00:01-14:00:00,1,5,99,6.94,1161,6.55,17.7,2.91,2,10,129,8.09,1863,9.04,9.8,1.61,3,7.5,228,7.54,3024,7.89,28,2.3
14:00:01-15:00:00,3,15,61,4.27,836,4.71,91.2,15,2,10,97,6.08,1387,6.73,8.6,1.41,5,12.5,158,5.23,2223,5.8,100,8.22
15:00:01-16:00:00,0,0,106,7.43,1286,7.25,0,0,1,5,89,5.58,952,4.62,6.7,1.1,1,2.5,195,6.45,2238,5.84,7,0.58
16:00:01-17:00:00,2,10,156,10.93,1940,10.94,11,1.81,1,5,73,4.58,952,4.62,6.9,1.13,3,7.5,229,7.58,2892,7.54,18,1.48
17:00:01-18:00:00,0,0,97,6.8,1160,6.54,0,0,0,0,88,5.52,1174,5.7,0,0,0,0,185,6.12,2334,6.09,0,0
18:00:01-19:00:00,1,5,100,7.01,1274,7.18,3.5,0.58,1,5,91,5.71,1055,5.12,30.4,5,2,5,191,6.32,2329,6.07,34,2.8
19:00:01-20:00:00,1,5,97,6.8,1347,7.6,18.9,3.11,1,5,194,12.16,2361,11.46,6.9,1.13,2,5,291,9.63,3708,9.67,26,2.14
20:00:01-21:00:00,1,5,94,6.59,1279,7.21,30.4,5,0,0,9,0.56,100,0.49,0,0,1,2.5,103,3.41,1379,3.6,30,2.47
21:00:01-22:00:00,1,5,97,6.8,1260,7.1,5.2,0.86,0,0,0,0,0,0,0,0,1,2.5,97,3.21,1260,3.29,5,0.41
22:00:01-23:00:00,0,0,38,2.66,344,1.94,0,0,0,0,0,0,0,0,0,0,0,0,38,1.26,344,0.9,0,0
23:00:01-24:00:00,2,10,28,1.96,350,1.97,60.8,10,0,0,0,0,0,0,0,0,2,5,28,0.93,350,0.91,61,5.02
,20,,1427,,17734,,608,,20,,1595,,20611,,608,,40,,3022,,38345,,1216,
