Route:- 6034,Date:- 10/18/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,6.25,0,0,0,0,40.4,6.25,0,0,0,0,0,0,0,0,2,6.25,0,0,0,0,40,6.19
06:00:01-07:00:00,4,12.5,41,3,327,2.47,12.4,1.92,0,0,0,0,0,0,0,0,4,12.5,41,3,327,2.47,12,1.86
07:00:01-08:00:00,2,6.25,81,5.93,760,5.74,5.4,0.84,0,0,0,0,0,0,0,0,2,6.25,81,5.93,760,5.74,5,0.77
08:00:01-09:00:00,1,3.13,159,11.64,1575,11.89,2.7,0.42,0,0,0,0,0,0,0,0,1,3.13,159,11.64,1575,11.89,3,0.46
09:00:01-10:00:00,2,6.25,124,9.08,1322,9.98,18,2.78,0,0,0,0,0,0,0,0,2,6.25,124,9.08,1322,9.98,18,2.79
10:00:01-11:00:00,1,3.13,72,5.27,788,5.95,7.2,1.11,0,0,0,0,0,0,0,0,1,3.13,72,5.27,788,5.95,7,1.08
11:00:01-12:00:00,5,15.63,92,6.73,1150,8.68,101,15.63,0,0,0,0,0,0,0,0,5,15.63,92,6.73,1150,8.68,101,15.63
12:00:01-13:00:00,2,6.25,104,7.61,1053,7.95,8,1.24,0,0,0,0,0,0,0,0,2,6.25,104,7.61,1053,7.95,8,1.24
13:00:01-14:00:00,1,3.13,45,3.29,304,2.3,4.9,0.76,0,0,0,0,0,0,0,0,1,3.13,45,3.29,304,2.3,5,0.77
14:00:01-15:00:00,2,6.25,46,3.37,423,3.19,8,1.24,0,0,0,0,0,0,0,0,2,6.25,46,3.37,423,3.19,8,1.24
15:00:01-16:00:00,2,6.25,47,3.44,505,3.81,20.2,3.13,0,0,0,0,0,0,0,0,2,6.25,47,3.44,505,3.81,20,3.1
16:00:01-17:00:00,1,3.13,76,5.56,747,5.64,1.1,0.17,0,0,0,0,0,0,0,0,1,3.13,76,5.56,747,5.64,1,0.15
17:00:01-18:00:00,3,9.38,78,5.71,592,4.47,9.3,1.44,0,0,0,0,0,0,0,0,3,9.38,78,5.71,592,4.47,9,1.39
18:00:01-19:00:00,2,6.25,102,7.47,973,7.35,5.4,0.84,0,0,0,0,0,0,0,0,2,6.25,102,7.47,973,7.35,5,0.77
19:00:01-20:00:00,0,0,127,9.3,1186,8.96,0,0,0,0,0,0,0,0,0,0,0,0,127,9.3,1186,8.96,0,0
20:00:01-21:00:00,1,3.13,81,5.93,698,5.27,4.4,0.68,0,0,0,0,0,0,0,0,1,3.13,81,5.93,698,5.27,4,0.62
21:00:01-22:00:00,1,3.13,62,4.54,584,4.41,3.1,0.48,0,0,0,0,0,0,0,0,1,3.13,62,4.54,584,4.41,3,0.46
22:00:01-23:00:00,0,0,29,2.12,256,1.93,0,0,0,0,0,0,0,0,0,0,0,0,29,2.12,256,1.93,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,32,,1366,,13243,,646.4,,0,,0,,0,,0,,32,,1366,,13243,,646,
