Route:- 6064,Date:- 10/04/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,5,3.36,704,6.4,5584,6.23,22,3.36,0,0,0,0,0,0,0,0,5,3.36,704,6.4,5584,6.23,22,3.35
05:00:01-06:00:00,4,2.68,53,0.48,442,0.49,17.6,2.68,0,0,0,0,0,0,0,0,4,2.68,53,0.48,442,0.49,18,2.74
06:00:01-07:00:00,6,4.03,272,2.47,1962,2.19,18.6,2.84,0,0,0,0,0,0,0,0,6,4.03,272,2.47,1962,2.19,19,2.9
07:00:01-08:00:00,10,6.71,401,3.64,3482,3.89,44,6.71,0,0,0,0,0,0,0,0,10,6.71,401,3.64,3482,3.89,44,6.71
08:00:01-09:00:00,11,7.38,645,5.86,6149,6.86,48.4,7.38,0,0,0,0,0,0,0,0,11,7.38,645,5.86,6149,6.86,48,7.32
09:00:01-10:00:00,8,5.37,737,6.7,6775,7.56,16,2.44,0,0,0,0,0,0,0,0,8,5.37,737,6.7,6775,7.56,16,2.44
10:00:01-11:00:00,8,5.37,835,7.59,7102,7.93,35.2,5.37,0,0,0,0,0,0,0,0,8,5.37,835,7.59,7102,7.93,35,5.34
11:00:01-12:00:00,8,5.37,543,4.93,4524,5.05,16,2.44,0,0,0,0,0,0,0,0,8,5.37,543,4.93,4524,5.05,16,2.44
12:00:01-13:00:00,5,3.36,367,3.33,3074,3.43,22,3.36,0,0,0,0,0,0,0,0,5,3.36,367,3.33,3074,3.43,22,3.35
13:00:01-14:00:00,8,5.37,467,4.24,3584,4,35.2,5.37,0,0,0,0,0,0,0,0,8,5.37,467,4.24,3584,4,35,5.34
14:00:01-15:00:00,5,3.36,414,3.76,3209,3.58,22,3.36,0,0,0,0,0,0,0,0,5,3.36,414,3.76,3209,3.58,22,3.35
15:00:01-16:00:00,11,7.38,449,4.08,3535,3.95,48.4,7.38,0,0,0,0,0,0,0,0,11,7.38,449,4.08,3535,3.95,48,7.32
16:00:01-17:00:00,7,4.7,548,4.98,4612,5.15,30.8,4.7,0,0,0,0,0,0,0,0,7,4.7,548,4.98,4612,5.15,31,4.73
17:00:01-18:00:00,5,3.36,726,6.6,5549,6.19,10,1.53,0,0,0,0,0,0,0,0,5,3.36,726,6.6,5549,6.19,10,1.52
18:00:01-19:00:00,11,7.38,889,8.08,6763,7.55,26.4,4.03,0,0,0,0,0,0,0,0,11,7.38,889,8.08,6763,7.55,26,3.96
19:00:01-20:00:00,8,5.37,776,7.05,6138,6.85,35.2,5.37,0,0,0,0,0,0,0,0,8,5.37,776,7.05,6138,6.85,35,5.34
20:00:01-21:00:00,9,6.04,761,6.92,5812,6.49,21.6,3.29,0,0,0,0,0,0,0,0,9,6.04,761,6.92,5812,6.49,22,3.35
21:00:01-22:00:00,9,6.04,638,5.8,5042,5.63,18,2.75,0,0,0,0,0,0,0,0,9,6.04,638,5.8,5042,5.63,18,2.74
22:00:01-23:00:00,6,4.03,513,4.66,4104,4.58,12,1.83,0,0,0,0,0,0,0,0,6,4.03,513,4.66,4104,4.58,12,1.83
23:00:01-24:00:00,5,3.36,267,2.43,2138,2.39,10,1.53,0,0,0,0,0,0,0,0,5,3.36,267,2.43,2138,2.39,10,1.52
,149,,11005,,89580,,655.6,,0,,0,,0,,0,,149,,11005,,89580,,656,
