Route:- 6034,Date:- 10/04/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,6.25,1,0.05,0,0,40.4,6.25,0,0,0,0,0,0,0,0,2,6.25,1,0.05,0,0,40,6.19
06:00:01-07:00:00,4,12.5,120,6.13,667,3.81,80.8,12.5,0,0,0,0,0,0,0,0,4,12.5,120,6.13,667,3.81,81,12.54
07:00:01-08:00:00,2,6.25,138,7.06,1119,6.39,40.4,6.25,0,0,0,0,0,0,0,0,2,6.25,138,7.06,1119,6.39,40,6.19
08:00:01-09:00:00,1,3.13,199,10.17,2217,12.65,2.7,0.42,0,0,0,0,0,0,0,0,1,3.13,199,10.17,2217,12.65,3,0.46
09:00:01-10:00:00,2,6.25,170,8.69,1679,9.58,5.6,0.87,0,0,0,0,0,0,0,0,2,6.25,170,8.69,1679,9.58,6,0.93
10:00:01-11:00:00,2,6.25,149,7.62,1362,7.77,8.8,1.36,0,0,0,0,0,0,0,0,2,6.25,149,7.62,1362,7.77,9,1.39
11:00:01-12:00:00,2,6.25,136,6.95,1401,7.99,10.4,1.61,0,0,0,0,0,0,0,0,2,6.25,136,6.95,1401,7.99,10,1.55
12:00:01-13:00:00,1,3.13,141,7.21,1070,6.11,7.2,1.11,0,0,0,0,0,0,0,0,1,3.13,141,7.21,1070,6.11,7,1.08
13:00:01-14:00:00,2,6.25,102,5.21,954,5.44,40.4,6.25,0,0,0,0,0,0,0,0,2,6.25,102,5.21,954,5.44,40,6.19
14:00:01-15:00:00,3,9.38,83,4.24,743,4.24,13.2,2.04,0,0,0,0,0,0,0,0,3,9.38,83,4.24,743,4.24,13,2.01
15:00:01-16:00:00,1,3.13,49,2.51,356,2.03,5,0.77,0,0,0,0,0,0,0,0,1,3.13,49,2.51,356,2.03,5,0.77
16:00:01-17:00:00,1,3.13,107,5.47,850,4.85,4.4,0.68,0,0,0,0,0,0,0,0,1,3.13,107,5.47,850,4.85,4,0.62
17:00:01-18:00:00,1,3.13,90,4.6,816,4.66,4.9,0.76,0,0,0,0,0,0,0,0,1,3.13,90,4.6,816,4.66,5,0.77
18:00:01-19:00:00,3,9.38,172,8.79,1479,8.44,60.6,9.38,0,0,0,0,0,0,0,0,3,9.38,172,8.79,1479,8.44,61,9.44
19:00:01-20:00:00,1,3.13,116,5.93,1060,6.05,2.7,0.42,0,0,0,0,0,0,0,0,1,3.13,116,5.93,1060,6.05,3,0.46
20:00:01-21:00:00,2,6.25,115,5.88,1102,6.29,8.8,1.36,0,0,0,0,0,0,0,0,2,6.25,115,5.88,1102,6.29,9,1.39
21:00:01-22:00:00,2,6.25,41,2.1,364,2.08,20.2,3.13,0,0,0,0,0,0,0,0,2,6.25,41,2.1,364,2.08,20,3.1
22:00:01-23:00:00,0,0,27,1.38,286,1.63,0,0,0,0,0,0,0,0,0,0,0,0,27,1.38,286,1.63,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,32,,1956,,17525,,646.4,,0,,0,,0,,0,,32,,1956,,17525,,646,
