Route:- 4100,Date:- 10/04/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,4,11.76,12,0.59,82,0.37,58,11.76,1,2.63,4,0.2,20,0.09,14.5,2.63,5,6.94,16,0.39,102,0.24,72,6.9
06:00:01-07:00:00,2,5.88,190,9.36,1958,8.87,7.6,1.54,5,13.16,74,3.62,802,3.79,72.5,13.16,7,9.72,264,6.48,2760,6.39,80,7.66
07:00:01-08:00:00,3,8.82,76,3.74,786,3.56,43.5,8.82,2,5.26,214,10.46,2087,9.87,5.2,0.94,5,6.94,290,7.12,2873,6.65,49,4.69
08:00:01-09:00:00,2,5.88,305,15.02,3842,17.41,29,5.88,3,7.89,153,7.48,1592,7.53,43.5,7.89,5,6.94,458,11.24,5434,12.57,72,6.9
09:00:01-10:00:00,1,2.94,226,11.13,2722,12.33,11.7,2.37,3,7.89,247,12.08,2806,13.27,12.6,2.29,4,5.56,473,11.61,5528,12.79,24,2.3
10:00:01-11:00:00,2,5.88,157,7.73,1583,7.17,9.2,1.87,2,5.26,194,9.49,2194,10.38,29,5.26,4,5.56,351,8.61,3777,8.74,38,3.64
11:00:01-12:00:00,2,5.88,98,4.83,960,4.35,29,5.88,1,2.63,28,1.37,471,2.23,4,0.73,3,4.17,126,3.09,1431,3.31,33,3.16
12:00:01-13:00:00,1,2.94,42,2.07,298,1.35,2.6,0.53,1,2.63,129,6.31,1349,6.38,14.5,2.63,2,2.78,171,4.2,1647,3.81,17,1.63
13:00:01-14:00:00,3,8.82,99,4.88,1355,6.14,15,3.04,3,7.89,44,2.15,314,1.49,43.5,7.89,6,8.33,143,3.51,1669,3.86,58,5.56
14:00:01-15:00:00,2,5.88,29,1.43,352,1.59,5.2,1.05,2,5.26,69,3.37,812,3.84,17.8,3.23,4,5.56,98,2.4,1164,2.69,23,2.2
15:00:01-16:00:00,1,2.94,147,7.24,1506,6.82,14.5,2.94,1,2.63,52,2.54,545,2.58,1.6,0.29,2,2.78,199,4.88,2051,4.75,16,1.53
16:00:01-17:00:00,2,5.88,46,2.27,445,2.02,15.6,3.16,2,5.26,110,5.38,1194,5.65,29,5.26,4,5.56,156,3.83,1639,3.79,45,4.31
17:00:01-18:00:00,2,5.88,65,3.2,717,3.25,29,5.88,3,7.89,140,6.85,1169,5.53,8.4,1.52,5,6.94,205,5.03,1886,4.36,37,3.54
18:00:01-19:00:00,3,8.82,96,4.73,1024,4.64,43.5,8.82,1,2.63,117,5.72,1273,6.02,4.2,0.76,4,5.56,213,5.23,2297,5.32,48,4.6
19:00:01-20:00:00,0,0,164,8.08,1812,8.21,0,0,1,2.63,153,7.48,1458,6.9,2.4,0.44,1,1.39,317,7.78,3270,7.57,2,0.19
20:00:01-21:00:00,1,2.94,107,5.27,1006,4.56,7.2,1.46,3,7.89,54,2.64,578,2.73,43.5,7.89,4,5.56,161,3.95,1584,3.67,51,4.89
21:00:01-22:00:00,3,8.82,133,6.55,1280,5.8,43.5,8.82,3,7.89,184,9,1804,8.53,12.6,2.29,6,8.33,317,7.78,3084,7.14,56,5.36
22:00:01-23:00:00,0,0,38,1.87,346,1.57,0,0,1,2.63,79,3.86,671,3.17,3.7,0.67,1,1.39,117,2.87,1017,2.35,4,0.38
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,34,,2030,,22074,,493,,38,,2045,,21139,,551,,72,,4075,,43213,,1044,
