Route:- 3400,Date:- 10/04/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,1,3.45,30,1.34,258,1.09,8.6,3.45,0,0,0,0,0,0,0,0,1,1.69,30,0.69,258,0.55,9,1.78
07:00:01-08:00:00,3,10.34,228,10.22,2408,10.14,20.4,8.18,3,10,82,3.89,822,3.62,25.8,10,6,10.17,310,7.15,3230,6.95,46,9.07
08:00:01-09:00:00,2,6.9,95,4.26,1028,4.33,17.2,6.9,3,10,354,16.81,3740,16.45,12,4.65,5,8.47,449,10.35,4768,10.26,29,5.72
09:00:01-10:00:00,2,6.9,205,9.18,2289,9.64,8,3.21,2,6.67,58,2.75,682,3,8,3.1,4,6.78,263,6.06,2971,6.39,16,3.16
10:00:01-11:00:00,4,13.79,186,8.33,2252,9.48,34.4,13.79,2,6.67,143,6.79,1328,5.84,17.2,6.67,6,10.17,329,7.58,3580,7.7,52,10.26
11:00:01-12:00:00,2,6.9,261,11.69,3131,13.18,13.6,5.45,2,6.67,165,7.83,1947,8.56,17.2,6.67,4,6.78,426,9.82,5078,10.92,31,6.11
12:00:01-13:00:00,2,6.9,205,9.18,2055,8.65,17.2,6.9,4,13.33,297,14.1,3290,14.47,34.4,13.33,6,10.17,502,11.57,5345,11.5,52,10.26
13:00:01-14:00:00,1,3.45,99,4.44,1098,4.62,4,1.6,1,3.33,170,8.07,1883,8.28,4,1.55,2,3.39,269,6.2,2981,6.41,8,1.58
14:00:01-15:00:00,2,6.9,101,4.53,861,3.62,17.2,6.9,2,6.67,69,3.28,726,3.19,17.2,6.67,4,6.78,170,3.92,1587,3.41,34,6.71
15:00:01-16:00:00,3,10.34,127,5.69,1212,5.1,13.8,5.53,1,3.33,70,3.32,634,2.79,8.6,3.33,4,6.78,197,4.54,1846,3.97,22,4.34
16:00:01-17:00:00,3,10.34,217,9.72,2309,9.72,25.8,10.34,3,10,116,5.51,1300,5.72,7.2,2.79,6,10.17,333,7.68,3609,7.76,33,6.51
17:00:01-18:00:00,0,0,181,8.11,1684,7.09,0,0,3,10,201,9.54,2204,9.69,25.8,10,3,5.08,382,8.81,3888,8.36,26,5.13
18:00:01-19:00:00,1,3.45,8,0.36,98,0.41,8.6,3.45,0,0,146,6.93,1572,6.91,0,0,1,1.69,154,3.55,1670,3.59,9,1.78
19:00:01-20:00:00,1,3.45,181,8.11,2039,8.58,8.6,3.45,0,0,17,0.81,146,0.64,0,0,1,1.69,198,4.56,2185,4.7,9,1.78
20:00:01-21:00:00,0,0,65,2.91,632,2.66,0,0,2,6.67,144,6.84,1782,7.84,17.2,6.67,2,3.39,209,4.82,2414,5.19,17,3.35
21:00:01-22:00:00,2,6.9,25,1.12,230,0.97,17.2,6.9,0,0,54,2.56,568,2.5,0,0,2,3.39,79,1.82,798,1.72,17,3.35
22:00:01-23:00:00,0,0,18,0.81,172,0.72,0,0,2,6.67,3,0.14,30,0.13,17.2,6.67,2,3.39,21,0.48,202,0.43,17,3.35
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,17,0.81,84,0.37,0,0,0,0,17,0.39,84,0.18,0,0
,29,,2232,,23756,,249.4,,30,,2106,,22738,,258,,59,,4338,,46494,,507,
