Route:- 6080,Date:- 10/04/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.75,0,0,0,0,2.2,1.75,1,1.92,11,1.05,42,0.48,2.2,1.92,2,1.83,11,0.58,42,0.27,4,1.67
06:00:01-07:00:00,4,7.02,5,0.58,24,0.36,8.8,7.02,7,13.46,113,10.81,780,8.89,15.4,13.46,11,10.09,118,6.18,804,5.19,24,10
07:00:01-08:00:00,6,10.53,32,3.71,202,3.02,13.2,10.53,7,13.46,183,17.51,1504,17.13,15.4,13.46,13,11.93,215,11.27,1706,11.02,29,12.08
08:00:01-09:00:00,5,8.77,27,3.13,132,1.97,11,8.77,5,9.62,218,20.86,2070,23.58,11,9.62,10,9.17,245,12.84,2202,14.23,22,9.17
09:00:01-10:00:00,3,5.26,10,1.16,48,0.72,6.6,5.26,2,3.85,100,9.57,980,11.16,4.4,3.85,5,4.59,110,5.77,1028,6.64,11,4.58
10:00:01-11:00:00,3,5.26,18,2.09,130,1.94,6.6,5.26,2,3.85,73,6.99,717,8.17,4,3.5,5,4.59,91,4.77,847,5.47,11,4.58
11:00:01-12:00:00,2,3.51,29,3.36,216,3.22,4,3.19,4,7.69,91,8.71,760,8.66,8.8,7.69,6,5.5,120,6.29,976,6.31,13,5.42
12:00:01-13:00:00,2,3.51,25,2.9,112,1.67,4.4,3.51,3,5.77,56,5.36,398,4.53,6.6,5.77,5,4.59,81,4.25,510,3.3,11,4.58
13:00:01-14:00:00,4,7.02,30,3.48,132,1.97,8.8,7.02,2,3.85,43,4.11,355,4.04,4,3.5,6,5.5,73,3.83,487,3.15,13,5.42
14:00:01-15:00:00,1,1.75,15,1.74,113,1.69,2.2,1.75,2,3.85,22,2.11,114,1.3,4.4,3.85,3,2.75,37,1.94,227,1.47,7,2.92
15:00:01-16:00:00,4,7.02,17,1.97,108,1.61,8.8,7.02,1,1.92,6,0.57,36,0.41,2.2,1.92,5,4.59,23,1.21,144,0.93,11,4.58
16:00:01-17:00:00,2,3.51,40,4.63,263,3.93,4.4,3.51,2,3.85,15,1.44,108,1.23,4.4,3.85,4,3.67,55,2.88,371,2.4,9,3.75
17:00:01-18:00:00,6,10.53,106,12.28,913,13.63,13.2,10.53,3,5.77,22,2.11,160,1.82,3,2.62,9,8.26,128,6.71,1073,6.93,16,6.67
18:00:01-19:00:00,4,7.02,116,13.44,952,14.21,8.8,7.02,2,3.85,19,1.82,158,1.8,4,3.5,6,5.5,135,7.08,1110,7.17,13,5.42
19:00:01-20:00:00,2,3.51,57,6.6,496,7.4,4.4,3.51,2,3.85,30,2.87,234,2.67,4,3.5,4,3.67,87,4.56,730,4.72,8,3.33
20:00:01-21:00:00,0,0,107,12.4,872,13.02,0,0,2,3.85,9,0.86,70,0.8,4.4,3.85,2,1.83,116,6.08,942,6.09,4,1.67
21:00:01-22:00:00,3,5.26,155,17.96,1360,20.3,6.6,5.26,0,0,11,1.05,90,1.03,0,0,3,2.75,166,8.7,1450,9.37,7,2.92
22:00:01-23:00:00,3,5.26,66,7.65,584,8.72,6.6,5.26,3,5.77,19,1.82,170,1.94,6.6,5.77,6,5.5,85,4.45,754,4.87,13,5.42
23:00:01-24:00:00,2,3.51,8,0.93,42,0.63,4,3.19,2,3.85,4,0.38,32,0.36,4.4,3.85,4,3.67,12,0.63,74,0.48,8,3.33
,57,,863,,6699,,125.4,,52,,1045,,8778,,114.4,,109,,1908,,15477,,240,
