Route:- 3310,Date:- 10/04/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.85,2,0.16,20,0.15,9,3.85,0,0,0,0,0,0,0,0,1,1.92,2,0.07,20,0.07,9,1.92
06:00:01-07:00:00,2,7.69,70,5.49,650,4.75,15.2,6.5,2,7.69,45,3.11,566,4.09,18,7.69,4,7.69,115,4.22,1216,4.42,33,7.05
07:00:01-08:00:00,4,15.38,102,7.99,1310,9.58,36,15.38,3,11.54,91,6.29,968,6.99,27,11.54,7,13.46,193,7.09,2278,8.28,63,13.46
08:00:01-09:00:00,2,7.69,119,9.33,1514,11.07,18,7.69,2,7.69,135,9.34,1586,11.45,8,3.42,4,7.69,254,9.33,3100,11.26,26,5.56
09:00:01-10:00:00,2,7.69,214,16.77,2184,15.97,18,7.69,2,7.69,46,3.18,490,3.54,18,7.69,4,7.69,260,9.55,2674,9.72,36,7.69
10:00:01-11:00:00,1,3.85,65,5.09,686,5.02,3.9,1.67,1,3.85,80,5.53,739,5.34,9,3.85,2,3.85,145,5.33,1425,5.18,13,2.78
11:00:01-12:00:00,1,3.85,7,0.55,38,0.28,9,3.85,1,3.85,124,8.58,643,4.64,6.3,2.69,2,3.85,131,4.81,681,2.47,15,3.21
12:00:01-13:00:00,1,3.85,139,10.89,1506,11.01,4,1.71,1,3.85,37,2.56,338,2.44,9,3.85,2,3.85,176,6.47,1844,6.7,13,2.78
13:00:01-14:00:00,1,3.85,89,6.97,1149,8.4,4.5,1.92,2,7.69,86,5.95,923,6.67,18,7.69,3,5.77,175,6.43,2072,7.53,22,4.7
14:00:01-15:00:00,1,3.85,12,0.94,150,1.1,7.6,3.25,1,3.85,126,8.71,665,4.8,2.2,0.94,2,3.85,138,5.07,815,2.96,10,2.14
15:00:01-16:00:00,1,3.85,27,2.12,296,2.16,9,3.85,0,0,40,2.77,364,2.63,0,0,1,1.92,67,2.46,660,2.4,9,1.92
16:00:01-17:00:00,1,3.85,12,0.94,130,0.95,9,3.85,2,7.69,107,7.4,1308,9.45,18,7.69,3,5.77,119,4.37,1438,5.22,27,5.77
17:00:01-18:00:00,1,3.85,38,2.98,317,2.32,7.2,3.08,1,3.85,93,6.43,916,6.61,9,3.85,2,3.85,131,4.81,1233,4.48,16,3.42
18:00:01-19:00:00,2,7.69,113,8.86,1180,8.63,18,7.69,1,3.85,78,5.39,758,5.47,6.3,2.69,3,5.77,191,7.02,1938,7.04,24,5.13
19:00:01-20:00:00,2,7.69,123,9.64,1200,8.77,8,3.42,2,7.69,81,5.6,984,7.11,18,7.69,4,7.69,204,7.49,2184,7.93,26,5.56
20:00:01-21:00:00,1,3.85,18,1.41,134,0.98,2.4,1.03,2,7.69,115,7.95,1190,8.59,17.2,7.35,3,5.77,133,4.89,1324,4.81,20,4.27
21:00:01-22:00:00,2,7.69,54,4.23,640,4.68,12.6,5.38,1,3.85,66,4.56,608,4.39,1.1,0.47,3,5.77,120,4.41,1248,4.53,14,2.99
22:00:01-23:00:00,0,0,72,5.64,572,4.18,0,0,2,7.69,93,6.43,778,5.62,15.2,6.5,2,3.85,165,6.06,1350,4.9,15,3.21
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,3,0.21,24,0.17,0,0,0,0,3,0.11,24,0.09,0,0
,26,,1276,,13676,,234,,26,,1446,,13848,,234,,52,,2722,,27524,,468,
