Route:- 6120,Date:- 10/06/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,3.45,0,0,0,0,2.8,3.45,1,1.72,0,0,0,0,3,1.85
06:00:01-07:00:00,2,6.9,11,1.21,56,0.8,5.6,6.9,1,3.45,33,6.27,202,4.74,2.8,3.45,3,5.17,44,3.06,258,2.29,8,4.94
07:00:01-08:00:00,1,3.45,1,0.11,8,0.11,2.8,3.45,3,10.34,73,13.88,626,14.7,8.4,10.34,4,6.9,74,5.15,634,5.63,11,6.79
08:00:01-09:00:00,2,6.9,8,0.88,110,1.57,5.6,6.9,1,3.45,40,7.6,335,7.87,2.8,3.45,3,5.17,48,3.34,445,3.95,8,4.94
09:00:01-10:00:00,3,10.34,53,5.82,331,4.72,8.4,10.34,1,3.45,50,9.51,496,11.65,2.8,3.45,4,6.9,103,7.17,827,7.34,11,6.79
10:00:01-11:00:00,1,3.45,46,5.05,272,3.88,1.8,2.22,2,6.9,51,9.7,403,9.46,5.6,6.9,3,5.17,97,6.75,675,5.99,7,4.32
11:00:01-12:00:00,2,6.9,46,5.05,335,4.78,5.6,6.9,2,6.9,70,13.31,548,12.87,5.6,6.9,4,6.9,116,8.07,883,7.84,11,6.79
12:00:01-13:00:00,1,3.45,40,4.39,364,5.19,1.8,2.22,1,3.45,16,3.04,156,3.66,2.8,3.45,2,3.45,56,3.9,520,4.61,5,3.09
13:00:01-14:00:00,2,6.9,34,3.73,276,3.94,5.6,6.9,3,10.34,29,5.51,254,5.96,8.4,10.34,5,8.62,63,4.38,530,4.7,14,8.64
14:00:01-15:00:00,3,10.34,37,4.06,274,3.91,8.4,10.34,1,3.45,39,7.41,285,6.69,2.6,3.2,4,6.9,76,5.29,559,4.96,11,6.79
15:00:01-16:00:00,1,3.45,24,2.63,168,2.4,2.8,3.45,2,6.9,11,2.09,71,1.67,5.6,6.9,3,5.17,35,2.44,239,2.12,8,4.94
16:00:01-17:00:00,1,3.45,64,7.03,508,7.25,1.8,2.22,1,3.45,11,2.09,95,2.23,2.8,3.45,2,3.45,75,5.22,603,5.35,5,3.09
17:00:01-18:00:00,1,3.45,61,6.7,458,6.53,2.8,3.45,2,6.9,20,3.8,144,3.38,5.6,6.9,3,5.17,81,5.64,602,5.34,8,4.94
18:00:01-19:00:00,2,6.9,128,14.05,1050,14.98,5.6,6.9,1,3.45,2,0.38,20,0.47,2.8,3.45,3,5.17,130,9.05,1070,9.5,8,4.94
19:00:01-20:00:00,2,6.9,135,14.82,1074,15.32,5.6,6.9,2,6.9,29,5.51,228,5.35,5.6,6.9,4,6.9,164,11.41,1302,11.55,11,6.79
20:00:01-21:00:00,2,6.9,114,12.51,886,12.64,5.6,6.9,1,3.45,26,4.94,198,4.65,2.6,3.2,3,5.17,140,9.74,1084,9.62,8,4.94
21:00:01-22:00:00,2,6.9,95,10.43,734,10.47,5.6,6.9,3,10.34,13,2.47,90,2.11,5.4,6.65,5,8.62,108,7.52,824,7.31,11,6.79
22:00:01-23:00:00,1,3.45,14,1.54,106,1.51,2.8,3.45,1,3.45,13,2.47,108,2.54,2.8,3.45,2,3.45,27,1.88,214,1.9,6,3.7
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,29,,911,,7010,,81.2,,29,,526,,4259,,81.2,,58,,1437,,11269,,162,
