Route:- 0071,Date:- 10/06/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,3,14.29,349,19.35,4051,18.62,91.2,14.29,1,6.25,190,11.32,1857,9.17,4.2,0.86,4,10.81,539,15.48,5908,14.07,95,8.44
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,0,0,0,0,0,0,0,0,2,12.5,0,0,0,0,60.8,12.5,2,5.41,0,0,0,0,61,5.42
07:00:01-08:00:00,0,0,0,0,0,0,0,0,2,12.5,195,11.61,2936,14.5,58.4,12.01,2,5.41,195,5.6,2936,6.99,58,5.16
08:00:01-09:00:00,1,4.76,20,1.11,284,1.31,30.4,4.76,0,0,122,7.27,1738,8.58,0,0,1,2.7,142,4.08,2022,4.81,30,2.67
09:00:01-10:00:00,2,9.52,115,6.37,1509,6.94,60.8,9.52,1,6.25,101,6.02,1222,6.03,2.5,0.51,3,8.11,216,6.2,2731,6.5,63,5.6
10:00:01-11:00:00,0,0,143,7.93,1588,7.3,0,0,1,6.25,58,3.45,1046,5.17,30.4,6.25,1,2.7,201,5.77,2634,6.27,30,2.67
11:00:01-12:00:00,1,4.76,83,4.6,907,4.17,6.9,1.08,1,6.25,98,5.84,1346,6.65,6.3,1.3,2,5.41,181,5.2,2253,5.36,13,1.16
12:00:01-13:00:00,3,14.29,33,1.83,367,1.69,91.2,14.29,2,12.5,96,5.72,1222,6.03,13.2,2.71,5,13.51,129,3.7,1589,3.78,104,9.24
13:00:01-14:00:00,0,0,75,4.16,960,4.41,0,0,1,6.25,183,10.9,1970,9.73,11.2,2.3,1,2.7,258,7.41,2930,6.98,11,0.98
14:00:01-15:00:00,2,9.52,121,6.71,1672,7.69,26.8,4.2,1,6.25,118,7.03,935,4.62,5.6,1.15,3,8.11,239,6.86,2607,6.21,32,2.84
15:00:01-16:00:00,2,9.52,179,9.92,2328,10.7,8.6,1.35,1,6.25,119,7.09,1389,6.86,4.6,0.95,3,8.11,298,8.56,3717,8.85,13,1.16
16:00:01-17:00:00,1,4.76,189,10.48,2360,10.85,3.5,0.55,1,6.25,92,5.48,1269,6.27,2.4,0.49,2,5.41,281,8.07,3629,8.64,6,0.53
17:00:01-18:00:00,0,0,120,6.65,1286,5.91,0,0,0,0,109,6.49,1289,6.37,0,0,0,0,229,6.57,2575,6.13,0,0
18:00:01-19:00:00,1,4.76,128,7.1,1132,5.2,5.8,0.91,0,0,85,5.06,674,3.33,0,0,1,2.7,213,6.12,1806,4.3,6,0.53
19:00:01-20:00:00,1,4.76,104,5.76,1411,6.49,2,0.31,0,0,6,0.36,44,0.22,0,0,1,2.7,110,3.16,1455,3.46,2,0.18
20:00:01-21:00:00,0,0,63,3.49,802,3.69,0,0,1,6.25,45,2.68,556,2.75,30.4,6.25,1,2.7,108,3.1,1358,3.23,30,2.67
21:00:01-22:00:00,1,4.76,35,1.94,358,1.65,30.4,4.76,1,6.25,23,1.37,296,1.46,6.9,1.42,2,5.41,58,1.67,654,1.56,37,3.29
22:00:01-23:00:00,1,4.76,18,1,338,1.55,30.4,4.76,0,0,31,1.85,384,1.9,0,0,1,2.7,49,1.41,722,1.72,30,2.67
23:00:01-24:00:00,2,9.52,29,1.61,400,1.84,30.2,4.73,0,0,8,0.48,76,0.38,0,0,2,5.41,37,1.06,476,1.13,30,2.67
,21,,1804,,21753,,638.4,,16,,1679,,20249,,486.4,,37,,3483,,42002,,1125,
