Route:- 3860,Date:- 10/06/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.96,0,0,0,0,7,1.96,0,0,0,0,0,0,0,0,1,0.93,0,0,0,0,7,0.93
06:00:01-07:00:00,4,7.84,10,0.8,88,0.81,28,7.84,8,14.04,89,8.72,759,8.01,56,14.04,12,11.11,99,4.36,847,4.16,84,11.11
07:00:01-08:00:00,4,7.84,43,3.44,383,3.51,12.8,3.59,5,8.77,52,5.09,521,5.5,35,8.77,9,8.33,95,4.18,904,4.44,48,6.35
08:00:01-09:00:00,5,9.8,129,10.31,1020,9.36,35,9.8,4,7.02,97,9.5,977,10.31,4.4,1.1,9,8.33,226,9.95,1997,9.8,39,5.16
09:00:01-10:00:00,3,5.88,123,9.83,1116,10.24,21,5.88,4,7.02,89,8.72,775,8.18,4.4,1.1,7,6.48,212,9.33,1891,9.28,25,3.31
10:00:01-11:00:00,2,3.92,112,8.95,1098,10.07,14,3.92,3,5.26,61,5.97,704,7.43,14.4,3.61,5,4.63,173,7.61,1802,8.84,28,3.7
11:00:01-12:00:00,5,9.8,80,6.39,768,7.05,35,9.8,2,3.51,50,4.9,377,3.98,14,3.51,7,6.48,130,5.72,1145,5.62,49,6.48
12:00:01-13:00:00,2,3.92,106,8.47,912,8.37,4.8,1.34,3,5.26,48,4.7,375,3.96,21,5.26,5,4.63,154,6.78,1287,6.32,26,3.44
13:00:01-14:00:00,4,7.84,50,4,393,3.61,28,7.84,3,5.26,51,5,476,5.02,3.3,0.83,7,6.48,101,4.45,869,4.26,31,4.1
14:00:01-15:00:00,3,5.88,88,7.03,625,5.73,21,5.88,3,5.26,10,0.98,96,1.01,7.2,1.8,6,5.56,98,4.31,721,3.54,28,3.7
15:00:01-16:00:00,4,7.84,47,3.76,377,3.46,28,7.84,5,8.77,76,7.44,573,6.05,35,8.77,9,8.33,123,5.41,950,4.66,63,8.33
16:00:01-17:00:00,0,0,57,4.56,530,4.86,0,0,4,7.02,44,4.31,422,4.45,16,4.01,4,3.7,101,4.45,952,4.67,16,2.12
17:00:01-18:00:00,4,7.84,97,7.75,829,7.6,16,4.48,4,7.02,90,8.81,850,8.97,28,7.02,8,7.41,187,8.23,1679,8.24,44,5.82
18:00:01-19:00:00,2,3.92,113,9.03,1014,9.3,14,3.92,2,3.51,37,3.62,348,3.67,14,3.51,4,3.7,150,6.6,1362,6.68,28,3.7
19:00:01-20:00:00,1,1.96,49,3.92,456,4.18,3.6,1.01,2,3.51,181,17.73,1800,18.99,14,3.51,3,2.78,230,10.12,2256,11.07,18,2.38
20:00:01-21:00:00,4,7.84,102,8.15,894,8.2,28,7.84,3,5.26,40,3.92,368,3.88,21,5.26,7,6.48,142,6.25,1262,6.19,49,6.48
21:00:01-22:00:00,3,5.88,35,2.8,312,2.86,10.8,3.03,2,3.51,6,0.59,56,0.59,14,3.51,5,4.63,41,1.8,368,1.81,25,3.31
22:00:01-23:00:00,0,0,10,0.8,86,0.79,0,0,0,0,0,0,0,0,0,0,0,0,10,0.44,86,0.42,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,51,,1251,,10901,,357,,57,,1021,,9477,,399,,108,,2272,,20378,,756,
