Route:- 6040,Date:- 10/06/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.61,0,0,0,0,3.5,1.61,0,0,0,0,0,0,0,0,1,0.77,0,0,0,0,4,0.88
06:00:01-07:00:00,5,8.06,64,5.36,183,2.07,17.5,8.06,4,5.88,30,1.8,158,1.26,14,5.88,9,6.92,94,3.29,341,1.59,32,7.03
07:00:01-08:00:00,4,6.45,45,3.77,400,4.53,14,6.45,5,7.35,51,3.07,322,2.56,12.5,5.25,9,6.92,96,3.36,722,3.37,26,5.71
08:00:01-09:00:00,4,6.45,57,4.77,390,4.42,14,6.45,6,8.82,88,5.29,601,4.78,21,8.82,10,7.69,145,5.08,991,4.63,35,7.69
09:00:01-10:00:00,2,3.23,58,4.86,358,4.06,7,3.23,1,1.47,107,6.43,730,5.81,3.5,1.47,3,2.31,165,5.78,1088,5.08,10,2.2
10:00:01-11:00:00,5,8.06,59,4.94,462,5.23,12.5,5.76,3,4.41,66,3.97,434,3.45,10.5,4.41,8,6.15,125,4.38,896,4.19,23,5.05
11:00:01-12:00:00,2,3.23,28,2.35,214,2.42,3.4,1.57,3,4.41,40,2.41,300,2.39,10.5,4.41,5,3.85,68,2.38,514,2.4,14,3.08
12:00:01-13:00:00,1,1.61,24,2.01,190,2.15,2.2,1.01,2,2.94,47,2.83,407,3.24,7,2.94,3,2.31,71,2.49,597,2.79,9,1.98
13:00:01-14:00:00,4,6.45,59,4.94,430,4.87,6.8,3.13,4,5.88,69,4.15,541,4.3,14,5.88,8,6.15,128,4.48,971,4.54,21,4.62
14:00:01-15:00:00,5,8.06,31,2.6,198,2.24,17.5,8.06,4,5.88,40,2.41,295,2.35,14,5.88,9,6.92,71,2.49,493,2.3,32,7.03
15:00:01-16:00:00,2,3.23,29,2.43,205,2.32,7,3.23,2,2.94,28,1.68,184,1.46,7,2.94,4,3.08,57,2,389,1.82,14,3.08
16:00:01-17:00:00,7,11.29,57,4.77,400,4.53,24.5,11.29,6,8.82,105,6.31,811,6.45,21,8.82,13,10,162,5.67,1211,5.66,46,10.11
17:00:01-18:00:00,4,6.45,114,9.55,850,9.63,14,6.45,5,7.35,122,7.34,966,7.68,17.5,7.35,9,6.92,236,8.26,1816,8.49,32,7.03
18:00:01-19:00:00,6,9.68,196,16.42,1590,18.01,21,9.68,5,7.35,215,12.93,1720,13.68,17.5,7.35,11,8.46,411,14.39,3310,15.47,38,8.35
19:00:01-20:00:00,3,4.84,172,14.41,1404,15.91,5.1,2.35,5,7.35,205,12.33,1632,12.98,17.5,7.35,8,6.15,377,13.2,3036,14.19,23,5.05
20:00:01-21:00:00,3,4.84,95,7.96,756,8.57,7.5,3.46,3,4.41,199,11.97,1540,12.25,7.5,3.15,6,4.62,294,10.29,2296,10.73,15,3.3
21:00:01-22:00:00,2,3.23,67,5.61,478,5.42,7,3.23,4,5.88,109,6.55,826,6.57,14,5.88,6,4.62,176,6.16,1304,6.09,21,4.62
22:00:01-23:00:00,2,3.23,39,3.27,318,3.6,7,3.23,5,7.35,105,6.31,816,6.49,17.5,7.35,7,5.38,144,5.04,1134,5.3,24,5.27
23:00:01-24:00:00,0,0,0,0,0,0,0,0,1,1.47,37,2.22,288,2.29,2.5,1.05,1,0.77,37,1.3,288,1.35,2,0.44
,62,,1194,,8826,,217,,68,,1663,,12571,,238,,130,,2857,,21397,,455,
