Route:- 6074,Date:- 10/06/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,3,5.56,16,0.45,158,0.53,16.5,5.56,0,0,0,0,0,0,0,0,3,5.56,16,0.45,158,0.53,16,5.39
06:00:01-07:00:00,7,12.96,268,7.6,1627,5.46,18.9,6.36,0,0,0,0,0,0,0,0,7,12.96,268,7.6,1627,5.46,19,6.4
07:00:01-08:00:00,4,7.41,328,9.3,2561,8.6,10.8,3.64,0,0,0,0,0,0,0,0,4,7.41,328,9.3,2561,8.6,11,3.7
08:00:01-09:00:00,4,7.41,315,8.93,3080,10.34,4.8,1.62,0,0,0,0,0,0,0,0,4,7.41,315,8.93,3080,10.34,5,1.68
09:00:01-10:00:00,5,9.26,404,11.46,3056,10.26,27.5,9.26,0,0,0,0,0,0,0,0,5,9.26,404,11.46,3056,10.26,28,9.43
10:00:01-11:00:00,2,3.7,209,5.93,2072,6.96,5.4,1.82,0,0,0,0,0,0,0,0,2,3.7,209,5.93,2072,6.96,5,1.68
11:00:01-12:00:00,2,3.7,179,5.08,1718,5.77,5.4,1.82,0,0,0,0,0,0,0,0,2,3.7,179,5.08,1718,5.77,5,1.68
12:00:01-13:00:00,5,9.26,224,6.35,1838,6.17,6,2.02,0,0,0,0,0,0,0,0,5,9.26,224,6.35,1838,6.17,6,2.02
13:00:01-14:00:00,2,3.7,180,5.1,1122,3.77,8.6,2.9,0,0,0,0,0,0,0,0,2,3.7,180,5.1,1122,3.77,9,3.03
14:00:01-15:00:00,2,3.7,70,1.99,564,1.89,3.2,1.08,0,0,0,0,0,0,0,0,2,3.7,70,1.99,564,1.89,3,1.01
15:00:01-16:00:00,4,7.41,124,3.52,1086,3.65,22,7.41,0,0,0,0,0,0,0,0,4,7.41,124,3.52,1086,3.65,22,7.41
16:00:01-17:00:00,2,3.7,161,4.57,1294,4.34,8.6,2.9,0,0,0,0,0,0,0,0,2,3.7,161,4.57,1294,4.34,9,3.03
17:00:01-18:00:00,2,3.7,141,4,1155,3.88,8.6,2.9,0,0,0,0,0,0,0,0,2,3.7,141,4,1155,3.88,9,3.03
18:00:01-19:00:00,2,3.7,237,6.72,2139,7.18,11,3.7,0,0,0,0,0,0,0,0,2,3.7,237,6.72,2139,7.18,11,3.7
19:00:01-20:00:00,2,3.7,246,6.98,2297,7.71,5.4,1.82,0,0,0,0,0,0,0,0,2,3.7,246,6.98,2297,7.71,5,1.68
20:00:01-21:00:00,2,3.7,127,3.6,1188,3.99,5.4,1.82,0,0,0,0,0,0,0,0,2,3.7,127,3.6,1188,3.99,5,1.68
21:00:01-22:00:00,2,3.7,175,4.96,1683,5.65,8.6,2.9,0,0,0,0,0,0,0,0,2,3.7,175,4.96,1683,5.65,9,3.03
22:00:01-23:00:00,1,1.85,87,2.47,850,2.85,2.7,0.91,0,0,0,0,0,0,0,0,1,1.85,87,2.47,850,2.85,3,1.01
23:00:01-24:00:00,1,1.85,35,0.99,294,0.99,2.7,0.91,0,0,0,0,0,0,0,0,1,1.85,35,0.99,294,0.99,3,1.01
,54,,3526,,29782,,297,,0,,0,,0,,0,,54,,3526,,29782,,297,
