Route:- 6020,Date:- 10/06/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,1,0.78,32,0.74,314,0.75,5.2,0.78,1,0.39,32,0.34,314,0.33,5,0.37
05:00:01-06:00:00,3,2.31,0,0,0,0,15.6,2.31,0,0,0,0,0,0,0,0,3,1.16,0,0,0,0,16,1.19
06:00:01-07:00:00,6,4.62,329,6.45,3259,6.27,18,2.66,6,4.69,63,1.45,492,1.17,31.2,4.69,12,4.65,392,4.15,3751,3.99,49,3.65
07:00:01-08:00:00,12,9.23,467,9.15,4912,9.44,62.4,9.23,9,7.03,149,3.43,1235,2.94,46.8,7.03,21,8.14,616,6.52,6147,6.54,109,8.12
08:00:01-09:00:00,10,7.69,504,9.88,5042,9.69,52,7.69,7,5.47,143,3.29,1220,2.91,36.4,5.47,17,6.59,647,6.85,6262,6.66,88,6.56
09:00:01-10:00:00,12,9.23,566,11.09,6152,11.83,62.4,9.23,9,7.03,123,2.83,1104,2.63,46.8,7.03,21,8.14,689,7.29,7256,7.72,109,8.12
10:00:01-11:00:00,8,6.15,609,11.94,6622,12.73,41.6,6.15,13,10.16,132,3.03,1351,3.22,67.6,10.16,21,8.14,741,7.84,7973,8.48,109,8.12
11:00:01-12:00:00,9,6.92,340,6.66,3713,7.14,46.8,6.92,6,4.69,122,2.8,1135,2.71,31.2,4.69,15,5.81,462,4.89,4848,5.16,78,5.81
12:00:01-13:00:00,7,5.38,325,6.37,3325,6.39,34.3,5.07,9,7.03,163,3.75,1504,3.58,46.8,7.03,16,6.2,488,5.16,4829,5.14,81,6.04
13:00:01-14:00:00,4,3.08,205,4.02,2153,4.14,20.8,3.08,4,3.13,166,3.82,1667,3.97,12,1.8,8,3.1,371,3.93,3820,4.07,33,2.46
14:00:01-15:00:00,6,4.62,297,5.82,2870,5.52,27.6,4.08,8,6.25,245,5.63,2215,5.28,41.6,6.25,14,5.43,542,5.73,5085,5.41,69,5.14
15:00:01-16:00:00,7,5.38,176,3.45,1720,3.31,36.4,5.38,5,3.91,181,4.16,1729,4.12,15,2.25,12,4.65,357,3.78,3449,3.67,51,3.8
16:00:01-17:00:00,7,5.38,132,2.59,1296,2.49,36.4,5.38,9,7.03,329,7.56,3221,7.68,46.8,7.03,16,6.2,461,4.88,4517,4.81,83,6.18
17:00:01-18:00:00,10,7.69,229,4.49,2212,4.25,52,7.69,10,7.81,510,11.72,4938,11.77,42,6.31,20,7.75,739,7.82,7150,7.61,94,7
18:00:01-19:00:00,7,5.38,126,2.47,1232,2.37,36.4,5.38,8,6.25,574,13.2,5881,14.02,33.6,5.05,15,5.81,700,7.41,7113,7.57,70,5.22
19:00:01-20:00:00,9,6.92,340,6.66,3138,6.03,14.4,2.13,5,3.91,469,10.78,4640,11.06,26,3.91,14,5.43,809,8.56,7778,8.28,40,2.98
20:00:01-21:00:00,6,4.62,189,3.7,1810,3.48,31.2,4.62,10,7.81,519,11.93,5136,12.24,52,7.81,16,6.2,708,7.49,6946,7.39,83,6.18
21:00:01-22:00:00,5,3.85,207,4.06,2000,3.85,26,3.85,4,3.13,267,6.14,2644,6.3,10.8,1.62,9,3.49,474,5.01,4644,4.94,37,2.76
22:00:01-23:00:00,2,1.54,61,1.2,558,1.07,10.4,1.54,5,3.91,133,3.06,1226,2.92,26,3.91,7,2.71,194,2.05,1784,1.9,36,2.68
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,30,0.69,302,0.72,0,0,0,0,30,0.32,302,0.32,0,0
,130,,5102,,52014,,676,,128,,4350,,41954,,665.6,,258,,9452,,93968,,1342,
