,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,,
1,05:00:01-06:00:00,2,1
2,06:00:01-07:00:00,7,288
3,07:00:01-08:00:00,13,456
4,08:00:01-09:00:00,12,526
5,09:00:01-10:00:00,9,597
6,10:00:01-11:00:00,7,511
7,11:00:01-12:00:00,11,391
8,12:00:01-13:00:00,6,244
9,13:00:01-14:00:00,8,248
10,14:00:01-15:00:00,10,287
11,15:00:01-16:00:00,6,186
12,16:00:01-17:00:00,7,158
13,17:00:01-18:00:00,10,219
14,18:00:01-19:00:00,9,190
15,19:00:01-20:00:00,9,286
16,20:00:01-21:00:00,8,186
17,21:00:01-22:00:00,6,249
18,22:00:01-23:00:00,3,71
19,23:00:01-24:00:00,0,0
