,Time Slot,Trips,Passengers
0,00:00:01-05:00:00,0,9
1,05:00:01-06:00:00,1,0
2,06:00:01-07:00:00,1,36
3,07:00:01-08:00:00,2,65
4,08:00:01-09:00:00,5,410
5,09:00:01-10:00:00,1,376
6,10:00:01-11:00:00,0,71
7,11:00:01-12:00:00,9,208
8,12:00:01-13:00:00,3,180
9,13:00:01-14:00:00,2,72
10,14:00:01-15:00:00,2,119
11,15:00:01-16:00:00,2,146
12,16:00:01-17:00:00,3,94
13,17:00:01-18:00:00,2,120
14,18:00:01-19:00:00,0,109
15,19:00:01-20:00:00,2,84
16,20:00:01-21:00:00,2,79
17,21:00:01-22:00:00,5,110
18,22:00:01-23:00:00,2,76
19,23:00:01-24:00:00,1,18
