Route:- 6050,Date:- 10/08/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,9,6.67,74,2.07,579,1.87,23.4,6.67,6,4.41,42,1.47,320,1.34,15.6,4.41,15,5.54,116,1.8,899,1.64,39,5.53
05:00:01-06:00:00,6,4.44,24,0.67,168,0.54,15.6,4.44,6,4.41,93,3.26,790,3.3,7.8,2.21,12,4.43,117,1.82,958,1.75,23,3.26
06:00:01-07:00:00,8,5.93,42,1.17,294,0.95,16,4.56,11,8.09,162,5.67,1285,5.37,28.6,8.09,19,7.01,204,3.17,1579,2.88,45,6.38
07:00:01-08:00:00,11,8.15,100,2.79,706,2.28,22,6.27,12,8.82,236,8.27,1678,7.02,31.2,8.82,23,8.49,336,5.22,2384,4.35,53,7.52
08:00:01-09:00:00,12,8.89,128,3.57,1016,3.28,31.2,8.89,12,8.82,205,7.18,1827,7.64,31.2,8.82,24,8.86,333,5.17,2843,5.18,62,8.79
09:00:01-10:00:00,9,6.67,157,4.38,1290,4.17,23.4,6.67,13,9.56,224,7.85,1924,8.05,33.8,9.56,22,8.12,381,5.92,3214,5.86,57,8.09
10:00:01-11:00:00,9,6.67,227,6.34,1757,5.68,23.4,6.67,8,5.88,182,6.37,1582,6.62,20.8,5.88,17,6.27,409,6.35,3339,6.09,44,6.24
11:00:01-12:00:00,5,3.7,155,4.33,1308,4.23,13,3.7,6,4.41,206,7.22,1644,6.88,15.6,4.41,11,4.06,361,5.61,2952,5.38,29,4.11
12:00:01-13:00:00,6,4.44,193,5.39,1582,5.11,15.6,4.44,5,3.68,102,3.57,1056,4.42,13,3.68,11,4.06,295,4.58,2638,4.81,29,4.11
13:00:01-14:00:00,3,2.22,116,3.24,866,2.8,7.8,2.22,3,2.21,61,2.14,524,2.19,7.8,2.21,6,2.21,177,2.75,1390,2.53,16,2.27
14:00:01-15:00:00,9,6.67,97,2.71,724,2.34,23.4,6.67,6,4.41,112,3.92,874,3.66,15.6,4.41,15,5.54,209,3.25,1598,2.91,39,5.53
15:00:01-16:00:00,7,5.19,201,5.61,1769,5.72,18.2,5.19,5,3.68,128,4.48,1118,4.68,13,3.68,12,4.43,329,5.11,2887,5.26,31,4.4
16:00:01-17:00:00,6,4.44,220,6.14,1954,6.32,12,3.42,7,5.15,169,5.92,1461,6.11,18.2,5.15,13,4.8,389,6.04,3415,6.23,30,4.26
17:00:01-18:00:00,6,4.44,283,7.9,2418,7.82,15.6,4.44,7,5.15,249,8.72,2092,8.75,18.2,5.15,13,4.8,532,8.26,4510,8.22,34,4.82
18:00:01-19:00:00,4,2.96,303,8.46,2848,9.21,10.4,2.96,5,3.68,161,5.64,1352,5.65,13,3.68,9,3.32,464,7.21,4200,7.66,23,3.26
19:00:01-20:00:00,4,2.96,343,9.57,3239,10.47,10.4,2.96,5,3.68,209,7.32,1758,7.35,13,3.68,9,3.32,552,8.57,4997,9.11,23,3.26
20:00:01-21:00:00,5,3.7,235,6.56,2257,7.3,13,3.7,5,3.68,112,3.92,976,4.08,10,2.83,10,3.69,347,5.39,3233,5.9,23,3.26
21:00:01-22:00:00,6,4.44,270,7.54,2493,8.06,15.6,4.44,4,2.94,98,3.43,741,3.1,10.4,2.94,10,3.69,368,5.72,3234,5.9,26,3.69
22:00:01-23:00:00,7,5.19,280,7.81,2464,7.97,18.2,5.19,6,4.41,88,3.08,758,3.17,15.6,4.41,13,4.8,368,5.72,3222,5.88,34,4.82
23:00:01-24:00:00,3,2.22,135,3.77,1197,3.87,7.8,2.22,4,2.94,16,0.56,150,0.63,8,2.26,7,2.58,151,2.35,1347,2.46,16,2.27
,135,,3583,,30929,,351,,136,,2855,,23910,,353.6,,271,,6438,,54839,,705,
