Route:- 6080,Date:- 10/08/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.85,0,0,0,0,2.2,1.85,1,0.9,0,0,0,0,2,0.82
06:00:01-07:00:00,4,7.02,7,0.56,62,0.6,8.8,7.02,5,9.26,40,4.68,390,5.19,11,9.26,9,8.11,47,2.23,452,2.53,20,8.2
07:00:01-08:00:00,7,12.28,37,2.96,280,2.71,15.4,12.28,6,11.11,87,10.18,849,11.31,13.2,11.11,13,11.71,124,5.89,1129,6.33,29,11.89
08:00:01-09:00:00,4,7.02,23,1.84,158,1.53,8,6.38,4,7.41,83,9.71,682,9.08,8.8,7.41,8,7.21,106,5.03,840,4.71,17,6.97
09:00:01-10:00:00,4,7.02,25,2,234,2.27,8.8,7.02,5,9.26,86,10.06,702,9.35,11,9.26,9,8.11,111,5.27,936,5.25,20,8.2
10:00:01-11:00:00,2,3.51,29,2.32,228,2.21,4.4,3.51,2,3.7,72,8.42,546,7.27,4.4,3.7,4,3.6,101,4.79,774,4.34,9,3.69
11:00:01-12:00:00,3,5.26,62,4.95,492,4.76,6.6,5.26,1,1.85,27,3.16,367,4.89,2.2,1.85,4,3.6,89,4.22,859,4.82,9,3.69
12:00:01-13:00:00,1,1.75,55,4.39,451,4.37,2.2,1.75,3,5.56,52,6.08,500,6.66,6.6,5.56,4,3.6,107,5.08,951,5.33,9,3.69
13:00:01-14:00:00,6,10.53,116,9.27,893,8.65,13.2,10.53,3,5.56,80,9.36,655,8.72,6.6,5.56,9,8.11,196,9.3,1548,8.68,20,8.2
14:00:01-15:00:00,3,5.26,69,5.51,436,4.22,6,4.78,5,9.26,61,7.13,497,6.62,11,9.26,8,7.21,130,6.17,933,5.23,17,6.97
15:00:01-16:00:00,4,7.02,115,9.19,997,9.66,8.8,7.02,1,1.85,44,5.15,394,5.25,2.2,1.85,5,4.5,159,7.55,1391,7.8,11,4.51
16:00:01-17:00:00,2,3.51,55,4.39,428,4.14,4,3.19,3,5.56,44,5.15,429,5.71,6.6,5.56,5,4.5,99,4.7,857,4.81,11,4.51
17:00:01-18:00:00,1,1.75,31,2.48,265,2.57,2,1.59,2,3.7,33,3.86,241,3.21,4.4,3.7,3,2.7,64,3.04,506,2.84,6,2.46
18:00:01-19:00:00,2,3.51,100,7.99,867,8.4,4.4,3.51,1,1.85,29,3.39,260,3.46,2.2,1.85,3,2.7,129,6.12,1127,6.32,7,2.87
19:00:01-20:00:00,2,3.51,108,8.63,958,9.28,4.4,3.51,3,5.56,30,3.51,248,3.3,6.6,5.56,5,4.5,138,6.55,1206,6.76,11,4.51
20:00:01-21:00:00,2,3.51,126,10.06,1126,10.9,4.4,3.51,2,3.7,21,2.46,196,2.61,4.4,3.7,4,3.6,147,6.98,1322,7.41,9,3.69
21:00:01-22:00:00,2,3.51,88,7.03,724,7.01,4.4,3.51,2,3.7,45,5.26,382,5.09,4.4,3.7,4,3.6,133,6.31,1106,6.2,9,3.69
22:00:01-23:00:00,4,7.02,131,10.46,1119,10.84,8.8,7.02,4,7.41,18,2.11,146,1.94,8.8,7.41,8,7.21,149,7.07,1265,7.09,18,7.38
23:00:01-24:00:00,4,7.02,75,5.99,608,5.89,8.8,7.02,1,1.85,3,0.35,24,0.32,2.2,1.85,5,4.5,78,3.7,632,3.54,11,4.51
,57,,1252,,10326,,125.4,,54,,855,,7508,,118.8,,111,,2107,,17834,,244,
