Route:- 3870,Date:- 10/08/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,1,1.39,1,0.07,0,0,3.6,1.39,1,0.7,1,0.03,0,0,4,0.78
05:00:01-06:00:00,2,2.82,7,0.43,38,0.26,7.2,2.82,3,4.17,24,1.69,160,1.16,10.8,4.17,5,3.5,31,1.02,198,0.7,18,3.5
06:00:01-07:00:00,4,5.63,10,0.62,80,0.55,14.4,5.63,6,8.33,51,3.58,320,2.32,21.6,8.33,10,6.99,61,2,400,1.41,36,6.99
07:00:01-08:00:00,3,4.23,34,2.09,180,1.24,10.8,4.23,4,5.56,43,3.02,524,3.79,14.4,5.56,7,4.9,77,2.53,704,2.49,25,4.85
08:00:01-09:00:00,4,5.63,24,1.48,180,1.24,14.4,5.63,4,5.56,87,6.11,1070,7.75,14.4,5.56,8,5.59,111,3.64,1250,4.42,29,5.63
09:00:01-10:00:00,4,5.63,43,2.65,368,2.54,14.4,5.63,4,5.56,124,8.71,1108,8.02,4.4,1.7,8,5.59,167,5.48,1476,5.21,19,3.69
10:00:01-11:00:00,5,7.04,79,4.86,686,4.73,18,7.04,7,9.72,123,8.64,1349,9.77,25.2,9.72,12,8.39,202,6.63,2035,7.19,43,8.35
11:00:01-12:00:00,4,5.63,51,3.14,496,3.42,12.8,5.01,7,9.72,116,8.15,1287,9.32,25.2,9.72,11,7.69,167,5.48,1783,6.3,38,7.38
12:00:01-13:00:00,5,7.04,86,5.3,780,5.38,18,7.04,3,4.17,92,6.46,759,5.5,10.8,4.17,8,5.59,178,5.84,1539,5.44,29,5.63
13:00:01-14:00:00,3,4.23,102,6.28,829,5.72,7.2,2.82,3,4.17,52,3.65,473,3.43,10.8,4.17,6,4.2,154,5.05,1302,4.6,18,3.5
14:00:01-15:00:00,4,5.63,119,7.33,1147,7.91,14.4,5.63,7,9.72,69,4.85,640,4.63,2.8,1.08,11,7.69,188,6.17,1787,6.31,17,3.3
15:00:01-16:00:00,3,4.23,63,3.88,582,4.01,10.8,4.23,2,2.78,44,3.09,592,4.29,7.2,2.78,5,3.5,107,3.51,1174,4.15,18,3.5
16:00:01-17:00:00,4,5.63,110,6.77,955,6.59,14.4,5.63,3,4.17,80,5.62,739,5.35,10.8,4.17,7,4.9,190,6.23,1694,5.98,25,4.85
17:00:01-18:00:00,2,2.82,132,8.13,1197,8.25,7.2,2.82,2,2.78,122,8.57,1148,8.31,7.2,2.78,4,2.8,254,8.33,2345,8.28,14,2.72
18:00:01-19:00:00,4,5.63,212,13.05,2002,13.81,14.4,5.63,4,5.56,135,9.48,1276,9.24,14.4,5.56,8,5.59,347,11.38,3278,11.58,29,5.63
19:00:01-20:00:00,2,2.82,204,12.56,1974,13.61,7.2,2.82,1,1.39,63,4.42,551,3.99,3.2,1.23,3,2.1,267,8.76,2525,8.92,10,1.94
20:00:01-21:00:00,2,2.82,120,7.39,1115,7.69,7.2,2.82,2,2.78,35,2.46,308,2.23,7.2,2.78,4,2.8,155,5.09,1423,5.03,14,2.72
21:00:01-22:00:00,4,5.63,84,5.17,703,4.85,12.8,5.01,3,4.17,45,3.16,388,2.81,10.8,4.17,7,4.9,129,4.23,1091,3.85,24,4.66
22:00:01-23:00:00,5,7.04,110,6.77,936,6.45,18,7.04,5,6.94,109,7.65,1036,7.5,18,6.94,10,6.99,219,7.19,1972,6.97,36,6.99
23:00:01-24:00:00,7,9.86,34,2.09,253,1.74,25.2,9.86,1,1.39,9,0.63,80,0.58,3.6,1.39,8,5.59,43,1.41,333,1.18,29,5.63
,71,,1624,,14501,,255.6,,72,,1424,,13808,,259.2,,143,,3048,,28309,,515,
