Route:- 4781,Date:- 10/08/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,5.71,1,0.08,0,0,53.6,5.71,0,0,0,0,0,0,0,0,2,2.86,1,0.04,0,0,54,2.88
06:00:01-07:00:00,2,5.71,73,6.03,628,4.81,2.8,0.3,1,2.86,0,0,0,0,26.8,2.86,3,4.29,73,3.17,628,2.54,30,1.6
07:00:01-08:00:00,5,14.29,104,8.59,1131,8.66,44,4.69,2,5.71,93,8.52,832,7.12,53.6,5.71,7,10,197,8.55,1963,7.93,98,5.22
08:00:01-09:00:00,1,2.86,126,10.4,1398,10.7,26.8,2.86,2,5.71,92,8.42,963,8.25,9.6,1.02,3,4.29,218,9.47,2361,9.54,36,1.92
09:00:01-10:00:00,2,5.71,100,8.26,1118,8.56,53.6,5.71,4,11.43,95,8.7,1178,10.09,31.6,3.37,6,8.57,195,8.47,2296,9.28,85,4.53
10:00:01-11:00:00,2,5.71,57,4.71,610,4.67,53.6,5.71,2,5.71,85,7.78,850,7.28,53.6,5.71,4,5.71,142,6.17,1460,5.9,107,5.7
11:00:01-12:00:00,2,5.71,54,4.46,615,4.71,7,0.75,2,5.71,26,2.38,298,2.55,53.6,5.71,4,5.71,80,3.47,913,3.69,61,3.25
12:00:01-13:00:00,1,2.86,88,7.27,944,7.23,26.8,2.86,2,5.71,50,4.58,506,4.33,7.6,0.81,3,4.29,138,5.99,1450,5.86,34,1.81
13:00:01-14:00:00,4,11.43,78,6.44,829,6.35,16.8,1.79,1,2.86,49,4.49,567,4.85,26.8,2.86,5,7.14,127,5.51,1396,5.64,44,2.35
14:00:01-15:00:00,3,8.57,51,4.21,690,5.28,80.4,8.57,3,8.57,45,4.12,421,3.6,35.1,3.74,6,8.57,96,4.17,1111,4.49,116,6.18
15:00:01-16:00:00,3,8.57,105,8.67,1057,8.09,80.4,8.57,3,8.57,77,7.05,986,8.44,80.4,8.57,6,8.57,182,7.9,2043,8.26,161,8.58
16:00:01-17:00:00,0,0,85,7.02,948,7.26,0,0,1,2.86,55,5.04,646,5.53,2.9,0.31,1,1.43,140,6.08,1594,6.44,3,0.16
17:00:01-18:00:00,2,5.71,99,8.18,1026,7.86,31.8,3.39,4,11.43,158,14.47,1838,15.74,107.2,11.43,6,8.57,257,11.16,2864,11.58,139,7.41
18:00:01-19:00:00,1,2.86,83,6.85,1000,7.66,26.8,2.86,1,2.86,92,8.42,982,8.41,6.4,0.68,2,2.86,175,7.6,1982,8.01,33,1.76
19:00:01-20:00:00,2,5.71,30,2.48,322,2.47,5.2,0.55,2,5.71,32,2.93,284,2.43,14,1.49,4,5.71,62,2.69,606,2.45,19,1.01
20:00:01-21:00:00,2,5.71,60,4.95,552,4.23,7,0.75,1,2.86,45,4.12,530,4.54,8.2,0.87,3,4.29,105,4.56,1082,4.37,15,0.8
21:00:01-22:00:00,1,2.86,9,0.74,106,0.81,26.8,2.86,3,8.57,64,5.86,534,4.57,80.4,8.57,4,5.71,73,3.17,640,2.59,107,5.7
22:00:01-23:00:00,0,0,8,0.66,86,0.66,0,0,1,2.86,19,1.74,134,1.15,7,0.75,1,1.43,27,1.17,220,0.89,7,0.37
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,15,1.37,130,1.11,0,0,0,0,15,0.65,130,0.53,0,0
,35,,1211,,13060,,938,,35,,1092,,11679,,938,,70,,2303,,24739,,1876,
