Route:- 6120,Date:- 10/08/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.23,1,0.18,0,0,2.8,3.23,1,3.03,3,0.57,18,0.41,2.8,3.03,2,3.13,4,0.37,18,0.21,6,3.35
06:00:01-07:00:00,2,6.45,2,0.36,16,0.37,5.6,6.45,4,12.12,41,7.78,302,6.84,11.2,12.12,6,9.38,43,3.97,318,3.63,17,9.5
07:00:01-08:00:00,3,9.68,9,1.62,66,1.52,8.4,9.68,3,9.09,30,5.69,272,6.17,8.4,9.09,6,9.38,39,3.6,338,3.86,17,9.5
08:00:01-09:00:00,3,9.68,16,2.87,116,2.67,8.4,9.68,5,15.15,33,6.26,285,6.46,14,15.15,8,12.5,49,4.52,401,4.58,22,12.29
09:00:01-10:00:00,2,6.45,19,3.41,160,3.68,5.6,6.45,1,3.03,52,9.87,464,10.52,2.8,3.03,3,4.69,71,6.55,624,7.12,8,4.47
10:00:01-11:00:00,2,6.45,32,5.75,248,5.7,5.6,6.45,2,6.06,49,9.3,464,10.52,5.6,6.06,4,6.25,81,7.47,712,8.13,11,6.15
11:00:01-12:00:00,3,9.68,37,6.64,326,7.5,8.4,9.68,2,6.06,42,7.97,392,8.88,5.6,6.06,5,7.81,79,7.29,718,8.2,14,7.82
12:00:01-13:00:00,1,3.23,19,3.41,118,2.71,2.8,3.23,3,9.09,48,9.11,395,8.95,7.8,8.44,4,6.25,67,6.18,513,5.86,11,6.15
13:00:01-14:00:00,3,9.68,46,8.26,316,7.27,8.4,9.68,3,9.09,30,5.69,253,5.73,8.4,9.09,6,9.38,76,7.01,569,6.49,17,9.5
14:00:01-15:00:00,1,3.23,32,5.75,250,5.75,2.8,3.23,1,3.03,33,6.26,236,5.35,1.8,1.95,2,3.13,65,6,486,5.55,5,2.79
15:00:01-16:00:00,2,6.45,48,8.62,370,8.51,5.6,6.45,1,3.03,10,1.9,80,1.81,2.8,3.03,3,4.69,58,5.35,450,5.14,8,4.47
16:00:01-17:00:00,1,3.23,33,5.92,264,6.07,2.8,3.23,1,3.03,33,6.26,258,5.85,2.8,3.03,2,3.13,66,6.09,522,5.96,6,3.35
17:00:01-18:00:00,1,3.23,29,5.21,232,5.33,2.8,3.23,1,3.03,37,7.02,288,6.53,2.8,3.03,2,3.13,66,6.09,520,5.94,6,3.35
18:00:01-19:00:00,1,3.23,2,0.36,18,0.41,2.8,3.23,1,3.03,14,2.66,118,2.67,2.8,3.03,2,3.13,16,1.48,136,1.55,6,3.35
19:00:01-20:00:00,2,6.45,95,17.06,793,18.23,3.6,4.15,1,3.03,16,3.04,124,2.81,2.8,3.03,3,4.69,111,10.24,917,10.47,6,3.35
20:00:01-21:00:00,2,6.45,113,20.29,864,19.87,5.6,6.45,1,3.03,32,6.07,265,6.01,2.8,3.03,3,4.69,145,13.38,1129,12.89,8,4.47
21:00:01-22:00:00,0,0,0,0,0,0,0,0,2,6.06,24,4.55,198,4.49,5.6,6.06,2,3.13,24,2.21,198,2.26,6,3.35
22:00:01-23:00:00,1,3.23,24,4.31,192,4.41,2.8,3.23,0,0,0,0,0,0,0,0,1,1.56,24,2.21,192,2.19,3,1.68
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,31,,557,,4349,,86.8,,33,,527,,4412,,92.4,,64,,1084,,8761,,179,
