Route:- 6034,Date:- 10/08/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.85,0,0,0,0,20.2,3.85,0,0,0,0,0,0,0,0,1,3.33,0,0,0,0,20,3.3
06:00:01-07:00:00,2,7.69,34,3.26,274,2.57,5.4,1.03,0,0,0,0,0,0,0,0,2,6.67,34,3.06,274,2.38,5,0.83
07:00:01-08:00:00,1,3.85,50,4.79,436,4.1,4.4,0.84,0,0,0,0,0,0,0,0,1,3.33,50,4.5,436,3.79,4,0.66
08:00:01-09:00:00,2,7.69,70,6.7,464,4.36,16.2,3.08,0,0,0,0,0,0,0,0,2,6.67,70,6.3,464,4.04,16,2.64
09:00:01-10:00:00,0,0,61,5.84,688,6.46,0,0,1,25,4,5.97,56,6.57,20.2,25,1,3.33,65,5.85,744,6.47,20,3.3
10:00:01-11:00:00,2,7.69,44,4.21,420,3.95,40.4,7.69,0,0,14,20.9,188,22.04,0,0,2,6.67,58,5.22,608,5.29,40,6.6
11:00:01-12:00:00,2,7.69,41,3.93,570,5.36,8.8,1.68,1,25,15,22.39,186,21.81,20.2,25,3,10,56,5.04,756,6.58,29,4.79
12:00:01-13:00:00,0,0,49,4.69,540,5.07,0,0,1,25,14,20.9,157,18.41,20.2,25,1,3.33,63,5.67,697,6.06,20,3.3
13:00:01-14:00:00,3,11.54,72,6.9,699,6.57,13.2,2.51,0,0,0,0,0,0,0,0,3,10,72,6.48,699,6.08,13,2.15
14:00:01-15:00:00,2,7.69,64,6.13,676,6.35,20.2,3.85,0,0,0,0,0,0,0,0,2,6.67,64,5.76,676,5.88,20,3.3
15:00:01-16:00:00,5,19.23,37,3.54,353,3.32,60.5,11.52,1,25,20,29.85,266,31.18,20.2,25,6,20,57,5.13,619,5.38,81,13.37
16:00:01-17:00:00,1,3.85,65,6.23,703,6.6,20.2,3.85,0,0,0,0,0,0,0,0,1,3.33,65,5.85,703,6.11,20,3.3
17:00:01-18:00:00,1,3.85,99,9.48,1057,9.93,3.9,0.74,0,0,0,0,0,0,0,0,1,3.33,99,8.91,1057,9.19,4,0.66
18:00:01-19:00:00,2,7.69,118,11.3,1285,12.07,5.4,1.03,0,0,0,0,0,0,0,0,2,6.67,118,10.62,1285,11.18,5,0.83
19:00:01-20:00:00,0,0,58,5.56,652,6.13,0,0,0,0,0,0,0,0,0,0,0,0,58,5.22,652,5.67,0,0
20:00:01-21:00:00,1,3.85,71,6.8,715,6.72,4.4,0.84,0,0,0,0,0,0,0,0,1,3.33,71,6.39,715,6.22,4,0.66
21:00:01-22:00:00,1,3.85,59,5.65,558,5.24,4.4,0.84,0,0,0,0,0,0,0,0,1,3.33,59,5.31,558,4.85,4,0.66
22:00:01-23:00:00,0,0,52,4.98,554,5.2,0,0,0,0,0,0,0,0,0,0,0,0,52,4.68,554,4.82,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,26,,1044,,10644,,525.2,,4,,67,,853,,80.8,,30,,1111,,11497,,606,
