Route:- 0071,Date:- 10/08/2017,,,,,,,,Day:- Sunday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,1,25,3,1.02,0,0,30.4,25,1,7.14,3,0.27,0,0,30,7.04
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
07:00:01-08:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
08:00:01-09:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
09:00:01-10:00:00,2,20,41,4.95,712,5.99,60.8,20,0,0,0,0,0,0,0,0,2,14.29,41,3.65,712,4.4,61,14.32
10:00:01-11:00:00,0,0,93,11.22,1193,10.03,0,0,0,0,0,0,0,0,0,0,0,0,93,8.29,1193,7.37,0,0
11:00:01-12:00:00,0,0,14,1.69,162,1.36,0,0,0,0,0,0,0,0,0,0,0,0,14,1.25,162,1,0,0
12:00:01-13:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
13:00:01-14:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
14:00:01-15:00:00,2,20,50,6.03,936,7.87,60.8,20,1,25,94,32.08,1702,39.68,30.4,25,3,21.43,144,12.83,2638,16.31,91,21.36
15:00:01-16:00:00,1,10,120,14.48,1666,14.01,2.4,0.79,1,25,25,8.53,204,4.76,3.9,3.21,2,14.29,145,12.92,1870,11.56,6,1.41
16:00:01-17:00:00,0,0,85,10.25,1350,11.36,0,0,0,0,75,25.6,1194,27.84,0,0,0,0,160,14.26,2544,15.73,0,0
17:00:01-18:00:00,1,10,30,3.62,314,2.64,6.9,2.27,0,0,2,0.68,20,0.47,0,0,1,7.14,32,2.85,334,2.06,7,1.64
18:00:01-19:00:00,0,0,50,6.03,787,6.62,0,0,1,25,59,20.14,778,18.14,30.4,25,1,7.14,109,9.71,1565,9.67,30,7.04
19:00:01-20:00:00,2,20,120,14.48,1850,15.56,60.8,20,0,0,23,7.85,289,6.74,0,0,2,14.29,143,12.75,2139,13.22,61,14.32
20:00:01-21:00:00,1,10,107,12.91,1463,12.31,6.6,2.17,0,0,12,4.1,102,2.38,0,0,1,7.14,119,10.61,1565,9.67,7,1.64
21:00:01-22:00:00,0,0,107,12.91,1339,11.26,0,0,0,0,0,0,0,0,0,0,0,0,107,9.54,1339,8.28,0,0
22:00:01-23:00:00,1,10,12,1.45,117,0.98,5.9,1.94,0,0,0,0,0,0,0,0,1,7.14,12,1.07,117,0.72,6,1.41
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,10,,829,,11889,,304,,4,,293,,4289,,121.6,,14,,1122,,16178,,426,
