Route:- 6064,Date:- 10/19/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,5,3.85,117,1.42,936,1.42,22,3.85,0,0,0,0,0,0,0,0,5,3.85,117,1.42,936,1.42,22,3.85
05:00:01-06:00:00,2,1.54,51,0.62,370,0.56,4.8,0.84,0,0,0,0,0,0,0,0,2,1.54,51,0.62,370,0.56,5,0.87
06:00:01-07:00:00,11,8.46,103,1.25,700,1.06,48.4,8.46,0,0,0,0,0,0,0,0,11,8.46,103,1.25,700,1.06,48,8.39
07:00:01-08:00:00,11,8.46,205,2.48,1287,1.95,34.1,5.96,0,0,0,0,0,0,0,0,11,8.46,205,2.48,1287,1.95,34,5.94
08:00:01-09:00:00,5,3.85,298,3.61,2224,3.37,22,3.85,0,0,0,0,0,0,0,0,5,3.85,298,3.61,2224,3.37,22,3.85
09:00:01-10:00:00,8,6.15,285,3.45,2420,3.67,35.2,6.15,0,0,0,0,0,0,0,0,8,6.15,285,3.45,2420,3.67,35,6.12
10:00:01-11:00:00,10,7.69,462,5.6,3918,5.94,31,5.42,0,0,0,0,0,0,0,0,10,7.69,462,5.6,3918,5.94,31,5.42
11:00:01-12:00:00,7,5.38,685,8.3,5873,8.9,30.8,5.38,0,0,0,0,0,0,0,0,7,5.38,685,8.3,5873,8.9,31,5.42
12:00:01-13:00:00,2,1.54,600,7.27,4989,7.56,6.2,1.08,0,0,0,0,0,0,0,0,2,1.54,600,7.27,4989,7.56,6,1.05
13:00:01-14:00:00,7,5.38,516,6.25,4262,6.46,30.8,5.38,0,0,0,0,0,0,0,0,7,5.38,516,6.25,4262,6.46,31,5.42
14:00:01-15:00:00,5,3.85,583,7.06,4568,6.92,22,3.85,0,0,0,0,0,0,0,0,5,3.85,583,7.06,4568,6.92,22,3.85
15:00:01-16:00:00,6,4.62,507,6.14,4061,6.15,12,2.1,0,0,0,0,0,0,0,0,6,4.62,507,6.14,4061,6.15,12,2.1
16:00:01-17:00:00,5,3.85,613,7.43,4896,7.42,22,3.85,0,0,0,0,0,0,0,0,5,3.85,613,7.43,4896,7.42,22,3.85
17:00:01-18:00:00,6,4.62,453,5.49,3544,5.37,26.4,4.62,0,0,0,0,0,0,0,0,6,4.62,453,5.49,3544,5.37,26,4.55
18:00:01-19:00:00,10,7.69,659,7.98,5200,7.88,24,4.2,0,0,0,0,0,0,0,0,10,7.69,659,7.98,5200,7.88,24,4.2
19:00:01-20:00:00,7,5.38,652,7.9,5288,8.01,30.8,5.38,0,0,0,0,0,0,0,0,7,5.38,652,7.9,5288,8.01,31,5.42
20:00:01-21:00:00,6,4.62,472,5.72,3714,5.63,14.4,2.52,0,0,0,0,0,0,0,0,6,4.62,472,5.72,3714,5.63,14,2.45
21:00:01-22:00:00,7,5.38,411,4.98,3200,4.85,14,2.45,0,0,0,0,0,0,0,0,7,5.38,411,4.98,3200,4.85,14,2.45
22:00:01-23:00:00,5,3.85,310,3.76,2395,3.63,12,2.1,0,0,0,0,0,0,0,0,5,3.85,310,3.76,2395,3.63,12,2.1
23:00:01-24:00:00,5,3.85,272,3.3,2160,3.27,10,1.75,0,0,0,0,0,0,0,0,5,3.85,272,3.3,2160,3.27,10,1.75
,130,,8254,,66005,,572,,0,,0,,0,,0,,130,,8254,,66005,,572,
