Route:- 6080,Date:- 10/19/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,0,0,0,0,0,0,0,0,0,0,3,0.37,24,0.35,0,0,0,0,3,0.15,24,0.14,0,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.52,1,0.12,10,0.15,2.2,1.52,1,0.77,1,0.05,10,0.06,2,0.7
06:00:01-07:00:00,3,4.69,4,0.33,24,0.24,6.6,4.69,4,6.06,26,3.21,152,2.22,8,5.51,7,5.38,30,1.5,176,1.04,15,5.24
07:00:01-08:00:00,6,9.38,16,1.34,132,1.31,13.2,9.38,7,10.61,49,6.06,359,5.25,15.4,10.61,13,10,65,3.24,491,2.91,29,10.14
08:00:01-09:00:00,6,9.38,27,2.26,184,1.83,13.2,9.38,6,9.09,63,7.79,452,6.61,13.2,9.09,12,9.23,90,4.49,636,3.77,26,9.09
09:00:01-10:00:00,5,7.81,29,2.43,218,2.17,11,7.81,3,4.55,60,7.42,630,9.21,6.6,4.55,8,6.15,89,4.44,848,5.02,18,6.29
10:00:01-11:00:00,3,4.69,12,1,108,1.07,6.6,4.69,5,7.58,50,6.18,454,6.64,11,7.58,8,6.15,62,3.09,562,3.33,18,6.29
11:00:01-12:00:00,5,7.81,30,2.51,236,2.35,11,7.81,4,6.06,102,12.61,845,12.35,8.8,6.06,9,6.92,132,6.59,1081,6.4,20,6.99
12:00:01-13:00:00,2,3.13,42,3.51,330,3.28,4.4,3.13,3,4.55,60,7.42,466,6.81,6.6,4.55,5,3.85,102,5.09,796,4.71,11,3.85
13:00:01-14:00:00,4,6.25,48,4.02,386,3.84,8.8,6.25,2,3.03,41,5.07,339,4.95,4.4,3.03,6,4.62,89,4.44,725,4.29,13,4.55
14:00:01-15:00:00,3,4.69,42,3.51,358,3.56,6.6,4.69,4,6.06,32,3.96,238,3.48,8.8,6.06,7,5.38,74,3.69,596,3.53,15,5.24
15:00:01-16:00:00,5,7.81,107,8.95,852,8.48,11,7.81,3,4.55,47,5.81,451,6.59,6.6,4.55,8,6.15,154,7.68,1303,7.71,18,6.29
16:00:01-17:00:00,2,3.13,113,9.46,980,9.75,4.4,3.13,4,6.06,42,5.19,414,6.05,8.8,6.06,6,4.62,155,7.73,1394,8.25,13,4.55
17:00:01-18:00:00,3,4.69,118,9.87,985,9.8,6.6,4.69,3,4.55,41,5.07,392,5.73,6.6,4.55,6,4.62,159,7.93,1377,8.15,13,4.55
18:00:01-19:00:00,3,4.69,130,10.88,1121,11.16,6.6,4.69,3,4.55,48,5.93,428,6.26,6.6,4.55,6,4.62,178,8.88,1549,9.17,13,4.55
19:00:01-20:00:00,5,7.81,151,12.64,1298,12.92,11,7.81,3,4.55,57,7.05,468,6.84,6.6,4.55,8,6.15,208,10.38,1766,10.46,18,6.29
20:00:01-21:00:00,2,3.13,137,11.46,1184,11.78,4.4,3.13,4,6.06,33,4.08,262,3.83,8,5.51,6,4.62,170,8.48,1446,8.56,12,4.2
21:00:01-22:00:00,2,3.13,52,4.35,442,4.4,4,2.84,3,4.55,35,4.33,296,4.33,3,2.07,5,3.85,87,4.34,738,4.37,7,2.45
22:00:01-23:00:00,3,4.69,73,6.11,627,6.24,6.6,4.69,3,4.55,18,2.22,154,2.25,6.6,4.55,6,4.62,91,4.54,781,4.62,13,4.55
23:00:01-24:00:00,2,3.13,64,5.36,584,5.81,4.4,3.13,1,1.52,1,0.12,8,0.12,2.2,1.52,3,2.31,65,3.24,592,3.5,7,2.45
,64,,1195,,10049,,140.8,,66,,809,,6842,,145.2,,130,,2004,,16891,,286,
