Route:- 3870,Date:- 10/19/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,1.35,1,0.07,0,0,3.6,1.35,0,0,0,0,0,0,0,0,1,0.68,1,0.03,0,0,4,0.75
05:00:01-06:00:00,1,1.35,2,0.14,20,0.16,3.6,1.35,3,4.05,23,1.62,152,1.14,10.8,4.05,4,2.7,25,0.87,172,0.66,14,2.63
06:00:01-07:00:00,4,5.41,8,0.55,70,0.55,14.4,5.41,4,5.41,39,2.75,292,2.2,14.4,5.41,8,5.41,47,1.64,362,1.39,29,5.44
07:00:01-08:00:00,3,4.05,24,1.66,122,0.95,10.8,4.05,5,6.76,39,2.75,408,3.07,18,6.76,8,5.41,63,2.2,530,2.03,29,5.44
08:00:01-09:00:00,4,5.41,21,1.46,148,1.16,14.4,5.41,2,2.7,62,4.38,646,4.86,7.2,2.7,6,4.05,83,2.9,794,3.04,22,4.13
09:00:01-10:00:00,4,5.41,24,1.66,192,1.5,14.4,5.41,5,6.76,86,6.07,675,5.07,18,6.76,9,6.08,110,3.85,867,3.32,32,6
10:00:01-11:00:00,5,6.76,44,3.05,356,2.78,18,6.76,8,10.81,95,6.71,1073,8.07,28.8,10.81,13,8.78,139,4.86,1429,5.47,47,8.82
11:00:01-12:00:00,4,5.41,75,5.2,705,5.51,14.4,5.41,7,9.46,132,9.32,1322,9.94,25.2,9.46,11,7.43,207,7.24,2027,7.76,40,7.5
12:00:01-13:00:00,3,4.05,69,4.78,621,4.85,10.8,4.05,2,2.7,111,7.84,1121,8.43,7.2,2.7,5,3.38,180,6.3,1742,6.67,18,3.38
13:00:01-14:00:00,3,4.05,101,7,860,6.72,10.8,4.05,3,4.05,82,5.79,795,5.98,10.8,4.05,6,4.05,183,6.4,1655,6.34,22,4.13
14:00:01-15:00:00,4,5.41,92,6.38,845,6.6,14.4,5.41,4,5.41,82,5.79,745,5.6,14.4,5.41,8,5.41,174,6.09,1590,6.09,29,5.44
15:00:01-16:00:00,4,5.41,107,7.42,942,7.36,14.4,5.41,4,5.41,98,6.92,867,6.52,9.6,3.6,8,5.41,205,7.17,1809,6.93,24,4.5
16:00:01-17:00:00,4,5.41,107,7.42,964,7.53,14.4,5.41,2,2.7,104,7.34,1023,7.69,7.2,2.7,6,4.05,211,7.38,1987,7.61,22,4.13
17:00:01-18:00:00,2,2.7,83,5.75,777,6.07,7.2,2.7,4,5.41,113,7.98,1078,8.1,14.4,5.41,6,4.05,196,6.86,1855,7.11,22,4.13
18:00:01-19:00:00,2,2.7,177,12.27,1673,13.07,7.2,2.7,3,4.05,133,9.39,1244,9.35,6,2.25,5,3.38,310,10.84,2917,11.17,13,2.44
19:00:01-20:00:00,4,5.41,131,9.08,1165,9.1,14.4,5.41,5,6.76,87,6.14,787,5.92,16,6.01,9,6.08,218,7.63,1952,7.48,30,5.63
20:00:01-21:00:00,5,6.76,162,11.23,1505,11.75,18,6.76,3,4.05,37,2.61,287,2.16,10.8,4.05,8,5.41,199,6.96,1792,6.86,29,5.44
21:00:01-22:00:00,3,4.05,106,7.35,964,7.53,10.8,4.05,4,5.41,48,3.39,387,2.91,14.4,5.41,7,4.73,154,5.39,1351,5.17,25,4.69
22:00:01-23:00:00,10,13.51,81,5.61,680,5.31,36,13.51,4,5.41,43,3.04,380,2.86,14.4,5.41,14,9.46,124,4.34,1060,4.06,50,9.38
23:00:01-24:00:00,4,5.41,28,1.94,196,1.53,14.4,5.41,2,2.7,2,0.14,20,0.15,7.2,2.7,6,4.05,30,1.05,216,0.83,22,4.13
,74,,1443,,12805,,266.4,,74,,1416,,13302,,266.4,,148,,2859,,26107,,533,
