Route:- 6120,Date:- 10/19/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,6.67,3,0.53,24,0.53,5.6,6.67,2,6.9,6,1.28,28,0.72,5.6,6.9,4,6.78,9,0.87,52,0.62,11,6.67
06:00:01-07:00:00,5,16.67,14,2.49,116,2.56,14,16.67,4,13.79,26,5.56,186,4.79,7.2,8.87,9,15.25,40,3.88,302,3.59,21,12.73
07:00:01-08:00:00,3,10,14,2.49,122,2.7,8.4,10,3,10.34,24,5.13,226,5.82,8.4,10.34,6,10.17,38,3.69,348,4.14,17,10.3
08:00:01-09:00:00,3,10,17,3.02,142,3.14,5.4,6.43,3,10.34,32,6.84,273,7.03,8.4,10.34,6,10.17,49,4.75,415,4.93,14,8.48
09:00:01-10:00:00,3,10,15,2.66,122,2.7,3.9,4.64,3,10.34,28,5.98,210,5.41,8.4,10.34,6,10.17,43,4.17,332,3.95,12,7.27
10:00:01-11:00:00,1,3.33,1,0.18,8,0.18,2.8,3.33,1,3.45,34,7.26,310,7.98,2.8,3.45,2,3.39,35,3.39,318,3.78,6,3.64
11:00:01-12:00:00,0,0,2,0.36,16,0.35,0,0,1,3.45,34,7.26,327,8.42,2.8,3.45,1,1.69,36,3.49,343,4.08,3,1.82
12:00:01-13:00:00,1,3.33,46,8.17,341,7.54,1.8,2.14,1,3.45,19,4.06,208,5.35,2.8,3.45,2,3.39,65,6.3,549,6.53,5,3.03
13:00:01-14:00:00,1,3.33,80,14.21,621,13.72,2.8,3.33,1,3.45,52,11.11,422,10.86,1.8,2.22,2,3.39,132,12.8,1043,12.4,5,3.03
14:00:01-15:00:00,1,3.33,23,4.09,196,4.33,2.8,3.33,1,3.45,24,5.13,197,5.07,2.8,3.45,2,3.39,47,4.56,393,4.67,6,3.64
15:00:01-16:00:00,2,6.67,9,1.6,78,1.72,5.6,6.67,1,3.45,8,1.71,64,1.65,2.8,3.45,3,5.08,17,1.65,142,1.69,8,4.85
16:00:01-17:00:00,0,0,37,6.57,299,6.61,0,0,2,6.9,23,4.91,166,4.27,5.6,6.9,2,3.39,60,5.82,465,5.53,6,3.64
17:00:01-18:00:00,1,3.33,52,9.24,408,9.02,2.8,3.33,1,3.45,35,7.48,286,7.36,1.8,2.22,2,3.39,87,8.44,694,8.25,5,3.03
18:00:01-19:00:00,2,6.67,54,9.59,436,9.64,5.6,6.67,0,0,18,3.85,139,3.58,0,0,2,3.39,72,6.98,575,6.84,6,3.64
19:00:01-20:00:00,1,3.33,71,12.61,590,13.04,2.8,3.33,2,6.9,27,5.77,225,5.79,5.6,6.9,3,5.08,98,9.51,815,9.69,8,4.85
20:00:01-21:00:00,1,3.33,26,4.62,198,4.38,1.8,2.14,1,3.45,42,8.97,326,8.39,2.8,3.45,2,3.39,68,6.6,524,6.23,5,3.03
21:00:01-22:00:00,2,6.67,51,9.06,408,9.02,5.6,6.67,2,6.9,29,6.2,244,6.28,5.6,6.9,4,6.78,80,7.76,652,7.75,11,6.67
22:00:01-23:00:00,1,3.33,48,8.53,400,8.84,2.8,3.33,0,0,7,1.5,48,1.24,0,0,1,1.69,55,5.33,448,5.33,3,1.82
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,30,,563,,4525,,84,,29,,468,,3885,,81.2,,59,,1031,,8410,,165,
