Route:- 4781,Date:- 10/19/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,5.13,0,0,0,0,53.6,5.13,0,0,0,0,0,0,0,0,2,2.56,0,0,0,0,54,2.58
06:00:01-07:00:00,2,5.13,52,4.68,568,4.72,53.6,5.13,0,0,0,0,0,0,0,0,2,2.56,52,2.18,568,2.24,54,2.58
07:00:01-08:00:00,5,12.82,66,5.94,676,5.62,19,1.82,3,7.69,54,4.25,440,3.29,80.4,7.69,8,10.26,120,5.04,1116,4.39,99,4.74
08:00:01-09:00:00,1,2.56,95,8.55,1025,8.52,14.5,1.39,4,10.26,58,4.56,560,4.19,28.4,2.72,5,6.41,153,6.42,1585,6.24,43,2.06
09:00:01-10:00:00,1,2.56,92,8.28,970,8.07,26.8,2.56,2,5.13,103,8.1,1230,9.2,9.6,0.92,3,3.85,195,8.18,2200,8.66,36,1.72
10:00:01-11:00:00,4,10.26,68,6.12,762,6.34,107.2,10.26,2,5.13,73,5.74,704,5.27,53.6,5.13,6,7.69,141,5.92,1466,5.77,161,7.7
11:00:01-12:00:00,2,5.13,60,5.4,795,6.61,4.8,0.46,2,5.13,62,4.87,636,4.76,53.6,5.13,4,5.13,122,5.12,1431,5.64,58,2.78
12:00:01-13:00:00,1,2.56,66,5.94,810,6.73,5.3,0.51,3,7.69,126,9.91,1412,10.56,23.1,2.21,4,5.13,192,8.06,2222,8.75,28,1.34
13:00:01-14:00:00,4,10.26,44,3.96,533,4.43,16,1.53,2,5.13,95,7.47,1144,8.56,19.8,1.89,6,7.69,139,5.83,1677,6.6,36,1.72
14:00:01-15:00:00,0,0,69,6.21,651,5.41,0,0,3,7.69,115,9.04,1402,10.49,15.3,1.46,3,3.85,184,7.72,2053,8.08,15,0.72
15:00:01-16:00:00,4,10.26,88,7.92,961,7.99,16.8,1.61,1,2.56,66,5.19,546,4.08,9.9,0.95,5,6.41,154,6.46,1507,5.93,27,1.29
16:00:01-17:00:00,4,10.26,130,11.7,1438,11.96,11.6,1.11,3,7.69,80,6.29,790,5.91,21,2.01,7,8.97,210,8.81,2228,8.77,33,1.58
17:00:01-18:00:00,2,5.13,66,5.94,540,4.49,53.6,5.13,4,10.26,116,9.12,1286,9.62,22.8,2.18,6,7.69,182,7.64,1826,7.19,76,3.64
18:00:01-19:00:00,1,2.56,81,7.29,872,7.25,25.4,2.43,1,2.56,114,8.96,1164,8.71,18.7,1.79,2,2.56,195,8.18,2036,8.02,44,2.11
19:00:01-20:00:00,1,2.56,22,1.98,350,2.91,26.8,2.56,3,7.69,58,4.56,636,4.76,80.4,7.69,4,5.13,80,3.36,986,3.88,107,5.12
20:00:01-21:00:00,3,7.69,41,3.69,392,3.26,80.4,7.69,1,2.56,28,2.2,266,1.99,9.9,0.95,4,5.13,69,2.9,658,2.59,90,4.31
21:00:01-22:00:00,1,2.56,43,3.87,444,3.69,2.9,0.28,3,7.69,42,3.3,368,2.75,80.4,7.69,4,5.13,85,3.57,812,3.2,83,3.97
22:00:01-23:00:00,1,2.56,28,2.52,240,2,8.2,0.78,2,5.13,39,3.07,418,3.13,14,1.34,3,3.85,67,2.81,658,2.59,22,1.05
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,43,3.38,364,2.72,0,0,0,0,43,1.8,364,1.43,0,0
,39,,1111,,12027,,1045.2,,39,,1272,,13366,,1045.2,,78,,2383,,25393,,2090,
