Route:- 6040,Date:- 10/19/2017,,,,,,,,Day:- Thursday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,4.08,15,2.73,122,2.78,7,4.08,1,2.08,22,2.19,152,1.97,3.5,2.08,3,3.09,37,2.38,274,2.26,10,2.94
05:00:01-06:00:00,2,4.08,1,0.18,0,0,7,4.08,0,0,0,0,0,0,0,0,2,2.06,1,0.06,0,0,7,2.06
06:00:01-07:00:00,3,6.12,10,1.82,42,0.96,10.5,6.12,3,6.25,17,1.69,52,0.67,10.5,6.25,6,6.19,27,1.74,94,0.78,21,6.18
07:00:01-08:00:00,3,6.12,13,2.36,152,3.46,10.5,6.12,3,6.25,25,2.49,128,1.66,10.5,6.25,6,6.19,38,2.44,280,2.31,21,6.18
08:00:01-09:00:00,5,10.2,13,2.36,100,2.28,17.5,10.2,4,8.33,36,3.58,228,2.95,14,8.33,9,9.28,49,3.15,328,2.71,32,9.41
09:00:01-10:00:00,2,4.08,21,3.82,160,3.64,5,2.92,3,6.25,23,2.29,72,0.93,10.5,6.25,5,5.15,44,2.83,232,1.92,16,4.71
10:00:01-11:00:00,2,4.08,22,4,220,5.01,7,4.08,3,6.25,38,3.78,308,3.99,10.5,6.25,5,5.15,60,3.86,528,4.36,18,5.29
11:00:01-12:00:00,2,4.08,44,8,357,8.13,7,4.08,2,4.17,41,4.08,431,5.58,7,4.17,4,4.12,85,5.47,788,6.51,14,4.12
12:00:01-13:00:00,2,4.08,37,6.73,276,6.29,7,4.08,0,0,24,2.39,227,2.94,0,0,2,2.06,61,3.92,503,4.15,7,2.06
13:00:01-14:00:00,0,0,12,2.18,92,2.1,0,0,1,2.08,34,3.38,274,3.55,3.5,2.08,1,1.03,46,2.96,366,3.02,4,1.18
14:00:01-15:00:00,3,6.12,16,2.91,146,3.32,10.5,6.12,4,8.33,94,9.35,722,9.35,14,8.33,7,7.22,110,7.07,868,7.17,24,7.06
15:00:01-16:00:00,4,8.16,28,5.09,222,5.06,7.2,4.2,5,10.42,66,6.57,520,6.74,17.5,10.42,9,9.28,94,6.05,742,6.13,25,7.35
16:00:01-17:00:00,3,6.12,32,5.82,260,5.92,10.5,6.12,1,2.08,68,6.77,526,6.81,2.5,1.49,4,4.12,100,6.43,786,6.49,13,3.82
17:00:01-18:00:00,4,8.16,60,10.91,468,10.66,14,8.16,3,6.25,92,9.15,722,9.35,10.5,6.25,7,7.22,152,9.77,1190,9.83,24,7.06
18:00:01-19:00:00,2,4.08,67,12.18,520,11.84,4.4,2.57,2,4.17,148,14.73,1164,15.08,7,4.17,4,4.12,215,13.83,1684,13.9,11,3.24
19:00:01-20:00:00,2,4.08,46,8.36,358,8.15,7,4.08,2,4.17,85,8.46,688,8.91,7,4.17,4,4.12,131,8.42,1046,8.64,14,4.12
20:00:01-21:00:00,2,4.08,44,8,354,8.06,5,2.92,4,8.33,73,7.26,572,7.41,14,8.33,6,6.19,117,7.52,926,7.65,19,5.59
21:00:01-22:00:00,3,6.12,22,4,168,3.83,10.5,6.12,3,6.25,34,3.38,258,3.34,10.5,6.25,6,6.19,56,3.6,426,3.52,21,6.18
22:00:01-23:00:00,3,6.12,45,8.18,358,8.15,7.5,4.37,2,4.17,52,5.17,412,5.34,4.4,2.62,5,5.15,97,6.24,770,6.36,12,3.53
23:00:01-24:00:00,0,0,2,0.36,16,0.36,0,0,2,4.17,33,3.28,264,3.42,7,4.17,2,2.06,35,2.25,280,2.31,7,2.06
,49,,550,,4391,,171.5,,48,,1005,,7720,,168,,97,,1555,,12111,,340,
