Route:- 6050,Date:- 10/20/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,11,8.03,102,2.45,930,2.56,28.6,8.03,11,8.21,79,1.83,668,1.77,28.6,8.21,22,8.12,181,2.13,1598,2.16,57,8.09
05:00:01-06:00:00,8,5.84,30,0.72,214,0.59,20.8,5.84,7,5.22,203,4.7,1799,4.76,18.2,5.22,15,5.54,233,2.75,2013,2.72,39,5.53
06:00:01-07:00:00,7,5.11,31,0.74,270,0.74,18.2,5.11,10,7.46,240,5.56,1707,4.52,26,7.46,17,6.27,271,3.19,1977,2.67,44,6.24
07:00:01-08:00:00,13,9.49,79,1.9,516,1.42,33.8,9.49,12,8.96,270,6.25,2167,5.74,31.2,8.96,25,9.23,349,4.11,2683,3.62,65,9.22
08:00:01-09:00:00,11,8.03,135,3.24,942,2.6,28.6,8.03,11,8.21,263,6.09,2102,5.56,28.6,8.21,22,8.12,398,4.69,3044,4.11,57,8.09
09:00:01-10:00:00,7,5.11,94,2.26,738,2.03,18.2,5.11,10,7.46,296,6.85,2820,7.47,26,7.46,17,6.27,390,4.6,3558,4.81,44,6.24
10:00:01-11:00:00,8,5.84,210,5.04,1818,5.01,20.8,5.84,7,5.22,303,7.02,2920,7.73,18.2,5.22,15,5.54,513,6.05,4738,6.4,39,5.53
11:00:01-12:00:00,6,4.38,204,4.9,1782,4.91,15.6,4.38,4,2.99,288,6.67,2685,7.11,10.4,2.99,10,3.69,492,5.8,4467,6.03,26,3.69
12:00:01-13:00:00,2,1.46,234,5.62,2005,5.53,5.2,1.46,5,3.73,284,6.58,2642,6.99,13,3.73,7,2.58,518,6.1,4647,6.28,18,2.55
13:00:01-14:00:00,6,4.38,236,5.66,1961,5.41,15.6,4.38,5,3.73,217,5.02,1854,4.91,13,3.73,11,4.06,453,5.34,3815,5.15,29,4.11
14:00:01-15:00:00,7,5.11,314,7.54,2707,7.46,18.2,5.11,6,4.48,201,4.65,1756,4.65,15.6,4.48,13,4.8,515,6.07,4463,6.03,34,4.82
15:00:01-16:00:00,5,3.65,263,6.31,2326,6.41,13,3.65,6,4.48,226,5.23,2011,5.32,15.6,4.48,11,4.06,489,5.76,4337,5.86,29,4.11
16:00:01-17:00:00,6,4.38,241,5.78,2227,6.14,15.6,4.38,4,2.99,179,4.14,1592,4.21,8,2.3,10,3.69,420,4.95,3819,5.16,24,3.4
17:00:01-18:00:00,7,5.11,345,8.28,2985,8.23,18.2,5.11,7,5.22,361,8.36,3191,8.45,18.2,5.22,14,5.17,706,8.32,6176,8.34,36,5.11
18:00:01-19:00:00,6,4.38,347,8.33,3123,8.61,15.6,4.38,6,4.48,224,5.19,1982,5.25,15.6,4.48,12,4.43,571,6.73,5105,6.89,31,4.4
19:00:01-20:00:00,5,3.65,292,7.01,2645,7.29,13,3.65,3,2.24,221,5.12,1929,5.11,7.8,2.24,8,2.95,513,6.05,4574,6.18,21,2.98
20:00:01-21:00:00,5,3.65,278,6.67,2461,6.78,13,3.65,4,2.99,172,3.98,1456,3.85,10.4,2.99,9,3.32,450,5.3,3917,5.29,23,3.26
21:00:01-22:00:00,6,4.38,297,7.13,2624,7.23,15.6,4.38,7,5.22,167,3.87,1391,3.68,18.2,5.22,13,4.8,464,5.47,4015,5.42,34,4.82
22:00:01-23:00:00,4,2.92,204,4.9,1896,5.23,10.4,2.92,5,3.73,88,2.04,763,2.02,13,3.73,9,3.32,292,3.44,2659,3.59,23,3.26
23:00:01-24:00:00,7,5.11,230,5.52,2102,5.8,18.2,5.11,4,2.99,37,0.86,340,0.9,10.4,2.99,11,4.06,267,3.15,2442,3.3,29,4.11
,137,,4166,,36272,,356.2,,134,,4319,,37775,,348.4,,271,,8485,,74047,,705,
