Route:- 3860,Date:- 10/20/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,1.85,4,0.49,40,0.52,4,1.85,1,0.94,4,0.24,40,0.26,4,0.94
06:00:01-07:00:00,4,7.69,4,0.47,18,0.24,16,7.69,3,5.56,22,2.67,244,3.16,10.8,5,7,6.6,26,1.55,262,1.7,27,6.37
07:00:01-08:00:00,5,9.62,34,4,296,3.87,35,16.83,6,11.11,42,5.1,378,4.9,42,19.44,11,10.38,76,4.54,674,4.39,77,18.16
08:00:01-09:00:00,4,7.69,70,8.24,568,7.43,28,13.46,4,7.41,47,5.7,454,5.88,28,12.96,8,7.55,117,6.99,1022,6.65,56,13.21
09:00:01-10:00:00,3,5.77,56,6.6,428,5.6,21,10.1,5,9.26,66,8.01,625,8.09,5.5,2.55,8,7.55,122,7.29,1053,6.85,26,6.13
10:00:01-11:00:00,5,9.62,63,7.42,634,8.29,35,16.83,5,9.26,53,6.43,506,6.55,18,8.33,10,9.43,116,6.93,1140,7.42,53,12.5
11:00:01-12:00:00,3,5.77,52,6.12,440,5.76,21,10.1,3,5.56,76,9.22,613,7.94,21,9.72,6,5.66,128,7.65,1053,6.85,42,9.91
12:00:01-13:00:00,3,5.77,63,7.42,588,7.69,7.2,3.46,4,7.41,62,7.52,670,8.68,28,12.96,7,6.6,125,7.47,1258,8.19,35,8.25
13:00:01-14:00:00,3,5.77,33,3.89,271,3.54,21,10.1,1,1.85,26,3.16,214,2.77,7,3.24,4,3.77,59,3.53,485,3.16,28,6.6
14:00:01-15:00:00,1,1.92,55,6.48,545,7.13,4,1.92,2,3.7,10,1.21,92,1.19,14,6.48,3,2.83,65,3.89,637,4.15,18,4.25
15:00:01-16:00:00,3,5.77,23,2.71,216,2.83,10.8,5.19,4,7.41,67,8.13,636,8.24,28,12.96,7,6.6,90,5.38,852,5.54,39,9.2
16:00:01-17:00:00,3,5.77,62,7.3,544,7.12,21,10.1,4,7.41,51,6.19,452,5.85,11.6,5.37,7,6.6,113,6.75,996,6.48,33,7.78
17:00:01-18:00:00,2,3.85,54,6.36,536,7.01,14,6.73,1,1.85,55,6.67,527,6.82,2.4,1.11,3,2.83,109,6.52,1063,6.92,16,3.77
18:00:01-19:00:00,3,5.77,69,8.13,625,8.18,21,10.1,2,3.7,66,8.01,641,8.3,14,6.48,5,4.72,135,8.07,1266,8.24,35,8.25
19:00:01-20:00:00,4,7.69,76,8.95,710,9.29,28,13.46,3,5.56,44,5.34,374,4.84,21,9.72,7,6.6,120,7.17,1084,7.05,49,11.56
20:00:01-21:00:00,3,5.77,75,8.83,645,8.44,21,10.1,3,5.56,78,9.47,744,9.63,7.2,3.33,6,5.66,153,9.15,1389,9.04,28,6.6
21:00:01-22:00:00,2,3.85,46,5.42,458,5.99,8,3.85,3,5.56,55,6.67,512,6.63,7.2,3.33,5,4.72,101,6.04,970,6.31,15,3.54
22:00:01-23:00:00,1,1.92,14,1.65,123,1.61,4,1.92,0,0,0,0,0,0,0,0,1,0.94,14,0.84,123,0.8,4,0.94
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,52,,849,,7645,,208,,54,,824,,7722,,216,,106,,1673,,15367,,424,
