Route:- 6040,Date:- 10/20/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.92,0,0,0,0,3.5,1.92,0,0,0,0,0,0,0,0,1,0.96,0,0,0,0,4,1.1
06:00:01-07:00:00,2,3.85,14,2.22,56,1.1,7,3.85,3,5.77,28,2.14,86,0.88,10.5,5.77,5,4.81,42,2.16,142,0.95,18,4.95
07:00:01-08:00:00,4,7.69,10,1.58,32,0.63,14,7.69,3,5.77,36,2.75,128,1.31,10.5,5.77,7,6.73,46,2.37,160,1.07,24,6.59
08:00:01-09:00:00,4,7.69,32,5.07,332,6.53,14,7.69,3,5.77,21,1.6,150,1.53,10.5,5.77,7,6.73,53,2.73,482,3.24,24,6.59
09:00:01-10:00:00,1,1.92,17,2.69,166,3.27,3.5,1.92,3,5.77,46,3.51,259,2.64,5.1,2.8,4,3.85,63,3.25,425,2.86,9,2.47
10:00:01-11:00:00,2,3.85,27,4.28,358,7.04,7,3.85,2,3.85,28,2.14,258,2.63,7,3.85,4,3.85,55,2.84,616,4.14,14,3.85
11:00:01-12:00:00,2,3.85,43,6.81,402,7.91,7,3.85,2,3.85,38,2.9,262,2.67,5,2.75,4,3.85,81,4.18,664,4.46,12,3.3
12:00:01-13:00:00,3,5.77,15,2.38,110,2.16,10.5,5.77,2,3.85,65,4.97,535,5.46,5,2.75,5,4.81,80,4.12,645,4.33,16,4.4
13:00:01-14:00:00,2,3.85,28,4.44,188,3.7,4.4,2.42,2,3.85,69,5.27,520,5.31,7,3.85,4,3.85,97,5,708,4.76,11,3.02
14:00:01-15:00:00,2,3.85,7,1.11,60,1.18,7,3.85,2,3.85,31,2.37,252,2.57,7,3.85,4,3.85,38,1.96,312,2.1,14,3.85
15:00:01-16:00:00,4,7.69,35,5.55,276,5.43,10,5.49,5,9.62,39,2.98,302,3.08,17.5,9.62,9,8.65,74,3.81,578,3.88,28,7.69
16:00:01-17:00:00,3,5.77,67,10.62,542,10.66,6.6,3.63,1,1.92,18,1.38,134,1.37,3.5,1.92,4,3.85,85,4.38,676,4.54,10,2.75
17:00:01-18:00:00,2,3.85,41,6.5,328,6.45,7,3.85,2,3.85,73,5.58,594,6.06,7,3.85,4,3.85,114,5.88,922,6.19,14,3.85
18:00:01-19:00:00,6,11.54,89,14.1,667,13.12,21,11.54,5,9.62,236,18.03,1795,18.31,17.5,9.62,11,10.58,325,16.75,2462,16.54,38,10.44
19:00:01-20:00:00,4,7.69,122,19.33,907,17.84,14,7.69,5,9.62,241,18.41,1904,19.43,17.5,9.62,9,8.65,363,18.71,2811,18.88,32,8.79
20:00:01-21:00:00,3,5.77,37,5.86,266,5.23,10.5,5.77,4,7.69,100,7.64,782,7.98,10,5.49,7,6.73,137,7.06,1048,7.04,20,5.49
21:00:01-22:00:00,3,5.77,35,5.55,296,5.82,10.5,5.77,4,7.69,133,10.16,1020,10.41,14,7.69,7,6.73,168,8.66,1316,8.84,24,6.59
22:00:01-23:00:00,3,5.77,9,1.43,74,1.46,10.5,5.77,3,5.77,51,3.9,396,4.04,10.5,5.77,6,5.77,60,3.09,470,3.16,21,5.77
23:00:01-24:00:00,1,1.92,3,0.48,24,0.47,3.5,1.92,1,1.92,56,4.28,424,4.33,2.5,1.37,2,1.92,59,3.04,448,3.01,6,1.65
,52,,631,,5084,,182,,52,,1309,,9801,,182,,104,,1940,,14885,,364,
