Route:- 6020,Date:- 10/20/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.37,0,0,0,0,5.2,1.37,0,0,0,0,0,0,0,0,1,0.68,0,0,0,0,5,0.65
06:00:01-07:00:00,3,4.11,137,6.04,1380,5.93,9,2.37,2,2.67,24,1.51,172,1.14,10.4,2.67,5,3.38,161,4.18,1552,4.05,19,2.47
07:00:01-08:00:00,4,5.48,173,7.63,1828,7.86,20.8,5.48,3,4,73,4.61,636,4.21,15.6,4,7,4.73,246,6.39,2464,6.42,36,4.68
08:00:01-09:00:00,8,10.96,270,11.91,2704,11.63,41.6,10.96,7,9.33,64,4.04,598,3.96,21,5.38,15,10.14,334,8.67,3302,8.61,63,8.18
09:00:01-10:00:00,7,9.59,202,8.91,2134,9.18,36.4,9.59,8,10.67,71,4.48,692,4.58,41.6,10.67,15,10.14,273,7.09,2826,7.37,78,10.13
10:00:01-11:00:00,8,10.96,257,11.34,2808,12.08,41.6,10.96,7,9.33,53,3.34,476,3.15,36.4,9.33,15,10.14,310,8.05,3284,8.56,78,10.13
11:00:01-12:00:00,7,9.59,175,7.72,1786,7.68,36.4,9.59,7,9.33,66,4.16,636,4.21,36.4,9.33,14,9.46,241,6.26,2422,6.31,73,9.48
12:00:01-13:00:00,3,4.11,147,6.48,1625,6.99,4.8,1.26,4,5.33,72,4.54,711,4.71,20.8,5.33,7,4.73,219,5.69,2336,6.09,26,3.38
13:00:01-14:00:00,2,2.74,94,4.15,972,4.18,10.4,2.74,4,5.33,71,4.48,737,4.88,20.8,5.33,6,4.05,165,4.28,1709,4.45,31,4.03
14:00:01-15:00:00,4,5.48,122,5.38,1213,5.22,20.8,5.48,3,4,58,3.66,591,3.91,12.6,3.23,7,4.73,180,4.67,1804,4.7,33,4.29
15:00:01-16:00:00,3,4.11,75,3.31,745,3.2,15.6,4.11,3,4,73,4.61,750,4.96,9,2.31,6,4.05,148,3.84,1495,3.9,25,3.25
16:00:01-17:00:00,4,5.48,97,4.28,903,3.88,20.8,5.48,4,5.33,125,7.89,1090,7.21,16.8,4.31,8,5.41,222,5.76,1993,5.2,38,4.94
17:00:01-18:00:00,5,6.85,96,4.23,968,4.16,26,6.85,5,6.67,189,11.92,1823,12.07,21,5.38,10,6.76,285,7.4,2791,7.28,47,6.1
18:00:01-19:00:00,6,8.22,129,5.69,1281,5.51,31.2,8.22,4,5.33,204,12.87,1931,12.78,12,3.08,10,6.76,333,8.64,3212,8.37,43,5.58
19:00:01-20:00:00,3,4.11,106,4.68,1048,4.51,15.6,4.11,7,9.33,177,11.17,1746,11.56,29.4,7.54,10,6.76,283,7.35,2794,7.28,45,5.84
20:00:01-21:00:00,4,5.48,118,5.21,1208,5.2,20.8,5.48,4,5.33,163,10.28,1634,10.81,18.4,4.72,8,5.41,281,7.29,2842,7.41,39,5.06
21:00:01-22:00:00,1,1.37,69,3.04,650,2.8,4.2,1.11,3,4,102,6.44,886,5.86,15.6,4,4,2.7,171,4.44,1536,4,20,2.6
22:00:01-23:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,73,,2267,,23253,,379.6,,75,,1585,,15109,,390,,148,,3852,,38362,,770,
