Route:- 3870,Date:- 10/20/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,2.6,2,0.13,8,0.06,7.2,2.6,1,1.37,3,0.19,16,0.1,3.6,1.37,3,2,5,0.16,24,0.08,11,2.04
05:00:01-06:00:00,1,1.3,3,0.19,28,0.2,3.6,1.3,2,2.74,32,2.04,326,2.09,7.2,2.74,3,2,35,1.11,354,1.19,11,2.04
06:00:01-07:00:00,4,5.19,17,1.08,100,0.7,14.4,5.19,4,5.48,65,4.14,470,3.01,14.4,5.48,8,5.33,82,2.61,570,1.91,29,5.37
07:00:01-08:00:00,3,3.9,11,0.7,60,0.42,9.6,3.46,4,5.48,70,4.46,705,4.52,14.4,5.48,7,4.67,81,2.58,765,2.56,24,4.44
08:00:01-09:00:00,4,5.19,25,1.59,138,0.97,14.4,5.19,4,5.48,62,3.95,594,3.8,14.4,5.48,8,5.33,87,2.77,732,2.45,29,5.37
09:00:01-10:00:00,4,5.19,42,2.67,286,2.01,14.4,5.19,5,6.85,98,6.24,1102,7.06,18,6.85,9,6,140,4.46,1388,4.65,32,5.93
10:00:01-11:00:00,5,6.49,46,2.93,520,3.66,18,6.49,4,5.48,78,4.97,793,5.08,9.6,3.65,9,6,124,3.95,1313,4.4,28,5.19
11:00:01-12:00:00,5,6.49,59,3.76,533,3.75,18,6.49,6,8.22,110,7.01,1228,7.87,21.6,8.22,11,7.33,169,5.38,1761,5.9,40,7.41
12:00:01-13:00:00,4,5.19,91,5.79,810,5.7,14.4,5.19,5,6.85,96,6.11,1117,7.15,18,6.85,9,6,187,5.95,1927,6.46,32,5.93
13:00:01-14:00:00,4,5.19,129,8.21,1207,8.49,14.4,5.19,3,4.11,75,4.78,954,6.11,10.8,4.11,7,4.67,204,6.49,2161,7.24,25,4.63
14:00:01-15:00:00,4,5.19,103,6.56,979,6.88,9.6,3.46,3,4.11,81,5.16,847,5.42,10.8,4.11,7,4.67,184,5.86,1826,6.12,20,3.7
15:00:01-16:00:00,2,2.6,78,4.96,672,4.73,7.2,2.6,4,5.48,110,7.01,1229,7.87,14.4,5.48,6,4,188,5.99,1901,6.37,22,4.07
16:00:01-17:00:00,2,2.6,91,5.79,831,5.84,7.2,2.6,4,5.48,95,6.05,831,5.32,14.4,5.48,6,4,186,5.92,1662,5.57,22,4.07
17:00:01-18:00:00,3,3.9,87,5.54,795,5.59,9.6,3.46,4,5.48,132,8.41,1253,8.03,14.4,5.48,7,4.67,219,6.97,2048,6.86,24,4.44
18:00:01-19:00:00,4,5.19,201,12.79,1923,13.52,14.4,5.19,2,2.74,94,5.99,851,5.45,4.8,1.83,6,4,295,9.39,2774,9.3,19,3.52
19:00:01-20:00:00,4,5.19,137,8.72,1320,9.28,14.4,5.19,3,4.11,113,7.2,1018,6.52,10.8,4.11,7,4.67,250,7.96,2338,7.84,25,4.63
20:00:01-21:00:00,3,3.9,163,10.38,1509,10.61,9.6,3.46,4,5.48,75,4.78,656,4.2,14.4,5.48,7,4.67,238,7.58,2165,7.26,24,4.44
21:00:01-22:00:00,5,6.49,111,7.07,1034,7.27,16,5.77,4,5.48,75,4.78,683,4.37,14.4,5.48,9,6,186,5.92,1717,5.75,30,5.56
22:00:01-23:00:00,9,11.69,112,7.13,936,6.58,32.4,11.69,5,6.85,98,6.24,880,5.64,18,6.85,14,9.33,210,6.69,1816,6.09,50,9.26
23:00:01-24:00:00,5,6.49,63,4.01,533,3.75,18,6.49,2,2.74,8,0.51,60,0.38,7.2,2.74,7,4.67,71,2.26,593,1.99,25,4.63
,77,,1571,,14222,,277.2,,73,,1570,,15613,,262.8,,150,,3141,,29835,,540,
