Route:- 4100,Date:- 10/20/2017,,,,,,,,Day:- Friday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,3.03,0,0,0,0,14.5,3.03,0,0,1,0.09,0,0,0,0,1,1.54,1,0.04,0,0,14,1.49
05:00:01-06:00:00,1,3.03,0,0,0,0,14.5,3.03,0,0,0,0,0,0,0,0,1,1.54,0,0,0,0,14,1.49
06:00:01-07:00:00,2,6.06,60,5.15,568,4.61,29,6.06,1,3.13,0,0,0,0,14.5,3.13,3,4.62,60,2.68,568,2.38,44,4.67
07:00:01-08:00:00,1,3.03,33,2.84,262,2.12,9.5,1.99,2,6.25,42,3.91,644,5.58,29,6.25,3,4.62,75,3.35,906,3.8,38,4.03
08:00:01-09:00:00,2,6.06,72,6.19,676,5.48,29,6.06,1,3.13,26,2.42,196,1.7,3.7,0.8,3,4.62,98,4.38,872,3.65,33,3.5
09:00:01-10:00:00,2,6.06,55,4.73,624,5.06,6,1.25,2,6.25,70,6.51,896,7.76,29,6.25,4,6.15,125,5.58,1520,6.37,35,3.72
10:00:01-11:00:00,2,6.06,57,4.9,720,5.84,29,6.06,0,0,38,3.53,638,5.53,0,0,2,3.08,95,4.24,1358,5.69,29,3.08
11:00:01-12:00:00,1,3.03,60,5.15,813,6.59,5.7,1.19,3,9.38,62,5.77,752,6.52,43.5,9.38,4,6.15,122,5.45,1565,6.56,49,5.2
12:00:01-13:00:00,2,6.06,47,4.04,556,4.51,4.8,1,2,6.25,59,5.49,758,6.57,29,6.25,4,6.15,106,4.73,1314,5.5,34,3.61
13:00:01-14:00:00,2,6.06,58,4.98,798,6.47,10.8,2.26,1,3.13,89,8.28,915,7.93,3,0.65,3,4.62,147,6.57,1713,7.18,14,1.49
14:00:01-15:00:00,4,12.12,67,5.76,702,5.69,11.2,2.34,3,9.38,67,6.23,620,5.37,12,2.59,7,10.77,134,5.98,1322,5.54,23,2.44
15:00:01-16:00:00,2,6.06,48,4.12,498,4.04,29,6.06,2,6.25,73,6.79,798,6.92,5.2,1.12,4,6.15,121,5.4,1296,5.43,34,3.61
16:00:01-17:00:00,1,3.03,95,8.16,1024,8.3,1.9,0.4,2,6.25,58,5.4,719,6.23,3.8,0.82,3,4.62,153,6.83,1743,7.3,6,0.64
17:00:01-18:00:00,2,6.06,76,6.53,794,6.44,8,1.67,3,9.38,136,12.65,1282,11.11,43.5,9.38,5,7.69,212,9.47,2076,8.7,52,5.52
18:00:01-19:00:00,3,9.09,184,15.81,1851,15.01,11.1,2.32,4,12.5,211,19.63,1961,16.99,11.6,2.5,7,10.77,395,17.64,3812,15.97,23,2.44
19:00:01-20:00:00,4,12.12,109,9.36,1066,8.64,58,12.12,2,6.25,57,5.3,542,4.7,3.8,0.82,6,9.23,166,7.41,1608,6.74,62,6.58
20:00:01-21:00:00,1,3.03,117,10.05,1152,9.34,5.6,1.17,1,3.13,32,2.98,342,2.96,4.2,0.91,2,3.08,149,6.65,1494,6.26,10,1.06
21:00:01-22:00:00,0,0,23,1.98,212,1.72,0,0,2,6.25,45,4.19,418,3.62,29,6.25,2,3.08,68,3.04,630,2.64,29,3.08
22:00:01-23:00:00,0,0,3,0.26,18,0.15,0,0,1,3.13,9,0.84,58,0.5,2.4,0.52,1,1.54,12,0.54,76,0.32,2,0.21
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,33,,1164,,12334,,478.5,,32,,1075,,11539,,464,,65,,2239,,23873,,942,
