Route:- 3860,Date:- 10/11/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,3,5.45,8,0.54,116,0.86,21,5.45,9,16.07,71,6.64,537,5.44,63,16.07,12,10.81,79,3.1,653,2.79,84,10.81
07:00:01-08:00:00,7,12.73,68,4.59,585,4.32,49,12.73,4,7.14,73,6.83,651,6.59,28,7.14,11,9.91,141,5.53,1236,5.28,77,9.91
08:00:01-09:00:00,3,5.45,105,7.08,996,7.35,21,5.45,6,10.71,140,13.1,1418,14.36,21.6,5.51,9,8.11,245,9.6,2414,10.3,43,5.53
09:00:01-10:00:00,5,9.09,209,14.09,1800,13.28,35,9.09,3,5.36,88,8.23,746,7.55,16.8,4.29,8,7.21,297,11.64,2546,10.87,52,6.69
10:00:01-11:00:00,4,7.27,178,12,1642,12.12,28,7.27,4,7.14,67,6.27,743,7.52,28,7.14,8,7.21,245,9.6,2385,10.18,56,7.21
11:00:01-12:00:00,3,5.45,81,5.46,709,5.23,6,1.56,4,7.14,74,6.92,691,7,28,7.14,7,6.31,155,6.07,1400,5.98,34,4.38
12:00:01-13:00:00,5,9.09,141,9.51,1204,8.88,35,9.09,2,3.57,38,3.55,353,3.57,2.2,0.56,7,6.31,179,7.01,1557,6.65,37,4.76
13:00:01-14:00:00,4,7.27,30,2.02,264,1.95,28,7.27,4,7.14,80,7.48,547,5.54,28,7.14,8,7.21,110,4.31,811,3.46,56,7.21
14:00:01-15:00:00,3,5.45,89,6,793,5.85,21,5.45,1,1.79,13,1.22,132,1.34,1.1,0.28,4,3.6,102,4,925,3.95,22,2.83
15:00:01-16:00:00,1,1.82,62,4.18,579,4.27,3.6,0.94,4,7.14,94,8.79,891,9.02,28,7.14,5,4.5,156,6.11,1470,6.28,32,4.12
16:00:01-17:00:00,3,5.45,73,4.92,687,5.07,21,5.45,3,5.36,50,4.68,486,4.92,3.3,0.84,6,5.41,123,4.82,1173,5.01,24,3.09
17:00:01-18:00:00,2,3.64,42,2.83,384,2.83,8,2.08,2,3.57,41,3.84,392,3.97,8,2.04,4,3.6,83,3.25,776,3.31,16,2.06
18:00:01-19:00:00,2,3.64,87,5.87,864,6.38,14,3.64,2,3.57,92,8.61,901,9.12,7.2,1.84,4,3.6,179,7.01,1765,7.53,21,2.7
19:00:01-20:00:00,3,5.45,71,4.79,676,4.99,12,3.12,3,5.36,84,7.86,787,7.97,21,5.36,6,5.41,155,6.07,1463,6.25,33,4.25
20:00:01-21:00:00,4,7.27,149,10.05,1401,10.34,28,7.27,3,5.36,48,4.49,450,4.56,21,5.36,7,6.31,197,7.72,1851,7.9,49,6.31
21:00:01-22:00:00,3,5.45,72,4.86,685,5.05,10.8,2.81,2,3.57,16,1.5,150,1.52,14,3.57,5,4.5,88,3.45,835,3.56,25,3.22
22:00:01-23:00:00,0,0,18,1.21,166,1.23,0,0,0,0,0,0,0,0,0,0,0,0,18,0.71,166,0.71,0,0
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,55,,1483,,13551,,385,,56,,1069,,9875,,392,,111,,2552,,23426,,777,
