Route:- 6050,Date:- 10/11/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,11,7.97,185,4.02,1560,3.88,28.6,7.97,3,2.34,32,0.85,282,0.85,7.8,2.34,14,5.26,217,2.59,1842,2.51,36,5.2
05:00:01-06:00:00,6,4.35,8,0.17,72,0.18,15.6,4.35,6,4.69,155,4.1,1184,3.58,15.6,4.69,12,4.51,163,1.94,1256,1.71,31,4.48
06:00:01-07:00:00,8,5.8,43,0.93,322,0.8,20.8,5.8,10,7.81,279,7.38,2280,6.89,26,7.81,18,6.77,322,3.84,2602,3.55,47,6.79
07:00:01-08:00:00,10,7.25,154,3.34,1122,2.79,26,7.25,9,7.03,424,11.21,3606,10.9,18,5.41,19,7.14,578,6.89,4728,6.45,44,6.36
08:00:01-09:00:00,5,3.62,85,1.85,626,1.56,13,3.62,6,4.69,297,7.86,2687,8.12,15.6,4.69,11,4.14,382,4.56,3313,4.52,29,4.19
09:00:01-10:00:00,6,4.35,192,4.17,1533,3.81,15.6,4.35,6,4.69,376,9.94,3725,11.26,15.6,4.69,12,4.51,568,6.77,5258,7.17,31,4.48
10:00:01-11:00:00,6,4.35,166,3.6,1162,2.89,15.6,4.35,7,5.47,290,7.67,2904,8.78,18.2,5.47,13,4.89,456,5.44,4066,5.54,34,4.91
11:00:01-12:00:00,5,3.62,161,3.5,1282,3.18,13,3.62,3,2.34,166,4.39,1795,5.43,7.8,2.34,8,3.01,327,3.9,3077,4.2,21,3.03
12:00:01-13:00:00,7,5.07,299,6.49,2500,6.21,18.2,5.07,6,4.69,196,5.18,1634,4.94,15.6,4.69,13,4.89,495,5.9,4134,5.64,34,4.91
13:00:01-14:00:00,7,5.07,257,5.58,2154,5.35,18.2,5.07,7,5.47,295,7.8,2423,7.32,18.2,5.47,14,5.26,552,6.58,4577,6.24,36,5.2
14:00:01-15:00:00,6,4.35,206,4.47,1838,4.57,15.6,4.35,6,4.69,156,4.13,1306,3.95,7.8,2.34,12,4.51,362,4.32,3144,4.29,23,3.32
15:00:01-16:00:00,5,3.62,207,4.5,1871,4.65,13,3.62,5,3.91,157,4.15,1332,4.03,13,3.91,10,3.76,364,4.34,3203,4.37,26,3.76
16:00:01-17:00:00,10,7.25,364,7.9,3274,8.13,26,7.25,6,4.69,118,3.12,1011,3.06,15.6,4.69,16,6.02,482,5.75,4285,5.84,42,6.07
17:00:01-18:00:00,7,5.07,264,5.73,2444,6.07,18.2,5.07,6,4.69,198,5.24,1591,4.81,12,3.61,13,4.89,462,5.51,4035,5.5,30,4.34
18:00:01-19:00:00,6,4.35,414,8.99,3776,9.38,15.6,4.35,8,6.25,170,4.5,1434,4.33,20.8,6.25,14,5.26,584,6.96,5210,7.1,36,5.2
19:00:01-20:00:00,6,4.35,367,7.97,3289,8.17,15.6,4.35,6,4.69,136,3.6,1114,3.37,15.6,4.69,12,4.51,503,6,4403,6,31,4.48
20:00:01-21:00:00,6,4.35,394,8.56,3587,8.91,15.6,4.35,6,4.69,139,3.68,1125,3.4,15.6,4.69,12,4.51,533,6.36,4712,6.43,31,4.48
21:00:01-22:00:00,6,4.35,334,7.25,3107,7.72,15.6,4.35,9,7.03,129,3.41,1087,3.29,23.4,7.03,15,5.64,463,5.52,4194,5.72,39,5.64
22:00:01-23:00:00,8,5.8,311,6.75,2962,7.36,20.8,5.8,5,3.91,41,1.08,326,0.99,13,3.91,13,4.89,352,4.2,3288,4.48,34,4.91
23:00:01-24:00:00,7,5.07,194,4.21,1773,4.4,18.2,5.07,8,6.25,27,0.71,236,0.71,20.8,6.25,15,5.64,221,2.64,2009,2.74,39,5.64
,138,,4605,,40254,,358.8,,128,,3781,,33082,,332.8,,266,,8386,,73336,,692,
