Route:- 0071,Date:- 10/11/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,1,5,12,0.64,94,0.43,4.1,0.67,1,6.25,3,0.16,0,0,30.4,6.25,2,5.56,15,0.41,94,0.21,34,3.11
05:00:01-06:00:00,1,5,0,0,0,0,30.4,5,0,0,0,0,0,0,0,0,1,2.78,0,0,0,0,30,2.74
06:00:01-07:00:00,0,0,0,0,0,0,0,0,2,12.5,22,1.2,374,1.64,60.8,12.5,2,5.56,22,0.59,374,0.84,61,5.58
07:00:01-08:00:00,0,0,0,0,0,0,0,0,2,12.5,177,9.66,2500,10.97,60.8,12.5,2,5.56,177,4.79,2500,5.6,61,5.58
08:00:01-09:00:00,2,10,29,1.55,436,2,60.8,10,0,0,188,10.26,2464,10.81,0,0,2,5.56,217,5.87,2900,6.5,61,5.58
09:00:01-10:00:00,1,5,78,4.18,980,4.49,4.1,0.67,2,12.5,115,6.27,1366,5.99,60.8,12.5,3,8.33,193,5.22,2346,5.26,65,5.94
10:00:01-11:00:00,2,10,188,10.08,2098,9.61,35.4,5.82,1,6.25,163,8.89,1988,8.72,29.2,6,3,8.33,351,9.49,4086,9.16,65,5.94
11:00:01-12:00:00,1,5,174,9.32,1189,5.45,30.4,5,0,0,118,6.44,1587,6.96,0,0,1,2.78,292,7.89,2776,6.22,30,2.74
12:00:01-13:00:00,1,5,93,4.98,1011,4.63,2.9,0.48,1,6.25,103,5.62,1137,4.99,5.6,1.15,2,5.56,196,5.3,2148,4.81,8,0.73
13:00:01-14:00:00,1,5,129,6.91,1635,7.49,2.6,0.43,3,18.75,181,9.87,2216,9.72,13.8,2.84,4,11.11,310,8.38,3851,8.63,16,1.46
14:00:01-15:00:00,1,5,95,5.09,1139,5.22,2.4,0.39,2,12.5,207,11.29,2466,10.82,7,1.44,3,8.33,302,8.16,3605,8.08,9,0.82
15:00:01-16:00:00,3,15,138,7.4,1471,6.74,8.7,1.43,0,0,177,9.66,2210,9.7,0,0,3,8.33,315,8.52,3681,8.25,9,0.82
16:00:01-17:00:00,1,5,162,8.68,1975,9.05,3.2,0.53,1,6.25,95,5.18,1201,5.27,4.2,0.86,2,5.56,257,6.95,3176,7.12,7,0.64
17:00:01-18:00:00,0,0,233,12.49,2861,13.11,0,0,1,6.25,101,5.51,1164,5.11,3.7,0.76,1,2.78,334,9.03,4025,9.02,4,0.37
18:00:01-19:00:00,1,5,153,8.2,1834,8.4,4.6,0.76,0,0,102,5.56,1283,5.63,0,0,1,2.78,255,6.89,3117,6.99,5,0.46
19:00:01-20:00:00,1,5,151,8.09,1904,8.73,12.4,2.04,0,0,81,4.42,839,3.68,0,0,1,2.78,232,6.27,2743,6.15,12,1.1
20:00:01-21:00:00,1,5,146,7.82,2220,10.17,9.1,1.5,0,0,0,0,0,0,0,0,1,2.78,146,3.95,2220,4.98,9,0.82
21:00:01-22:00:00,0,0,52,2.79,530,2.43,0,0,0,0,0,0,0,0,0,0,0,0,52,1.41,530,1.19,0,0
22:00:01-23:00:00,0,0,2,0.11,16,0.07,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05,16,0.04,0,0
23:00:01-24:00:00,2,10,31,1.66,429,1.97,60.8,10,0,0,0,0,0,0,0,0,2,5.56,31,0.84,429,0.96,61,5.58
,20,,1866,,21822,,608,,16,,1833,,22795,,486.4,,36,,3699,,44617,,1094,
