Route:- 6120,Date:- 10/11/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,0,0,0,0,0,0,0,0,1,5,2,0.3,8,0.15,2.8,5,1,2.5,2,0.17,8,0.09,3,2.68
06:00:01-07:00:00,3,15,12,2.23,66,1.65,8.4,15,2,10,95,14.39,579,11.08,5.6,10,5,12.5,107,8.93,645,6.99,14,12.5
07:00:01-08:00:00,2,10,7,1.3,16,0.4,5.6,10,3,15,88,13.33,686,13.13,8.4,15,5,12.5,95,7.93,702,7.61,14,12.5
08:00:01-09:00:00,3,15,21,3.9,110,2.75,8.4,15,2,10,103,15.61,783,14.99,5.6,10,5,12.5,124,10.35,893,9.68,14,12.5
09:00:01-10:00:00,1,5,62,11.52,367,9.17,2.8,5,2,10,113,17.12,981,18.78,5.6,10,3,7.5,175,14.61,1348,14.61,8,7.14
10:00:01-11:00:00,1,5,35,6.51,280,6.99,2.8,5,2,10,98,14.85,881,16.86,5.6,10,3,7.5,133,11.1,1161,12.58,8,7.14
11:00:01-12:00:00,2,10,68,12.64,497,12.42,5.6,10,1,5,71,10.76,612,11.72,1.8,3.21,3,7.5,139,11.6,1109,12.02,7,6.25
12:00:01-13:00:00,0,0,0,0,0,0,0,0,1,5,32,4.85,222,4.25,2.8,5,1,2.5,32,2.67,222,2.41,3,2.68
13:00:01-14:00:00,1,5,24,4.46,170,4.25,2.8,5,1,5,15,2.27,120,2.3,2.8,5,2,5,39,3.26,290,3.14,6,5.36
14:00:01-15:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
15:00:01-16:00:00,1,5,22,4.09,172,4.3,2.8,5,1,5,4,0.61,32,0.61,2.8,5,2,5,26,2.17,204,2.21,6,5.36
16:00:01-17:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
17:00:01-18:00:00,1,5,0,0,0,0,2.8,5,0,0,0,0,0,0,0,0,1,2.5,0,0,0,0,3,2.68
18:00:01-19:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
19:00:01-20:00:00,0,0,56,10.41,442,11.04,0,0,0,0,0,0,0,0,0,0,0,0,56,4.67,442,4.79,0,0
20:00:01-21:00:00,3,15,115,21.38,911,22.76,8.4,15,1,5,20,3.03,160,3.06,2.8,5,4,10,135,11.27,1071,11.61,11,9.82
21:00:01-22:00:00,1,5,92,17.1,758,18.94,1.8,3.21,2,10,12,1.82,110,2.11,5.6,10,3,7.5,104,8.68,868,9.41,7,6.25
22:00:01-23:00:00,1,5,24,4.46,214,5.35,2.8,5,1,5,7,1.06,50,0.96,1.8,3.21,2,5,31,2.59,264,2.86,5,4.46
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,20,,538,,4003,,56,,20,,660,,5224,,56,,40,,1198,,9227,,112,
