Route:- 6040,Date:- 10/11/2017,,,,,,,,Day:- Wednesday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,1.33,1,0.07,0,0,3.5,1.33,0,0,0,0,0,0,0,0,1,0.66,1,0.03,0,0,4,0.75
06:00:01-07:00:00,5,6.67,72,5.21,258,2.52,17.5,6.67,4,5.19,25,1.2,131,0.8,14,5.19,9,5.92,97,2.79,389,1.46,32,6.02
07:00:01-08:00:00,5,6.67,61,4.42,362,3.53,17.5,6.67,4,5.19,67,3.2,498,3.05,8.8,3.27,9,5.92,128,3.69,860,3.23,26,4.89
08:00:01-09:00:00,2,2.67,104,7.53,743,7.25,4.4,1.68,5,6.49,138,6.6,1234,7.55,17.5,6.49,7,4.61,242,6.97,1977,7.43,22,4.14
09:00:01-10:00:00,2,2.67,80,5.79,778,7.59,7,2.67,1,1.3,98,4.69,822,5.03,3.5,1.3,3,1.97,178,5.13,1600,6.01,10,1.88
10:00:01-11:00:00,4,5.33,68,4.92,500,4.88,14,5.33,4,5.19,69,3.3,448,2.74,14,5.19,8,5.26,137,3.95,948,3.56,28,5.26
11:00:01-12:00:00,5,6.67,49,3.55,403,3.93,17.5,6.67,4,5.19,54,2.58,353,2.16,14,5.19,9,5.92,103,2.97,756,2.84,32,6.02
12:00:01-13:00:00,4,5.33,73,5.29,438,4.27,14,5.33,3,3.9,102,4.88,859,5.25,10.5,3.9,7,4.61,175,5.04,1297,4.88,24,4.51
13:00:01-14:00:00,5,6.67,90,6.52,676,6.6,17.5,6.67,7,9.09,74,3.54,659,4.03,11.9,4.42,12,7.89,164,4.72,1335,5.02,29,5.45
14:00:01-15:00:00,4,5.33,40,2.9,299,2.92,14,5.33,3,3.9,76,3.63,645,3.94,5.1,1.89,7,4.61,116,3.34,944,3.55,19,3.57
15:00:01-16:00:00,2,2.67,43,3.11,316,3.08,7,2.67,5,6.49,57,2.73,416,2.54,17.5,6.49,7,4.61,100,2.88,732,2.75,24,4.51
16:00:01-17:00:00,6,8,57,4.13,414,4.04,21,8,4,5.19,65,3.11,546,3.34,6.8,2.52,10,6.58,122,3.51,960,3.61,28,5.26
17:00:01-18:00:00,7,9.33,126,9.12,964,9.4,24.5,9.33,7,9.09,199,9.52,1524,9.32,24.5,9.09,14,9.21,325,9.36,2488,9.35,49,9.21
18:00:01-19:00:00,6,8,157,11.37,1236,12.06,21,8,6,7.79,255,12.2,1969,12.04,15,5.57,12,7.89,412,11.87,3205,12.05,36,6.77
19:00:01-20:00:00,5,6.67,73,5.29,582,5.68,17.5,6.67,4,5.19,213,10.19,1600,9.78,10,3.71,9,5.92,286,8.24,2182,8.2,28,5.26
20:00:01-21:00:00,6,8,149,10.79,1214,11.84,21,8,5,6.49,214,10.23,1630,9.97,17.5,6.49,11,7.24,363,10.46,2844,10.69,38,7.14
21:00:01-22:00:00,4,5.33,87,6.3,657,6.41,10,3.81,3,3.9,163,7.8,1284,7.85,10.5,3.9,7,4.61,250,7.2,1941,7.3,20,3.76
22:00:01-23:00:00,2,2.67,51,3.69,410,4,5,1.9,7,9.09,167,7.99,1320,8.07,24.5,9.09,9,5.92,218,6.28,1730,6.5,30,5.64
23:00:01-24:00:00,0,0,0,0,0,0,0,0,1,1.3,55,2.63,416,2.54,2.5,0.93,1,0.66,55,1.58,416,1.56,2,0.38
,75,,1381,,10250,,262.5,,77,,2091,,16354,,269.5,,152,,3472,,26604,,532,
