Route:- 6064,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,6,3.73,99,1.16,798,1.21,26.4,3.73,0,0,0,0,0,0,0,0,6,3.73,99,1.16,798,1.21,26,3.67
05:00:01-06:00:00,3,1.86,57,0.67,424,0.64,7.2,1.02,0,0,0,0,0,0,0,0,3,1.86,57,0.67,424,0.64,7,0.99
06:00:01-07:00:00,11,6.83,162,1.89,1016,1.54,22,3.11,0,0,0,0,0,0,0,0,11,6.83,162,1.89,1016,1.54,22,3.11
07:00:01-08:00:00,14,8.7,309,3.61,1984,3.01,33.6,4.74,0,0,0,0,0,0,0,0,14,8.7,309,3.61,1984,3.01,34,4.8
08:00:01-09:00:00,15,9.32,435,5.09,3194,4.85,66,9.32,0,0,0,0,0,0,0,0,15,9.32,435,5.09,3194,4.85,66,9.32
09:00:01-10:00:00,8,4.97,420,4.91,3218,4.89,35.2,4.97,0,0,0,0,0,0,0,0,8,4.97,420,4.91,3218,4.89,35,4.94
10:00:01-11:00:00,12,7.45,460,5.38,3704,5.63,52.8,7.45,0,0,0,0,0,0,0,0,12,7.45,460,5.38,3704,5.63,53,7.49
11:00:01-12:00:00,8,4.97,492,5.75,3942,5.99,16,2.26,0,0,0,0,0,0,0,0,8,4.97,492,5.75,3942,5.99,16,2.26
12:00:01-13:00:00,9,5.59,428,5,3285,4.99,21.6,3.05,0,0,0,0,0,0,0,0,9,5.59,428,5,3285,4.99,22,3.11
13:00:01-14:00:00,7,4.35,482,5.64,3731,5.67,16.8,2.37,0,0,0,0,0,0,0,0,7,4.35,482,5.64,3731,5.67,17,2.4
14:00:01-15:00:00,7,4.35,514,6.01,3756,5.7,30.8,4.35,0,0,0,0,0,0,0,0,7,4.35,514,6.01,3756,5.7,31,4.38
15:00:01-16:00:00,7,4.35,524,6.13,3852,5.85,30.8,4.35,0,0,0,0,0,0,0,0,7,4.35,524,6.13,3852,5.85,31,4.38
16:00:01-17:00:00,12,7.45,548,6.41,4312,6.55,28.8,4.07,0,0,0,0,0,0,0,0,12,7.45,548,6.41,4312,6.55,29,4.1
17:00:01-18:00:00,8,4.97,532,6.22,4284,6.51,16,2.26,0,0,0,0,0,0,0,0,8,4.97,532,6.22,4284,6.51,16,2.26
18:00:01-19:00:00,5,3.11,704,8.23,5483,8.33,22,3.11,0,0,0,0,0,0,0,0,5,3.11,704,8.23,5483,8.33,22,3.11
19:00:01-20:00:00,6,3.73,664,7.76,5226,7.94,12,1.69,0,0,0,0,0,0,0,0,6,3.73,664,7.76,5226,7.94,12,1.69
20:00:01-21:00:00,6,3.73,581,6.79,4616,7.01,12,1.69,0,0,0,0,0,0,0,0,6,3.73,581,6.79,4616,7.01,12,1.69
21:00:01-22:00:00,5,3.11,485,5.67,3814,5.79,15.5,2.19,0,0,0,0,0,0,0,0,5,3.11,485,5.67,3814,5.79,16,2.26
22:00:01-23:00:00,9,5.59,452,5.28,3590,5.45,21.6,3.05,0,0,0,0,0,0,0,0,9,5.59,452,5.28,3590,5.45,22,3.11
23:00:01-24:00:00,3,1.86,205,2.4,1614,2.45,6,0.85,0,0,0,0,0,0,0,0,3,1.86,205,2.4,1614,2.45,6,0.85
,161,,8553,,65843,,708.4,,0,,0,,0,,0,,161,,8553,,65843,,708,
