Route:- 3870,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,1.96,1,0.06,8,0.05,7.2,1.96,1,1.02,22,1.45,188,1.35,3.6,1.02,3,1.5,23,0.71,196,0.68,11,1.53
05:00:01-06:00:00,1,0.98,1,0.06,10,0.07,3.6,0.98,3,3.06,26,1.72,228,1.63,10.8,3.06,4,2,27,0.84,238,0.83,14,1.94
06:00:01-07:00:00,4,3.92,9,0.53,60,0.41,14.4,3.92,4,4.08,36,2.37,204,1.46,14.4,4.08,8,4,45,1.39,264,0.92,29,4.03
07:00:01-08:00:00,5,4.9,33,1.93,210,1.42,18,4.9,8,8.16,101,6.66,984,7.05,28.8,8.16,13,6.5,134,4.15,1194,4.15,47,6.53
08:00:01-09:00:00,9,8.82,55,3.21,394,2.66,32.4,8.82,8,8.16,129,8.51,1246,8.93,28.8,8.16,17,8.5,184,5.7,1640,5.7,61,8.47
09:00:01-10:00:00,6,5.88,80,4.67,702,4.74,21.6,5.88,7,7.14,156,10.29,1468,10.52,25.2,7.14,13,6.5,236,7.31,2170,7.54,47,6.53
10:00:01-11:00:00,8,7.84,85,4.96,712,4.81,28.8,7.84,10,10.2,170,11.21,1727,12.38,36,10.2,18,9,255,7.89,2439,8.48,65,9.03
11:00:01-12:00:00,9,8.82,80,4.67,721,4.87,32.4,8.82,7,7.14,73,4.82,757,5.43,25.2,7.14,16,8,153,4.74,1478,5.14,58,8.06
12:00:01-13:00:00,3,2.94,46,2.68,415,2.8,10.8,2.94,3,3.06,46,3.03,491,3.52,10.8,3.06,6,3,92,2.85,906,3.15,22,3.06
13:00:01-14:00:00,3,2.94,51,2.98,490,3.31,10.8,2.94,6,6.12,66,4.35,602,4.32,6.6,1.87,9,4.5,117,3.62,1092,3.8,17,2.36
14:00:01-15:00:00,3,2.94,77,4.49,725,4.89,10.8,2.94,2,2.04,70,4.62,659,4.72,7.2,2.04,5,2.5,147,4.55,1384,4.81,18,2.5
15:00:01-16:00:00,4,3.92,103,6.01,937,6.33,14.4,3.92,5,5.1,63,4.16,646,4.63,18,5.1,9,4.5,166,5.14,1583,5.5,32,4.44
16:00:01-17:00:00,6,5.88,96,5.6,815,5.5,21.6,5.88,6,6.12,105,6.93,882,6.32,21.6,6.12,12,6,201,6.22,1697,5.9,43,5.97
17:00:01-18:00:00,4,3.92,97,5.66,825,5.57,14.4,3.92,4,4.08,93,6.13,761,5.46,14.4,4.08,8,4,190,5.88,1586,5.51,29,4.03
18:00:01-19:00:00,4,3.92,204,11.9,1827,12.33,14.4,3.92,3,3.06,92,6.07,780,5.59,9.6,2.72,7,3.5,296,9.16,2607,9.06,24,3.33
19:00:01-20:00:00,5,4.9,207,12.08,1827,12.33,16,4.36,5,5.1,97,6.4,886,6.35,18,5.1,10,5,304,9.41,2713,9.43,34,4.72
20:00:01-21:00:00,5,4.9,163,9.51,1408,9.5,18,4.9,5,5.1,80,5.28,680,4.88,18,5.1,10,5,243,7.52,2088,7.26,36,5
21:00:01-22:00:00,6,5.88,183,10.68,1649,11.13,21.6,5.88,4,4.08,45,2.97,373,2.67,14.4,4.08,10,5,228,7.06,2022,7.03,36,5
22:00:01-23:00:00,10,9.8,100,5.83,742,5.01,36,9.8,5,5.1,40,2.64,336,2.41,18,5.1,15,7.5,140,4.33,1078,3.75,54,7.5
23:00:01-24:00:00,5,4.9,43,2.51,337,2.27,18,4.9,2,2.04,6,0.4,50,0.36,4.8,1.36,7,3.5,49,1.52,387,1.35,23,3.19
,102,,1714,,14814,,367.2,,98,,1516,,13948,,352.8,,200,,3230,,28762,,720,
