Route:- 4781,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,2,4.76,33,2.25,395,2.25,53.6,4.76,1,2.22,109,7.29,1468,7.97,26.8,2.22,3,3.45,142,4.8,1863,5.17,80,3.43
05:00:01-06:00:00,2,4.76,11,0.75,138,0.78,53.6,4.76,0,0,0,0,0,0,0,0,2,2.3,11,0.37,138,0.38,54,2.32
06:00:01-07:00:00,2,4.76,74,5.05,672,3.82,7.4,0.66,1,2.22,0,0,0,0,26.8,2.22,3,3.45,74,2.5,672,1.87,34,1.46
07:00:01-08:00:00,3,7.14,124,8.46,1454,8.27,29.7,2.64,2,4.44,47,3.14,576,3.13,33.8,2.8,5,5.75,171,5.78,2030,5.64,64,2.74
08:00:01-09:00:00,1,2.38,111,7.58,1095,6.23,4.8,0.43,4,8.89,193,12.9,2284,12.4,34,2.82,5,5.75,304,10.27,3379,9.38,39,1.67
09:00:01-10:00:00,4,9.52,87,5.94,1044,5.94,107.2,9.52,2,4.44,208,13.9,2786,15.13,7,0.58,6,6.9,295,9.96,3830,10.64,114,4.89
10:00:01-11:00:00,2,4.76,113,7.71,1315,7.48,27.8,2.47,4,8.89,107,7.15,1405,7.63,107.2,8.89,6,6.9,220,7.43,2720,7.55,135,5.79
11:00:01-12:00:00,2,4.76,83,5.67,1200,6.82,13,1.15,6,13.33,105,7.02,1314,7.13,18,1.49,8,9.2,188,6.35,2514,6.98,31,1.33
12:00:01-13:00:00,2,4.76,73,4.98,783,4.45,8.8,0.78,2,4.44,88,5.88,1181,6.41,8.8,0.73,4,4.6,161,5.44,1964,5.45,18,0.77
13:00:01-14:00:00,4,9.52,83,5.67,1047,5.95,107.2,9.52,3,6.67,72,4.81,895,4.86,27.3,2.26,7,8.05,155,5.23,1942,5.39,134,5.75
14:00:01-15:00:00,4,9.52,121,8.26,1834,10.43,107.2,9.52,4,8.89,44,2.94,497,2.7,11.2,0.93,8,9.2,165,5.57,2331,6.47,118,5.06
15:00:01-16:00:00,3,7.14,34,2.32,380,2.16,24.3,2.16,4,8.89,48,3.21,517,2.81,31.6,2.62,7,8.05,82,2.77,897,2.49,56,2.4
16:00:01-17:00:00,4,9.52,42,2.87,470,2.67,11.2,1,0,0,98,6.55,1264,6.86,0,0,4,4.6,140,4.73,1734,4.82,11,0.47
17:00:01-18:00:00,0,0,81,5.53,1044,5.94,0,0,2,4.44,60,4.01,744,4.04,14,1.16,2,2.3,141,4.76,1788,4.97,14,0.6
18:00:01-19:00:00,1,2.38,104,7.1,1205,6.85,26.8,2.38,2,4.44,65,4.34,699,3.8,18,1.49,3,3.45,169,5.71,1904,5.29,45,1.93
19:00:01-20:00:00,2,4.76,114,7.78,1449,8.24,25,2.22,1,2.22,64,4.28,636,3.45,2.4,0.2,3,3.45,178,6.01,2085,5.79,27,1.16
20:00:01-21:00:00,1,2.38,53,3.62,605,3.44,26.8,2.38,2,4.44,72,4.81,730,3.96,53.6,4.44,3,3.45,125,4.22,1335,3.71,80,3.43
21:00:01-22:00:00,2,4.76,52,3.55,716,4.07,8.8,0.78,2,4.44,65,4.34,802,4.35,5.8,0.48,4,4.6,117,3.95,1518,4.22,15,0.64
22:00:01-23:00:00,1,2.38,61,4.16,656,3.73,5.3,0.47,2,4.44,24,1.6,328,1.78,14,1.16,3,3.45,85,2.87,984,2.73,19,0.81
23:00:01-24:00:00,0,0,11,0.75,88,0.5,0,0,1,2.22,27,1.8,292,1.59,10.5,0.87,1,1.15,38,1.28,380,1.06,10,0.43
,42,,1465,,17590,,1125.6,,45,,1496,,18418,,1206,,87,,2961,,36008,,2332,
