Route:- 3310,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.03,0,0,0,0,9,3.03,0,0,0,0,0,0,0,0,1,1.54,0,0,0,0,9,1.54
06:00:01-07:00:00,3,9.09,91,8.62,812,7.64,22.8,7.68,3,9.38,41,4.12,376,3.45,27,9.38,6,9.23,132,6.44,1188,5.52,50,8.55
07:00:01-08:00:00,4,12.12,83,7.86,756,7.11,36,12.12,3,9.38,118,11.86,1338,12.27,27,9.38,7,10.77,201,9.8,2094,9.72,63,10.77
08:00:01-09:00:00,1,3.03,82,7.77,840,7.9,4.4,1.48,2,6.25,91,9.15,1133,10.39,8,2.78,3,4.62,173,8.43,1973,9.16,12,2.05
09:00:01-10:00:00,2,6.06,70,6.63,741,6.97,18,6.06,2,6.25,40,4.02,396,3.63,18,6.25,4,6.15,110,5.36,1137,5.28,36,6.15
10:00:01-11:00:00,4,12.12,56,5.3,496,4.66,36,12.12,2,6.25,52,5.23,556,5.1,15.2,5.28,6,9.23,108,5.27,1052,4.89,51,8.72
11:00:01-12:00:00,2,6.06,18,1.7,195,1.83,9,3.03,1,3.13,60,6.03,675,6.19,9,3.13,3,4.62,78,3.8,870,4.04,18,3.08
12:00:01-13:00:00,3,9.09,67,6.34,723,6.8,27,9.09,3,9.38,48,4.82,457,4.19,27,9.38,6,9.23,115,5.61,1180,5.48,54,9.23
13:00:01-14:00:00,1,3.03,81,7.67,866,8.14,6.3,2.12,2,6.25,41,4.12,535,4.91,18,6.25,3,4.62,122,5.95,1401,6.51,24,4.1
14:00:01-15:00:00,2,6.06,35,3.31,334,3.14,4.6,1.55,1,3.13,51,5.13,629,5.77,9,3.13,3,4.62,86,4.19,963,4.47,14,2.39
15:00:01-16:00:00,1,3.03,38,3.6,463,4.35,9,3.03,2,6.25,29,2.91,470,4.31,18,6.25,3,4.62,67,3.27,933,4.33,27,4.62
16:00:01-17:00:00,1,3.03,53,5.02,550,5.17,9,3.03,2,6.25,60,6.03,540,4.95,18,6.25,3,4.62,113,5.51,1090,5.06,27,4.62
17:00:01-18:00:00,2,6.06,21,1.99,180,1.69,4.4,1.48,2,6.25,47,4.72,698,6.4,18,6.25,4,6.15,68,3.32,878,4.08,22,3.76
18:00:01-19:00:00,1,3.03,24,2.27,270,2.54,1.8,0.61,1,3.13,85,8.54,724,6.64,4.6,1.6,2,3.08,109,5.31,994,4.62,6,1.03
19:00:01-20:00:00,1,3.03,121,11.46,1211,11.39,9,3.03,0,0,44,4.42,548,5.03,0,0,1,1.54,165,8.04,1759,8.17,9,1.54
20:00:01-21:00:00,2,6.06,65,6.16,556,5.23,10.4,3.5,2,6.25,31,3.12,368,3.38,18,6.25,4,6.15,96,4.68,924,4.29,28,4.79
21:00:01-22:00:00,2,6.06,90,8.52,1010,9.5,8,2.69,2,6.25,89,8.94,808,7.41,9,3.13,4,6.15,179,8.73,1818,8.44,17,2.91
22:00:01-23:00:00,0,0,61,5.78,630,5.92,0,0,2,6.25,47,4.72,440,4.04,8,2.78,2,3.08,108,5.27,1070,4.97,8,1.37
23:00:01-24:00:00,0,0,0,0,0,0,0,0,0,0,21,2.11,210,1.93,0,0,0,0,21,1.02,210,0.98,0,0
,33,,1056,,10633,,297,,32,,995,,10901,,288,,65,,2051,,21534,,585,
