Route:- 6120,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,1,3.03,0,0,0,0,2.8,3.03,1,3.03,0,0,0,0,2.8,3.03,2,3.03,0,0,0,0,6,3.24
06:00:01-07:00:00,2,6.06,4,0.6,32,0.63,3.6,3.9,3,9.09,50,8.67,289,5.89,8.4,9.09,5,7.58,54,4.34,321,3.21,12,6.49
07:00:01-08:00:00,4,12.12,11,1.65,78,1.53,11.2,12.12,3,9.09,42,7.28,318,6.48,5.4,5.84,7,10.61,53,4.26,396,3.96,17,9.19
08:00:01-09:00:00,2,6.06,16,2.4,114,2.24,5.6,6.06,4,12.12,53,9.19,467,9.52,11.2,12.12,6,9.09,69,5.55,581,5.81,17,9.19
09:00:01-10:00:00,4,12.12,23,3.45,136,2.67,11.2,12.12,2,6.06,47,8.15,494,10.07,5.6,6.06,6,9.09,70,5.63,630,6.3,17,9.19
10:00:01-11:00:00,2,6.06,24,3.6,197,3.87,5.6,6.06,2,6.06,51,8.84,471,9.6,5.6,6.06,4,6.06,75,6.03,668,6.68,11,5.95
11:00:01-12:00:00,1,3.03,7,1.05,54,1.06,2.8,3.03,2,6.06,49,8.49,475,9.68,5.6,6.06,3,4.55,56,4.5,529,5.29,8,4.32
12:00:01-13:00:00,2,6.06,27,4.05,240,4.72,5.6,6.06,2,6.06,40,6.93,371,7.56,5.6,6.06,4,6.06,67,5.39,611,6.11,11,5.95
13:00:01-14:00:00,1,3.03,60,9,435,8.55,1.8,1.95,2,6.06,28,4.85,208,4.24,5.2,5.63,3,4.55,88,7.07,643,6.43,7,3.78
14:00:01-15:00:00,3,9.09,26,3.9,164,3.22,8.4,9.09,1,3.03,17,2.95,128,2.61,1.3,1.41,4,6.06,43,3.46,292,2.92,10,5.41
15:00:01-16:00:00,0,0,31,4.65,268,5.27,0,0,1,3.03,23,3.99,225,4.59,1.8,1.95,1,1.52,54,4.34,493,4.93,2,1.08
16:00:01-17:00:00,2,6.06,57,8.55,458,9,5.6,6.06,2,6.06,31,5.37,353,7.19,3.6,3.9,4,6.06,88,7.07,811,8.11,9,4.86
17:00:01-18:00:00,2,6.06,39,5.85,322,6.33,5.6,6.06,2,6.06,52,9.01,403,8.21,5.6,6.06,4,6.06,91,7.32,725,7.25,11,5.95
18:00:01-19:00:00,2,6.06,92,13.79,650,12.78,5.6,6.06,2,6.06,6,1.04,32,0.65,5.6,6.06,4,6.06,98,7.88,682,6.82,11,5.95
19:00:01-20:00:00,1,3.03,127,19.04,988,19.42,1.8,1.95,1,3.03,55,9.53,414,8.44,2.8,3.03,2,3.03,182,14.63,1402,14.03,5,2.7
20:00:01-21:00:00,1,3.03,43,6.45,348,6.84,2.8,3.03,0,0,11,1.91,94,1.92,0,0,1,1.52,54,4.34,442,4.42,3,1.62
21:00:01-22:00:00,2,6.06,55,8.25,426,8.37,5.6,6.06,3,9.09,20,3.47,157,3.2,8.4,9.09,5,7.58,75,6.03,583,5.83,14,7.57
22:00:01-23:00:00,1,3.03,25,3.75,178,3.5,1.8,1.95,0,0,2,0.35,8,0.16,0,0,1,1.52,27,2.17,186,1.86,2,1.08
23:00:01-24:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
,33,,667,,5088,,92.4,,33,,577,,4907,,92.4,,66,,1244,,9995,,185,
