Route:- 3400,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
06:00:01-07:00:00,3,6,70,2.99,650,2.64,25.8,6,1,1.89,6,0.26,50,0.2,8.6,1.89,4,3.88,76,1.63,700,1.43,34,3.84
07:00:01-08:00:00,7,14,212,9.05,2138,8.68,32.2,7.49,4,7.55,90,3.87,932,3.81,34.4,7.55,11,10.68,302,6.47,3070,6.25,67,7.56
08:00:01-09:00:00,4,8,111,4.74,1290,5.24,30,6.98,6,11.32,376,16.16,3824,15.63,51.6,11.32,10,9.71,487,10.43,5114,10.42,82,9.26
09:00:01-10:00:00,3,6,246,10.5,2768,11.24,25.8,6,7,13.21,169,7.26,1822,7.45,20.3,4.45,10,9.71,415,8.89,4590,9.35,46,5.19
10:00:01-11:00:00,5,10,128,5.47,1371,5.57,43,10,1,1.89,66,2.84,774,3.16,3.6,0.79,6,5.83,194,4.16,2145,4.37,47,5.3
11:00:01-12:00:00,2,4,131,5.59,1435,5.83,8,1.86,4,7.55,113,4.86,1218,4.98,34.4,7.55,6,5.83,244,5.23,2653,5.4,42,4.74
12:00:01-13:00:00,3,6,104,4.44,1137,4.62,12,2.79,3,5.66,139,5.97,1488,6.08,25.8,5.66,6,5.83,243,5.2,2625,5.35,38,4.29
13:00:01-14:00:00,4,8,156,6.66,1786,7.25,24.8,5.77,3,5.66,97,4.17,996,4.07,13.8,3.03,7,6.8,253,5.42,2782,5.67,39,4.4
14:00:01-15:00:00,3,6,57,2.43,625,2.54,20.4,4.74,3,5.66,169,7.26,1912,7.82,18.6,4.08,6,5.83,226,4.84,2537,5.17,39,4.4
15:00:01-16:00:00,3,6,173,7.39,1737,7.05,12,2.79,3,5.66,41,1.76,361,1.48,25.8,5.66,6,5.83,214,4.58,2098,4.27,38,4.29
16:00:01-17:00:00,2,4,125,5.34,1300,5.28,17.2,4,3,5.66,193,8.29,2098,8.58,25.8,5.66,5,4.85,318,6.81,3398,6.92,43,4.85
17:00:01-18:00:00,3,6,107,4.57,1102,4.48,25.8,6,1,1.89,145,6.23,1444,5.9,8.6,1.89,4,3.88,252,5.4,2546,5.19,34,3.84
18:00:01-19:00:00,1,2,208,8.88,2101,8.53,1.8,0.42,3,5.66,142,6.1,1467,6,25.8,5.66,4,3.88,350,7.5,3568,7.27,28,3.16
19:00:01-20:00:00,2,4,206,8.8,2130,8.65,17.2,4,2,3.77,132,5.67,1359,5.56,8,1.76,4,3.88,338,7.24,3489,7.11,25,2.82
20:00:01-21:00:00,3,6,164,7,1640,6.66,5.4,1.26,3,5.66,93,4,996,4.07,25.8,5.66,6,5.83,257,5.5,2636,5.37,31,3.5
21:00:01-22:00:00,0,0,91,3.89,933,3.79,0,0,3,5.66,221,9.5,2321,9.49,13.8,3.03,3,2.91,312,6.68,3254,6.63,14,1.58
22:00:01-23:00:00,2,4,48,2.05,416,1.69,17.2,4,2,3.77,36,1.55,294,1.2,13.6,2.98,4,3.88,84,1.8,710,1.45,31,3.5
23:00:01-24:00:00,0,0,5,0.21,62,0.25,0,0,1,1.89,99,4.25,1108,4.53,1.1,0.24,1,0.97,104,2.23,1170,2.38,1,0.11
,50,,2342,,24621,,430,,53,,2327,,24464,,455.8,,103,,4669,,49085,,886,
