Route:- 6040,Date:- 10/02/2017,,,,,,,,Day:- Monday,,,,,,,,,,,,,,,
,UP,,,,,,,,DOWN,,,,,,,,TOTAL,,,,,,,
Time Slab,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,,Trips,,Passenger,,Revenue,,Run KM,
(HH:MM:SS),Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%,Total,%
00:00:01-05:00:00,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
05:00:01-06:00:00,2,3.13,23,3.16,82,1.58,7,3.13,2,3.08,10,0.76,60,0.63,7,3.08,4,3.1,33,1.61,142,0.97,14,3.1
06:00:01-07:00:00,6,9.38,39,5.36,156,3.01,21,9.38,4,6.15,66,5.01,332,3.5,14,6.15,10,7.75,105,5.13,488,3.32,35,7.74
07:00:01-08:00:00,4,6.25,48,6.59,359,6.92,14,6.25,4,6.15,37,2.81,248,2.61,14,6.15,8,6.2,85,4.15,607,4.13,28,6.19
08:00:01-09:00:00,4,6.25,31,4.26,206,3.97,14,6.25,4,6.15,82,6.22,522,5.5,14,6.15,8,6.2,113,5.52,728,4.96,28,6.19
09:00:01-10:00:00,3,4.69,20,2.75,74,1.43,5.1,2.28,4,6.15,48,3.64,236,2.49,14,6.15,7,5.43,68,3.32,310,2.11,19,4.2
10:00:01-11:00:00,2,3.13,22,3.02,149,2.87,7,3.13,2,3.08,47,3.57,344,3.62,5,2.2,4,3.1,69,3.37,493,3.36,12,2.65
11:00:01-12:00:00,3,4.69,32,4.4,309,5.95,10.5,4.69,3,4.62,36,2.73,226,2.38,10.5,4.62,6,4.65,68,3.32,535,3.64,21,4.65
12:00:01-13:00:00,3,4.69,65,8.93,562,10.83,10.5,4.69,2,3.08,31,2.35,203,2.14,7,3.08,5,3.88,96,4.69,765,5.21,18,3.98
13:00:01-14:00:00,4,6.25,34,4.67,342,6.59,14,6.25,3,4.62,48,3.64,313,3.3,6.6,2.9,7,5.43,82,4.01,655,4.46,21,4.65
14:00:01-15:00:00,4,6.25,22,3.02,164,3.16,14,6.25,3,4.62,31,2.35,226,2.38,10.5,4.62,7,5.43,53,2.59,390,2.66,24,5.31
15:00:01-16:00:00,7,10.94,36,4.95,290,5.59,24.5,10.94,6,9.23,46,3.49,346,3.65,21,9.23,13,10.08,82,4.01,636,4.33,46,10.18
16:00:01-17:00:00,2,3.13,36,4.95,288,5.55,7,3.13,3,4.62,47,3.57,394,4.15,10.5,4.62,5,3.88,83,4.06,682,4.65,18,3.98
17:00:01-18:00:00,2,3.13,75,10.3,448,8.63,7,3.13,4,6.15,118,8.95,924,9.73,14,6.15,6,4.65,193,9.43,1372,9.35,21,4.65
18:00:01-19:00:00,5,7.81,84,11.54,532,10.25,17.5,7.81,5,7.69,190,14.42,1400,14.75,12.5,5.49,10,7.75,274,13.39,1932,13.16,30,6.64
19:00:01-20:00:00,4,6.25,76,10.44,566,10.91,10,4.46,4,6.15,76,5.77,596,6.28,6.8,2.99,8,6.2,152,7.43,1162,7.91,17,3.76
20:00:01-21:00:00,2,3.13,19,2.61,146,2.81,5,2.23,2,3.08,121,9.18,926,9.76,7,3.08,4,3.1,140,6.84,1072,7.3,12,2.65
21:00:01-22:00:00,4,6.25,47,6.46,380,7.32,14,6.25,4,6.15,138,10.47,1044,11,14,6.15,8,6.2,185,9.04,1424,9.7,28,6.19
22:00:01-23:00:00,3,4.69,19,2.61,136,2.62,7.5,3.35,4,6.15,114,8.65,896,9.44,14,6.15,7,5.43,133,6.5,1032,7.03,22,4.87
23:00:01-24:00:00,0,0,0,0,0,0,0,0,2,3.08,32,2.43,256,2.7,7,3.08,2,1.55,32,1.56,256,1.74,7,1.55
,64,,728,,5189,,224,,65,,1318,,9492,,227.5,,129,,2046,,14681,,452,
